hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,model_type
256,0.4,90,1,64,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 32: 0.005, 48: 0.001}",0.8049032092094421,375031.40625,612.3980782546595,0.7899246673897868,0.8521097662537946,0.8888223171234131,-0.06050312746606618,0.900503030377918,-15.97031056880951,17.254474039128752,94.55920063277723,0.2,34.14893388748169,no_physics
64,0.4,90,1,64,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 32: 0.005, 48: 0.001}",0.8774460926651955,235583.40625,485.3693503405422,0.8831448187753869,0.9139334263492153,0.9517645239830017,-0.026249839649294848,0.9373819743806561,-7.419818639755249,4.860437716279837,-0.7478112780988951,0.0,25.959904193878174,physics
