hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H,_rank_score
64,0.4,90,336,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8387292176485062,27616.3046875,166.18154135613258,0.8622964530711648,0.8924456708752174,0.9804881811141968,-0.014930617984529921,0.9162526296110292,-10.701606422662735,-17.950598915735213,24.32185607045713,0.0,31.695904731750492,0.7395309209823608,56893.515625,238.52361649321017,0.8523529168180455,0.9620695045578836,1.048903226852417,0.033135909060159986,0.8659499604958073,-4.828589037060738,-7.2605874675017015,-1399.2596480414652,,38.61088156700134,0.7891300693154335
128,0.4,90,336,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8281908482313156,29420.916015625,171.52526349090678,0.8800827734591965,0.9219447348031918,1.0149340629577637,0.01142770416259644,0.9101974913498075,-7.368629425764084,-21.20350300593512,51.9463979275435,0.2,36.09323978424072,0.7422381639480591,56302.18359375,237.28081168469987,0.8351580485771488,0.9131958964029273,1.030519962310791,0.020679726827352054,0.8632284808589515,-9.39251035451889,-14.934873507962152,11.542044778496836,,40.40623605251312,0.7852145060896873
128,0.4,90,168,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8308396488428116,28967.328125,170.19790869749252,0.8331193307455858,0.8586697172403184,0.9813159108161926,-0.014297204084940738,0.9132485518435504,-13.725098967552185,-14.170840247465557,42.99922156207146,0.6,35.246098041534424,0.7379764020442963,57233.06640625,239.2343336694171,0.8167776761894144,0.882644063520189,1.0048094987869263,0.003258793394314066,0.8593768410363493,-11.618951708078384,-20.970245906799924,-1404.3183719465467,,43.496620655059814,0.7844080254435539
256,0.4,90,168,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8337639421224594,28466.56640625,168.72037934479047,0.8840242076935924,0.9245310458357443,1.0151410102844238,0.011586039200717059,0.9132499500517754,-8.26246365904808,-13.123791992535763,65.40034979366054,0.2,31.44822120666504,0.726148396730423,59816.62109375,244.5743672050487,0.8468170594286455,0.9518387203187763,1.029323935508728,0.019869321777622923,0.8575724351544476,-5.197296291589737,-15.838619933746534,-4.7131696977577455,,39.27382230758667,0.7799561694264412
256,0.4,90,336,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.830994188785553,28940.865234375,170.12014940733798,0.8911483319818588,0.9386102534732306,0.9812554717063904,-0.014343443520852069,0.9120873882155656,-6.009497866034508,-14.464866051432503,71.77099712497503,0.0,30.201373100280758,0.7243837714195251,60202.0625,245.36108595292774,0.8398284235677806,0.9884283352761463,1.0807565450668335,0.054719089619528184,0.8621616493817141,-2.1036596968770027,-10.71688119243591,16.434959891257385,,37.94563114643097,0.7776889801025391
64,0.4,90,168,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.835778146982193,28121.650390625,167.69511140944152,0.8049530631199032,0.826319516419572,0.9628869891166687,-0.02839919957840254,0.9193710868685997,-17.20838099718094,-19.198079743429705,1.2407909178216356,0.2,33.261826038360596,0.684135228395462,68993.4375,262.6660189289814,0.8224383218379543,0.943938266868061,1.032082438468933,0.02173845758847591,0.8346036615524628,-5.586311966180801,-13.02953905424396,-1399.7654884167596,,38.88568580150604,0.7599566876888275
