hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
64,0.4,90,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8333233892917633,81720.4765625,285.86793552705416,0.8538099102476338,1.0855597013136498,1.093762993812561,0.04359124442621686,0.9274770322985224,11.006388068199158,3.0254901255977096,-2623.038097651676,0.4,31.41157627105713
64,0.4,90,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.830825686454773,82945.0859375,288.001885301989,0.8274846160849049,1.0912261647359909,1.1274433135986328,0.05924952722812948,0.9279059893338216,10.361797362565994,6.760167559479524,-2717.590633104746,0.2,17.72689461708069
64,0.4,120,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.827926829457283,84366.375,290.4589041499675,0.8898211283476876,1.0741669779254,1.025234580039978,0.01173180291373041,0.9225283334747735,10.458586364984512,3.1813752337296513,-2654.4163974933617,0.2,25.767338275909424
64,0.4,90,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8271574527025223,84743.6015625,291.10754295019564,0.883797314641932,1.0455694117144567,1.0695650577545166,0.032341387706928945,0.9188384602164594,7.814869284629822,-11.272022191115298,-2596.7979129700607,0.4,27.682535648345947
128,0.4,90,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8232796788215637,86644.84375,294.354962163032,0.8356687784992759,1.1178924594902389,1.08895742893219,0.041357067737890656,0.9279396489528616,14.94092047214508,-11.128877692782602,-2750.2084763807743,0.4,21.898834705352783
128,0.4,90,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8230847269296646,86740.4296875,294.51728249374435,0.8190357691747242,1.1216945956912494,1.1135565042495728,0.05279341819619281,0.9289831107387558,14.548066258430481,-12.471078451704031,-723.1579684493297,0.2,23.150720596313477
256,0.4,90,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8214187324047089,87557.2578125,295.9007566947067,0.8174971115749019,1.1381164175943048,1.0971888303756714,0.04518395935927045,0.9308227586223015,15.433275699615479,-1.3230748552698557,-2754.900795018828,0.2,24.455254077911377
64,0.4,90,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8209076374769211,87807.8359375,296.32387000965684,0.8190953364857732,1.1422850037503591,1.0880249738693237,0.040923586380509115,0.9312026238562776,16.103515028953552,8.534769626034631,-2709.634549351545,0.2,22.72132396697998
128,0.4,120,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8191990554332733,88645.546875,297.7340203520585,0.8026482860042801,1.1772897783213123,1.0594366788864136,0.027632627818380637,0.9368864933411102,18.338172137737274,39.36502183159294,-2638.7266509497645,0.2,17.688382863998413
256,0.4,120,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8190407007932663,88723.1875,297.8643776956217,0.7799904918890003,1.1485417619147447,1.1477657556533813,0.06869759902930858,0.9328821180109758,14.595358073711395,-0.014359416691384635,-2723.51247191487,0.2,22.779054641723633
128,0.4,90,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8185267597436905,88975.1640625,298.2870497733685,0.8788592611657126,1.069819960975346,1.055122971534729,0.025627133684064177,0.9177703845083801,8.358683437108994,14.089615542694736,-2552.083185376857,0.4,23.93199920654297
128,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8160046339035034,90211.75,300.35270932688456,0.8315127580397719,1.1534629477168137,0.9999186992645264,-3.778688285238229e-05,0.9304509685788408,14.417549967765808,16.054592297555978,-167.02078134418258,0.2,33.461594581604004
128,0.4,90,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8156663030385971,90377.6328125,300.62872918684934,0.7858127022408108,1.168779230899646,1.1144764423370361,0.05322110294986112,0.934540746351927,18.013519048690796,-10.14287440594266,-2783.4907187559966,0.2,22.5797438621521
256,0.4,120,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8154179900884628,90499.3828125,300.831153327743,0.8349508479523613,1.0573441879459409,1.1299855709075928,0.06043142421681564,0.9159963211740562,4.8713065683841705,0.9924185585976791,-2333.0274135555314,0.2,25.215888023376465
64,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8132263273000717,91573.9375,302.6118594833983,0.7950691492122965,1.1833000282856827,1.065259575843811,0.03033972891943026,0.9356653981458982,16.51102751493454,22.04985861154693,-2691.2385219944226,0.2,29.234585762023922
64,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.813045084476471,91662.8046875,302.7586574938857,0.780787323821492,1.1787210600201268,1.1092332601547241,0.05078347854624666,0.9353387675759576,18.82084012031555,5.747034268243543,-523.6151614434599,0.2,22.016193866729736
64,0.4,120,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8118133693933487,92266.703125,303.75434667671834,0.8575633850050214,1.0377875801881673,1.1047295331954956,0.04868968426814827,0.9111629978477201,0.34367586486041546,40.01335399189477,-2357.4085217347338,0.2,22.038798332214355
256,0.4,90,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8115977942943573,92372.390625,303.92826559074757,0.8241574155314264,1.133973284194405,1.0861918926239014,0.04007135488420521,0.9255504783046764,15.636157989501953,-0.6407477502331006,-131.21175211106808,0.2,26.898076534271244
256,0.4,120,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8111486285924911,92592.6171875,304.2903501386464,0.8473119397028336,1.10421927375093,1.0777913331985474,0.03616588223654763,0.9199969049640426,11.26810759305954,-4.371228277357517,-68.21420632837115,0.2,33.385632038116455
128,0.4,90,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8095481097698212,93377.34375,305.57706679330505,0.8244536781922083,1.1115304907892838,1.1102415323257446,0.05125226252774634,0.9211059870774845,13.065733015537262,-21.881023048277875,-2752.86917521587,0.2,19.863338470458984
256,0.4,90,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8084008395671844,93939.84375,306.4960746078161,0.7881608237125035,1.157364541434167,1.122958779335022,0.057164623981290484,0.9293361740788063,15.78846424818039,-12.089459715834874,16.107934347657928,0.2,33.3135724067688
