hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,model_type
64,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.7885683923959732,36220.8203125,190.3176826059523,0.814886069025034,0.857598489378535,1.0411986112594604,0.03151925548363407,0.8891322786198745,-13.836738467216492,-22.884138309478637,-3.5564013776218775,0.4,37.4758243560791,no_physics
128,0.4,90,1,64,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 32: 0.005, 48: 0.001}",0.8435681313276291,26798.69140625,163.70305863437616,0.8667955904478574,0.8945318127826241,1.004942774772644,0.0037814937073414228,0.9187876537294827,-11.01846992969513,-11.742716587089475,-19.83574472203003,0.2,27.563579082489014,physics
