hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,model_type
256,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.7960214465856552,34944.0234375,186.93320581828152,0.8484986390122592,0.8948916987339476,0.9824895262718201,-0.01339651675228182,0.892304639394646,-10.788920521736145,-22.45709392258278,52.17789965929843,0.4,38.45623016357422,no_physics
64,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8388563692569733,27605.875,166.15015798969316,0.8628665166251324,0.8935255920127586,0.9783874154090881,-0.016534846117604033,0.9163239048856112,-10.837080329656601,-21.802792661176994,-50.10510074304947,0.2,31.64342403411865,physics
