hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,model_type
64,0.4,90,1,64,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 32: 0.005, 48: 0.001}",0.7968587130308151,390495.21875,624.8961663748627,0.7512391310976876,0.7841248531751024,0.9256801009178162,-0.04044504815451636,0.901225289265033,-20.062631368637085,-1.9075511376692829,-1.6549997649753538,0.8,39.88985538482666,no_physics
128,0.4,90,1,64,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 32: 0.005, 48: 0.001}",0.8653012216091156,258929.28125,508.8509420743957,0.8640901351570368,0.8859092736810807,0.9725102782249451,-0.014959961408416702,0.9314499254093472,-10.595767199993134,-13.369032578315803,97.03804322805489,0.0,25.77535629272461,physics
