hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H,_rank_score
64,0.4,90,336,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8706565201282501,248152.15625,498.14872904585434,0.8423706010155482,0.8560263014915547,0.9902074933052063,-0.0053345036985921685,0.9365751754071703,-15.728889405727386,-0.29943895748743454,-1.7430381513760616,0.0,20.59847593307495,0.8451408445835114,334949.8125,578.7484881189756,0.8757883508502069,0.9112743371661013,1.0328192710876465,0.016842111204415554,0.9195066090634008,-12.592785060405731,-3.251770060223553,-3.1631381917639056,,37.80890532902309,0.8578986823558807
64,0.4,90,168,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8533303886651993,281393.21875,530.4650966369041,0.8715447323243066,0.8987566191073585,0.9775649309158325,-0.01222159209333663,0.9241897019248033,-8.673442900180817,-5.420862476923995,98.94900459794331,0.0,27.65366554260254,0.8557212054729462,312065.25,558.6280068167009,0.880728239656476,0.9070860126312099,1.0015002489089966,0.0007698930682398919,0.925230400429811,-11.966846883296967,-0.1359500582125316,-2.2996981687325024,,37.483906745910645,0.8545257970690727
256,0.4,90,336,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8503847569227219,287044.5625,535.765398752103,0.9166092614128524,0.9677567015088282,1.0047293901443481,0.002576345842933986,0.9232405194560194,-2.885596454143524,-5.583468343419154,98.6297120304906,0.0,28.26012372970581,0.8539500683546066,315896.0625,562.0463170415762,0.89595274320338,0.9297303560648574,1.0114774703979492,0.005889966256845558,0.9241298710862156,-9.075125306844711,0.6727740873677277,-2.727487974725679,,39.244076183864046,0.8521674126386642
128,0.4,90,336,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8582667410373688,271922.5625,521.4619473173474,0.8751646949091961,0.9076300676353025,0.9586702585220337,-0.02251450508223182,0.9269007424017195,-8.678172528743744,-9.937575295350824,98.7720075402579,0.0,23.49573850631714,0.8434423208236694,338623.625,581.9137607927828,0.8973537317773779,0.9388864020308477,0.986510694026947,-0.006922397385011359,0.9186401625637031,-9.42840725183487,6.690694826469717,-1.9376286515583228,,37.19067232949393,0.8508545309305191
128,0.4,90,168,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8584139794111252,271640.09375,521.1910338350037,0.8996350576924959,0.9396647626198732,0.9672927260398865,-0.017817400987143166,0.9267673911104455,-5.974862724542618,2.7168574765643614,98.14947167164685,0.0,29.392337799072266,0.8427345603704453,340154.4375,583.227603513414,0.9009582317397682,0.9493623595456656,1.0249134302139282,0.01278501419805496,0.9186094463447585,-8.166063576936722,-2.120662826652455,-2.7151800855180968,,36.81391988481794,0.8505742698907852
256,0.4,90,168,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8349642753601074,316629.5625,562.698464988132,0.9075964229138452,0.9709300834546222,1.0236332416534424,0.012874282236931106,0.9155320717709277,-2.7695421129465103,-2.581380847440658,99.1183043955751,0.0,28.680036067962643,0.8424916416406631,340679.875,583.6778863380041,0.8865550418502658,0.9423485345055772,1.0540366172790527,0.02773038544787142,0.9185990721860156,-7.3990412056446075,-9.376808173301391,-3.4579622657372133,,35.88997636522566,0.8387279585003853
