hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
256,0.4,90,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8764746710658073,237450.75,487.28918518678415,0.8748911462351989,0.8945833994032533,1.0245879888534546,0.013380842631619864,0.937270450239853,-9.439732879400253,0.20483314494665616,95.72110519981423,0.0,25.72171688079834
256,0.4,90,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8762378841638565,237905.921875,487.75600649812606,0.8511923145393232,0.8651601345563628,0.9843840599060059,-0.008498213184688706,0.9390239362184939,-13.255228102207184,0.27337137543063184,93.09408012755792,0.0,26.063244342803955
128,0.4,90,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.87412129342556,241974.609375,491.90914748050784,0.857393051434897,0.8747373307975397,0.973658561706543,-0.01433506689650928,0.9371339987596083,-12.913087010383606,21.25779310110626,88.85051023208341,0.0,28.57582807540894
128,0.4,120,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8738329112529755,242528.953125,492.472286656823,0.8070183965675,0.8155845829829537,0.9935449957847595,-0.003512836024422436,0.9435094153828374,-19.994589686393738,9.456576792646752,97.60537339142437,0.0,33.46867561340332
128,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8734321892261505,243299.25,493.2537379483302,0.8440325266372082,0.8614666756237082,0.9642552137374878,-0.019452378459888377,0.9378978177559468,-14.207924902439117,2.7596067298287728,94.11366308290899,0.0,31.690416336059567
64,0.4,90,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8733222335577011,243510.609375,493.46794158790095,0.8237341147395325,0.8341260109578191,1.0047599077224731,0.0025903517343893252,0.940562424810863,-19.438055157661438,7.580083633491279,-1.1303644881456423,0.2,31.352331638336185
128,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8718133270740509,246411.1875,496.3982146422366,0.8508514175662828,0.8651965849019675,0.994353175163269,-0.003073010658556494,0.9364275823241074,-11.820176988840103,-14.790801592534955,97.39606704003728,0.0,23.903427124023438
256,0.4,120,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8714348822832108,247138.671875,497.1304374859781,0.8389407562314388,0.8535403102523113,1.0237634181976318,0.012932124790135373,0.9373506645057107,-16.547228395938873,5.017800406101994,98.20656721924402,0.0,32.740421295166016
128,0.4,120,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8712702691555023,247455.09375,497.44858402653034,0.8216354305120834,0.8326468664984962,1.0123233795166016,0.006706423369707668,0.9395435472995026,-20.219333469867706,12.44667178096477,96.59418249250744,0.0,31.535079479217533
128,0.4,120,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8706734627485275,248602.3125,498.60035348964607,0.786878175201347,0.7968435585503927,0.9665553569793701,-0.018200652461186326,0.9449561233536129,-21.774373948574066,-3.075147636261196,94.36957688758437,0.0,33.766610622406006
