hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,0.4,90,1,64,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 32: 0.005, 48: 0.001}",0.8653012216091156,258929.28125,508.8509420743957,0.8640901351570368,0.8859092736810807,0.9725102782249451,-0.014959961408416702,0.9314499254093472,-10.595767199993134,-13.369032578315803,97.03804322805489,0.0,25.77535629272461
64,0.4,90,1,64,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 32: 0.005, 48: 0.001}",0.8650065213441849,259495.78125,509.4072842529836,0.8684225903057372,0.8898678340403439,0.9793244004249573,-0.01125171103116883,0.9310359488929258,-10.747122764587402,-4.368233319373348,-1.322886726664472,0.0,24.78743553161621
64,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8640861958265305,261264.921875,511.1408043533601,0.8700590782819668,0.8903258405568556,0.9959768652915955,-0.0021893979327371384,0.9304296307722187,-10.789275169372559,-12.13965992552465,90.5119936790992,0.0,25.64042091369629
256,0.4,90,1,64,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 32: 0.005, 48: 0.001}",0.8640201836824417,261391.8125,511.2649142078889,0.8775065084923447,0.9108060043051909,0.9535358548164368,-0.025285886487812863,0.9300702509221493,-7.58732482790947,-4.717108883269718,-2.0544169361913505,0.0,23.229598999023438
256,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8614443987607956,266343.1875,516.0844770965311,0.8476101758663865,0.8796813711528267,0.9378419518470764,-0.03382653703139405,0.9301253758390884,-11.713750660419464,7.656131506482423,94.96002313409068,0.0,23.81901741027832
128,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8582907468080521,272405.40625,521.9247132010516,0.8933226499294579,0.9251169910820796,1.0192444324493408,0.010472871037884851,0.926500042087261,-6.92392885684967,-3.851800980803461,97.69036392299894,0.0,23.52855920791626
64,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.854586273431778,279526.46875,528.7026279015454,0.8375422773130916,0.8637954477040112,0.9498853087425232,-0.02727251836758448,0.9269976074732241,-13.62694799900055,0.7280615400841166,95.72000329326056,0.0,23.264050483703613
128,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8545381277799606,279619.0,528.7901285009016,0.8937576136185774,0.9323513281528647,0.9679478406906128,-0.017442855058722475,0.9246092781242694,-6.82218000292778,5.593460377658282,96.36168020968253,0.0,29.852681159973145
256,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8059962242841721,372930.3125,610.6802047716956,0.888369612541097,1.0164213209165025,1.0565489530563354,0.030774084719935882,0.9051638279356742,2.121339924633503,-8.509546309955427,95.18241662201015,0.0,35.34813404083252
