hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
64,0.4,90,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9957591444253922,464.863525390625,21.560693991396125,0.965447674510183,0.9913429877131242,1.033397912979126,0.021384532043960614,0.9981295071083078,-1.740436814725399,-0.5622646273168423,-250.45646617766985,0.2,5.392063856124878
128,0.4,90,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9957562326453626,465.1827087402344,21.568094694252302,0.9770853858429881,0.9773400843754289,0.997176468372345,-0.00180788030631328,0.9980933183276488,-3.5926055163145065,5.699641044123751,-1350.5741203985292,0.2,4.698266685009003
128,0.4,120,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.9957312080077827,467.9258117675781,21.631592908696717,0.9700318890754277,0.970818220808335,0.9934086203575134,-0.004220430600615196,0.9982492430194371,-3.92921082675457,8.76831240815836,-1302.6160877753148,0.2,5.7203251123428345
256,0.4,120,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.995729033369571,468.1641845703125,21.637102037248717,0.9764789880777973,0.9775684026010765,1.0068106651306152,0.004360813587155851,0.99808263710904,-2.6171499863266945,3.9202216663491662,-46.913772759137764,0.2,5.249020457267761
128,0.4,90,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.9956107209436595,481.133056640625,21.93474542000944,0.9907715643397407,0.9910321725912496,0.9998727440834045,-8.148296789359062e-05,0.9978260859644175,-0.22936221212148666,5.608201993435361,-1357.5961270837936,0.2,3.6879295110702515
128,0.4,90,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.9954343196004629,500.4693603515625,22.371172529654373,0.9790228703318448,0.9830068376561554,1.0121108293533325,0.007754523894742072,0.9978551888090561,-1.705966703593731,-0.5032734715015804,-63.957010488022256,0.2,2.894810438156128
128,0.4,90,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9953599595464766,508.6203918457031,22.552613858391297,0.9576337922749643,0.9629761303756983,1.0205315351486206,0.013146272158827634,0.9983922999394976,-2.8638754040002823,-2.3659785386252614,-0.9335279634942366,0.0,4.87484872341156
64,0.4,120,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.995279180817306,517.4749755859375,22.748076305172212,0.9598032173110158,0.9623616898055866,0.9859880805015564,-0.00897179094678139,0.9983251697925849,-4.8418886959552765,0.48051027994517664,-1356.942438214657,0.2,6.278597116470337
64,0.4,90,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.9952450706623495,521.2139892578125,22.830111459601167,0.9663821087196687,0.9669286073703557,1.0057348012924194,0.0036719875474852596,0.998113824555205,-1.6511503607034683,-2.630776537857754,-1361.8353794903794,0.2,7.409080862998962
64,0.4,90,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.9950679638423026,540.6276245117188,23.251400484953994,0.9672518697510125,0.9685801122750496,1.009008526802063,0.005768146114078183,0.9979808083269109,-2.186410129070282,-3.9539801692209964,-1377.5748268560928,0.0,1.608043909072876
