hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,model_type
256,0.4,90,1,64,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 32: 0.005, 48: 0.001}",0.8250286430120468,4331540.5,2081.2353302786305,0.8900884876692962,0.9407105858125825,0.9836775064468384,-0.00787813672552068,0.9089017996207263,-5.64919151365757,-0.6090138931217763,-2269.0984172417066,0.4,37.79901742935181,no_physics
64,0.4,90,1,64,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 32: 0.005, 48: 0.001}",0.8728922605514526,3146642.75,1773.8778847485528,0.9077793802062513,0.9463372655484685,1.0365846157073975,0.017657725151096492,0.93452848298787,-2.5409793481230736,-6.046915788424891,-1820.185881660596,0.0,23.799302577972412,physics
