hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,model_type
256,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.7981840670108795,4996097.0,2235.195069786975,0.8723699557675691,0.9771436192460612,0.9272866249084473,-0.03509547641838748,0.8976292076205405,-1.3045592233538628,13.543666834008716,-1539.7156913491658,0.4,32.5453782081604,no_physics
64,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8659284114837646,3319037.75,1821.8226450453403,0.8480923171911814,0.9182194706377309,0.8914570808410645,-0.05238877015413187,0.9321300964047503,-6.97837695479393,9.090002541061622,-985.8909512163315,0.0,21.279993057250977,physics
