hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.667061060667038,36495.2734375,191.03736136551927,0.7510737175632297,0.8359421555729234,0.9588006138801575,-0.026379788241989298,0.8173748967061757,-20.821377635002136,0.1820641448302181,-1352.3812993404217,1.6,37.58198022842407
64,0.4,120,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.6654351651668549,36673.49609375,191.5032534808482,0.7764274466692459,0.8777914944870412,1.0455923080444336,0.029192563702121498,0.8184205153925602,-15.947876870632172,2.7267268392364135,-1397.169093501152,0.6,50.84857463836669
128,0.4,90,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.6617418229579926,37078.33984375,192.55736766935198,0.7807914432410167,0.8807823065450088,0.9990836381912231,-0.0005867418915459854,0.8160470353469029,-17.210595309734344,-11.428391381692357,-1362.007859531842,0.6,35.846827030181885
64,0.4,90,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.661667138338089,37086.53125,192.57863653583178,0.79633257109342,0.9199409561878802,1.052396535873413,0.03354932157594328,0.8202068573894654,-9.883499145507812,1.5456207066798127,-1368.414410900555,1.0,51.69931888580322
128,0.4,90,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.6532751619815826,38006.41796875,194.9523479436706,0.7861740652297646,0.9057713077269727,1.0474491119384766,0.03038148684847385,0.8140132646957584,-10.523086041212082,19.784014024869954,-1338.935865129817,0.6,21.791436672210693
128,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.6519739031791687,38149.05859375,195.31783992700207,0.7999912015906204,0.9429251445285708,1.0600796937942505,0.038468763587215765,0.8179659078423264,-11.00870743393898,13.622901006466382,-1312.9189337235591,0.6,53.28017234802246
256,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.6399337947368622,39468.83984375,198.66766179665476,0.772361201729072,0.889597030775398,1.0392299890518188,0.025118830096305677,0.8048292675024813,-19.69471573829651,25.99411619067764,-1336.2080298693156,1.4,34.484169483184814
64,0.4,90,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.6251148283481598,41093.23046875,202.7146528220148,0.781525760854498,0.9417114723133503,1.0770564079284668,0.04933890490025111,0.8040516631673277,-16.947375237941742,15.347923254357996,-1365.516860618603,1.4,54.68610763549805
256,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.6222288608551025,41409.57421875,203.49342549269252,0.7746414476599296,0.9139196966916348,1.0505213737487793,0.032348599990800905,0.7979498842126334,-13.236071169376373,-6.498132416301382,-1346.626815967045,0.6,31.884765625
128,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.6212778687477112,41513.81640625,203.74939608806207,0.7376019075119342,0.8474185338540993,1.0420531034469604,0.02692643387670982,0.7907078796977246,-21.28050923347473,-3.3792164803586378,-1388.760095570361,0.8,41.05062007904053
64,0.4,120,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.6141842007637024,42291.39453125,205.64871633747194,0.7728807512190479,0.9709089213065333,1.1116684675216675,0.07150084345011053,0.8043804312737685,-13.611564040184021,10.648483051348954,-1369.1573431742293,1.0,47.220702171325684
256,0.4,120,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.6115707457065582,42577.87109375,206.3440599914376,0.7705350894521572,0.9084436541129127,1.0239050388336182,0.015306262122780637,0.7909542398925615,-11.347097158432007,8.405149829654862,-1363.2765269899417,0.6,60.33961772918701
