_queue_iter_idx,hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,NSE_1D,NSE_1H,_rank_score,model_type
6,64,0.0706057451042369,120,336,2,300,128,0.8684586826711893,0.8768334370806848,0.8743210107578362,no_physics
4,64,0.0946221858186742,120,336,1,300,128,0.8544772062450647,0.8861926363094456,0.8766780072901312,no_physics
3,64,0.4553460226481157,90,336,1,300,64,0.8390470277518034,0.8475120357634165,0.8449725333599325,no_physics
0,128,0.3871307689052971,60,168,1,300,64,0.8882704013958573,0.868378260670893,0.8743459028883822,no_physics
12,64,0.3760444310201704,120,336,1,300,64,0.855282106436789,0.871445695312797,0.8665966186499945,no_physics
11,128,0.2666316203057834,60,336,2,300,64,0.8454565815627575,0.8446587740085155,0.844898116274788,no_physics
5,128,0.2684779068120164,90,240,2,300,64,0.8717276165261865,0.8656621331046118,0.8674817781310842,no_physics
15,64,0.5952565998738856,120,240,2,300,128,0.8518371321260929,0.8849453904453775,0.875012912949592,no_physics
18,64,0.0681162216368248,60,240,2,300,64,0.863381365314126,0.8658015498431009,0.8650754944844083,no_physics
9,128,0.5032556315125697,120,240,1,300,128,0.8788832724094391,0.869138181639363,0.8720617088703857,no_physics
7,128,0.3614742269956658,60,336,1,300,128,0.8553291587159038,0.8282617363881651,0.8363819630864866,no_physics
21,64,0.3452581645378789,60,240,2,300,64,0.8585536014288664,0.8629399375241239,0.8616240366955467,no_physics
13,128,0.5033325111106552,90,336,1,300,128,0.8517306726425886,0.8139101947626413,0.8252563381266254,no_physics
25,64,0.133913585710788,120,240,2,300,64,0.8894249200820923,0.8884036087844538,0.8887100021737453,no_physics
27,64,0.090704075263597,120,240,1,300,128,0.8506756098940969,0.8934752411127693,0.8806353517471674,no_physics
19,128,0.2122419205016129,120,336,1,300,64,0.8717105099931359,0.8484335784557611,0.8554166579169734,no_physics
2,256,0.4419866128733015,90,240,2,300,128,0.8513128403574228,0.8510768463091207,0.8511476445236112,no_physics
29,64,0.1607702383099844,60,336,1,300,128,0.8405625633895397,0.8197172403758253,0.8259708372799396,no_physics
32,64,0.340557029984932,60,240,2,300,128,0.843530522659421,0.8493956061712606,0.8476360811177086,no_physics
20,256,0.1987356309024098,90,168,1,300,128,0.8559175599366426,0.8219996626491292,0.8321750318353831,no_physics
8,256,0.3318372168157047,90,336,1,300,64,0.8809986412525177,0.7941159187946857,0.8201807355320352,no_physics
34,64,0.5268449113296518,90,168,1,300,128,0.8335094731301069,0.8416154878594655,0.8391836834406579,no_physics
30,128,0.0727879949802303,120,240,1,300,64,0.8810809785500169,0.8930171361969214,0.88943628890285,no_physics
17,256,0.4451297291882412,60,240,2,300,64,0.8948867097496986,0.8758257202367168,0.8815440170906113,no_physics
14,256,0.16314543524834,90,240,1,300,64,0.8892596401274204,0.8666102397276849,0.8734050598476055,no_physics
26,256,0.4007572910103016,120,168,1,300,128,0.8320706719532609,0.7984708876124333,0.8085508229146815,no_physics
24,384,0.5762327490961435,60,168,1,300,128,0.8224488887935877,0.8230864918590848,0.8228952109394356,no_physics
33,256,0.1036638932637352,90,168,2,300,64,0.881033823825419,0.8261273594216507,0.8425992987427812,no_physics
35,256,0.1471294143059138,60,168,1,300,128,0.846590356901288,0.8442698147736519,0.8449659774119427,no_physics
10,384,0.1749531994160588,120,168,2,300,128,0.8813250353559852,0.8426527958000276,0.8542544676668149,no_physics
39,256,0.5640384496587034,120,168,1,300,128,0.8608274040743709,0.8704233993076824,0.8675446007376888,no_physics
31,256,0.3400921300434806,120,336,2,300,128,0.8823555838316679,0.8711695269804861,0.8745253440358407,no_physics
16,384,0.3349482379111606,90,336,2,300,128,0.8802353115752339,0.8574677603467782,0.8642980257153148,no_physics
23,384,0.2499314362041637,90,336,2,300,128,0.851430231705308,0.7988433528391924,0.814619416499027,no_physics
37,384,0.1716029138283478,120,168,1,300,128,0.8515683999285102,0.8751844105695356,0.8680996073772278,no_physics
1,384,0.0702559575566972,60,336,1,300,64,0.8914756840094924,0.8796323047912199,0.8831853185567016,no_physics
45,256,0.1408719226095045,120,168,2,300,128,0.8503875751048326,0.8663670429648921,0.8615732026068743,no_physics
47,256,0.1434651647994614,120,168,2,300,64,0.8945480976253748,0.8933082994351768,0.8936802388922362,no_physics
41,384,0.1871138149038375,120,168,2,300,128,0.8625170662999153,0.8685580238167252,0.8667457365616822,no_physics
28,384,0.5052536572617228,60,336,2,300,64,0.8691308526322246,0.8809792466789601,0.8774247284649395,no_physics
40,384,0.1540383714119181,120,168,2,300,128,0.8519852971658111,0.838704600623335,0.8426888095860776,no_physics
42,384,0.1793845116566856,120,168,2,300,128,0.8687952058389783,0.8419570417903248,0.8500084910049208,no_physics
22,384,0.0747770511595411,120,336,2,300,64,0.8668483328074217,0.8504610324246629,0.8553772225394904,no_physics
38,384,0.5994007473123418,120,168,1,300,128,0.8697900744155049,0.8439565263111038,0.8517065907424242,no_physics
36,384,0.4883808233625982,120,240,1,300,64,0.8974729580804706,0.8850840770399959,0.8888007413521384,no_physics
43,384,0.5761891525067766,120,168,2,300,128,0.8483570488169789,0.8781038102045536,0.8691797817882811,no_physics
44,384,0.1679578380107602,120,168,2,300,128,0.8832699656486511,0.8863110686525932,0.8853987377514105,no_physics
46,384,0.1587526399657955,120,168,2,300,128,0.8803820237517357,0.8668990154869954,0.8709439179664175,no_physics
