hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,value,NSE_1H,NSE_1D
64,0.25791834469771213,70,386,1,2,64,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",0.39563629031181335,0.45673781633377075,0.2530660629272461
64,0.22570409163182778,79,307,1,3,64,"((0.7, 0.2), (0.01, 0.002, 0.0005))",0.6738866984844207,0.6317583322525024,0.7721862196922302
64,0.40921672335686654,80,370,1,3,64,"((0.5, 0.25), (0.01, 0.005, 0.001))",0.6572320759296417,0.6305472254753113,0.7194967269897461
