hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,value,NSE_1H,NSE_1D
64,0.4107893156796336,118,296,1,3,64,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",0.5564824938774109,0.5705220699310303,0.5237234830856323
