date,flow,is_peak
2200-03-25 00:00:00,,0.0
2200-03-25 01:00:00,,0.0
2200-03-25 02:00:00,,0.0
2200-03-25 03:00:00,,0.0
2200-03-25 04:00:00,,0.0
2200-03-25 05:00:00,,0.0
2200-03-25 06:00:00,,0.0
2200-03-25 07:00:00,,0.0
2200-03-25 08:00:00,,0.0
2200-03-25 09:00:00,,0.0
2200-03-25 10:00:00,,0.0
2200-03-25 11:00:00,,0.0
2200-03-25 12:00:00,,0.0
2200-03-25 13:00:00,,0.0
2200-03-25 14:00:00,,0.0
2200-03-25 15:00:00,,0.0
2200-03-25 16:00:00,,0.0
2200-03-25 17:00:00,,0.0
2200-03-25 18:00:00,,0.0
2200-03-25 19:00:00,,0.0
2200-03-25 20:00:00,,0.0
2200-03-25 21:00:00,,0.0
2200-03-25 22:00:00,,0.0
2200-03-25 23:00:00,,0.0
2200-03-26 00:00:00,,0.0
2200-03-26 00:00:00,,0.0
2200-03-26 01:00:00,,0.0
2200-03-26 01:00:00,,0.0
2200-03-26 02:00:00,,0.0
2200-03-26 02:00:00,,0.0
2200-03-26 03:00:00,,0.0
2200-03-26 03:00:00,,0.0
2200-03-26 04:00:00,,0.0
2200-03-26 04:00:00,,0.0
2200-03-26 05:00:00,,0.0
2200-03-26 05:00:00,,0.0
2200-03-26 06:00:00,,0.0
2200-03-26 06:00:00,,0.0
2200-03-26 07:00:00,,0.0
2200-03-26 07:00:00,,0.0
2200-03-26 08:00:00,,0.0
2200-03-26 08:00:00,,0.0
2200-03-26 09:00:00,,0.0
2200-03-26 09:00:00,,0.0
2200-03-26 10:00:00,,0.0
2200-03-26 10:00:00,,0.0
2200-03-26 11:00:00,,0.0
2200-03-26 11:00:00,,0.0
2200-03-26 12:00:00,,0.0
2200-03-26 12:00:00,,0.0
2200-03-26 13:00:00,,0.0
2200-03-26 13:00:00,,0.0
2200-03-26 14:00:00,,0.0
2200-03-26 14:00:00,,0.0
2200-03-26 15:00:00,,0.0
2200-03-26 15:00:00,,0.0
2200-03-26 16:00:00,,0.0
2200-03-26 16:00:00,,0.0
2200-03-26 17:00:00,,0.0
2200-03-26 17:00:00,,0.0
