hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,0.4,120,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.824386864900589,30084.677734375,173.44935207251424,0.8508770000432797,0.8823936802817742,0.9983239769935608,-0.001282273423369951,0.9083287742783573,-10.141073912382126,-19.657302868579638,-33.59666712705893,0.2,41.984944343566895
128,0.4,120,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8243271261453629,30094.912109375,173.47885205227465,0.8361680583546532,0.8715156278686361,0.9539128541946411,-0.03525931180014496,0.9093984204728798,-11.66529655456543,-21.829239026366714,-105.88631907695974,0.2,39.220829010009766
256,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8237723112106323,30189.95703125,173.75257417157883,0.8747313906059242,0.9176498953374087,1.0202666521072388,0.015505104835861481,0.9078048397476856,-5.798199400305748,-26.715299717105424,1.6744336095690278,0.2,31.96080684661865
256,0.4,120,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8229409158229828,30332.38671875,174.16195542870435,0.8140919682421349,0.8560131773852122,0.9234928488731384,-0.058532305312465206,0.910690162849591,-12.686656415462494,-13.149413149265191,69.91427547153093,0.2,41.04206562042236
64,0.4,90,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8228731900453568,30343.98828125,174.1952590665142,0.8237103815123219,0.8491533721704418,0.991936445236206,-0.006169083724911761,0.9091247913699608,-12.25714311003685,-16.843151968721337,-2267.5681876663693,0.6,44.69643592834473
64,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8226842135190964,30376.36328125,174.28816162106364,0.837708930321959,0.866395455748627,0.9954951405525208,-0.0034464554441137156,0.9079786802203744,-11.251626908779144,-22.408672067693868,-92.9930957261495,0.2,34.45642709732056
256,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8222974836826324,30442.615234375,174.47812250931347,0.875158037762799,0.9224586971700917,0.9688604474067688,-0.023823550447074057,0.9072466164769794,-6.1392128467559814,-20.561329048274,-275.4746919289917,0.2,31.295533180236816
128,0.4,90,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8215067684650421,30578.07421875,174.86587494062414,0.8445842469993802,0.8755460408490093,1.0001535415649414,0.00011745509536129793,0.9069127035660555,-10.169114917516708,-18.883007855661198,41.7921881873159,0.2,43.665475845336914
64,0.4,120,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8185397833585739,31086.35546875,176.3132311221991,0.8577461429525074,0.8958788966446773,0.9813192486763,-0.01429184457586766,0.9048896156513877,-9.439750015735626,-23.984276790350616,-99.57729733228821,0.2,38.23702812194824
256,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8033309280872345,33691.81640625,183.55330671565142,0.8953208330448392,0.9736898374430328,0.9878867864608765,-0.009267302875622207,0.899407886002888,-0.7683675736188889,-22.570873914939114,28.102174675872032,0.6,32.7231502532959
