hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
64,0.4,90,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8315477406657452,28857.92578125,169.87620722529098,0.8317626624913999,0.8557936771850297,0.9916233141676416,-0.006408639032400058,0.9137551784515381,-13.418656,-16.015623,23.6419,0.2,38.182728
256,0.4,120,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8315386142285524,28859.494140625,169.88082334573554,0.8969243900641422,0.952837023497655,1.0289033150928377,0.02211267283705299,0.9130239486694336,-2.467844,-16.964775,31.555553,0.2,33.997673
256,0.4,120,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8312696402127829,28905.5703125,170.016382482689,0.8480678484190103,0.8763888714799416,0.9878419611070741,-0.00930158826127381,0.9125022888183594,-10.9803505,-20.925062,41.47705,0.2,42.54911
128,0.4,120,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8310614913420891,28941.232421875,170.12122860441315,0.8366426029052916,0.8639241061652496,0.9749608237328188,-0.019156387809738967,0.9131551384925842,-11.966076,-20.643549,67.011894,0.2,37.550102
256,0.4,90,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8294401947012134,29218.990234375,170.93563184536745,0.9067727375262238,0.9687237652284255,1.0074018569454268,0.005662839729462501,0.9124881029129028,-2.488842,-2.1778848,24.290596,0.6,41.001957
64,0.4,90,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8294167282429643,29223.0,170.9473603189005,0.8332211787401977,0.8592730908385763,0.9817423175002746,-0.013968161042511666,0.912377119064331,-11.331741,-18.56213,31.773985,0.2,43.176064
64,0.4,120,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8286286028180518,29358.025390625,171.34183782901653,0.8608498416133897,0.8937918383086466,0.9918784176835791,-0.00621347039622846,0.910464346408844,-8.663407,-21.215176,2.3077128,0.2,33.433765
128,0.4,90,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8283824129100872,29400.2265625,171.46494266321614,0.8662866823690695,0.9028527652822498,1.0199508875135166,0.015263558764045027,0.9103137254714966,-8.493961,-20.551895,55.7838,0.2,35.85674
128,0.4,120,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8277234542919388,29513.05078125,171.7936284652315,0.80779852271936,0.8289168841146591,0.9843184100507123,-0.01199730435763565,0.9138253927230835,-14.695753,-19.753428,-33.228905,0.6,44.03845
64,0.4,120,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8276539718256011,29524.974609375,171.8283288907129,0.8516065539118352,0.8818656853427396,1.000360922805888,0.0002761263855166734,0.9101959466934204,-9.756218,-16.64814,-75.56208,0.2,38.301308
128,0.4,120,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8269755342346127,29641.208984375,172.1662248653173,0.8807756040807341,0.9225174615837783,1.0041485402142214,0.0031738681951804333,0.9094809293746948,-6.927616,-18.030586,4.046523,0.2,35.67992
64,0.4,120,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8258766408292163,29829.453125,172.71205263385644,0.808140229989928,0.8293538200186837,0.9928536320688346,-0.005467376165242287,0.912598729133606,-13.466772,-16.596193,51.506073,0.2,44.49521
256,0.4,120,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8258229697020805,29838.673828125,172.73874443252447,0.8341675575462262,0.861623003797936,1.0166029309437576,0.012702182393827746,0.9101303815841675,-12.969063,-10.460599,65.91997,0.6,39.187172
256,0.4,120,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8241641331250417,30122.859375,173.55938284921388,0.8649844730871368,0.9059843113024538,1.0308677181775951,0.023615552440787665,0.9081445336341858,-6.9715753,-19.992315,45.589264,0.2,40.42984
256,0.4,90,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8222252023523362,30454.984375,174.5135650171642,0.8740714961458728,0.9160353117352608,0.988511186197618,-0.008789593168876538,0.9068553447723389,-7.897328,-17.579218,74.76588,0.2,35.76779
64,0.4,120,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8213168019998871,30610.611328125,174.95888467901537,0.8534019289029471,0.8871150359480425,1.000728784581609,0.0005575614759084337,0.9064722061157227,-8.906062,-16.265007,29.083824,0.2,40.66103
256,0.4,120,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8197941049982154,30871.462890625,175.7027685912348,0.8763796288134221,0.9210135497318735,0.9885332559766696,-0.008772708538093275,0.9055984616279602,-5.969195,-15.485674,15.67978,0.4,43.348335
64,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8188791370227396,31028.21484375,176.14827516541285,0.8899722039447828,0.9433101102072385,1.000007035344414,5.382436887240896e-06,0.9057006239891052,-6.414029,-26.430035,-2265.919,0.2,32.328564
256,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8172596208900547,31305.654296875,176.93403939568836,0.8938776608817138,0.9815748125547921,1.0492290033519078,0.037662975396364866,0.9078101515769958,2.1249523,-20.860727,36.058865,0.2,33.05155
128,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8101991702550897,32515.193359375,180.31969764663816,0.9018831938649101,1.0192298248938443,1.0256199294923565,0.019600696914978878,0.9072598218917847,3.2475424,-12.93197,-216.92412,0.2,30.641996
256,0.4,90,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8037849268143448,33614.05078125,183.34135044023756,0.7986267880653226,0.875543902620657,1.1242950681271913,0.09509276593109153,0.9019562005996704,-8.61562,-38.269787,71.034966,0.6,39.669003
