hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H,_rank_score
256,0.4,90,168,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9404695521297517,181384.91332195012,425.8930773350867,0.9323601165076175,0.9548545007442547,1.0406167538288438,0.024620586079992957,0.9702121326003408,-7.7024764303940465,-9.53567186481814,,0.5,25.715973978488066,0.905056093859766,317214.21104602574,563.2177296978725,0.9336369107035221,0.9775832581594507,0.9600590188994448,-0.02339310011174923,0.9519763877352863,-2.1389877265305404,-4.262918828036344,,,27.04172727996344,0.9156801313407616
128,0.1,90,336,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9325650604878649,205469.32025338634,453.287238132055,0.9447943237636056,0.9567978374378658,1.0026973213412087,0.00163503052327813,0.9657368376203423,-10.851779618251854,-0.5407129550057559,,0.5,25.807835655801526,0.8966941123844033,347984.99797323445,589.9025326045265,0.8783184070759217,0.8904544990004941,0.9865356013958366,-0.00793211555602053,0.9487661904838557,-12.465909536664704,-11.29270290728516,,,27.506674124467466,0.9074553968154417
128,0.1,90,336,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9224667093444695,236238.25635868352,486.0434716758199,0.8871520988895598,0.9001863493054308,0.96279239365582,-0.022554069157954975,0.9627511349140572,-13.59769456712093,-5.648547053458283,,0.5,31.4033726189328,0.8990077550461212,340191.5124756363,583.2593869588695,0.8753608201325866,0.8924906295420378,0.9613303716148636,-0.022780962587101973,0.9501871476192185,-14.01919656185038,-4.143439180601199,,,29.563561680930402,0.9060454413356256
128,0.1,90,168,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9277609239368243,220107.1723622199,469.1558081940582,0.9047980935868695,0.9251265327968978,0.9531855398656919,-0.028377438787503942,0.9644222932721385,-8.903767160383941,-10.20697182424461,,0.5,31.234202657646463,0.8940724050923614,353911.4811328617,594.9045983457025,0.9343578800903833,0.9674005227774108,0.9822618658402129,-0.01038907750290016,0.9458564815737674,-1.0709838648194947,-3.528686060612634,,,27.514546926654056,0.9041789607457003
128,0.4,90,336,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9254528838048669,227139.60155192026,476.59165073668703,0.9009033606739574,0.9079512476484145,1.004852647656801,0.0029415208771631784,0.9636183710239467,-12.820354483741896,-24.036078293639072,,0.25,33.586485452823304,0.8922742454810136,362873.2817963321,602.3896428362062,0.8855976153063535,0.9081573243051984,0.9587706154250873,-0.02428896026969173,0.9456587965500713,-12.868787206852767,-2.25253336704899,,,28.59510755945284,0.9022278369781696
128,0.4,90,168,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9209864163087789,240748.60078873156,490.6613911739251,0.8766222661262881,0.8990025508641737,0.9398933516593194,-0.036434741084618076,0.9624663976000385,-17.581500116683838,21.07408243914647,,0.25,31.98394622558771,0.8904153114209993,366130.08610545564,605.0868417883962,0.9001109386822561,0.9275573906337311,0.9600020615266314,-0.023426459570821376,0.9440530801828484,-13.767924159886164,3.001785158345202,,,29.641684952337467,0.8995866428873331
256,0.1,90,168,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.8956314259050269,318003.398983554,563.9179009249077,0.8881181829779835,0.9047530933690373,0.9737951551428659,-0.015884544620101134,0.9474750167692156,-14.011793430405675,-39.70017862948391,,0.75,41.39546613215881,0.9005608729605736,332233.0575311154,576.3966147811032,0.9045497107611846,0.945493998964547,0.9399698176605622,-0.035159178029642996,0.9496389954906521,-3.709057712281269,-23.17204863763172,,,31.60509777499692,0.8990820388439096
256,0.4,90,336,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9258591463550241,225901.74932532824,475.29122580301043,0.9140221024201499,0.9257179286070796,1.0225397495470594,0.013662880255850683,0.9630360657913135,-12.810312878001021,-15.051606729288194,,0.25,23.32680576115663,0.882087658622155,397186.7124172887,630.2275084580874,0.9216453937120637,0.9549987238559291,1.0210415921701406,0.0123959744124481,0.9394064287990214,-4.842447992668251,-11.818019580128068,,,25.89199406836723,0.8952191049420156
256,0.4,90,336,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9327593092395798,204877.45853802533,452.6339122713027,0.9047793102563364,0.9226865531520833,0.9551229948585964,-0.027203015109286608,0.9672026662472111,-8.98271514633838,-16.026113769482706,,0.5,37.22918965221116,0.8768462856246285,414842.2324851095,644.0824733565644,0.9102378728294411,0.9423593992283065,0.9733746493280311,-0.01568546538605306,0.936550088113091,-6.722429754210542,-11.634213017917933,,,33.03440229828465,0.8936201927091139
256,0.4,90,168,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9310167601678736,210186.87789632689,458.46142465460156,0.9250794310854826,0.993953553574167,0.9334436809840231,-0.040344326590094154,0.9661357337132784,-9.5200657035277,33.76827864409041,,0.5,18.580316768552883,0.8751861928693594,417011.63314386737,645.764378967954,0.8495549892483321,0.9414182046299873,0.8759045567998214,-0.07268166795615624,0.9383380547805483,-6.17178726274826,-4.961880043426879,,,36.96418505675131,0.8919353630589136
