hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H,_rank_score,model_type
128,0.4,90,168,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9048473843346928,78837.92939944635,280.78092777011466,0.8651510811607829,0.8871333515697767,0.9422962996431079,-0.028364317120480414,0.954003983331639,-12.712386445810594,-12.799980497707143,-87.71997131328266,0.0,36.46639632888019,0.8548815172158077,144372.51925688484,379.9638394069689,0.852670183199238,0.8924565672276206,0.932019760534989,-0.030816858383243623,0.9257088697867737,-7.809692727887242,-7.000119126742313,-1202.930631811619,,45.51353490799704,0.8698712773514732,no_physics
256,0.1,90,336,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.8761331718664322,102628.8576834999,320.35739055545434,0.873219484509334,0.889987384111595,1.0053351943096238,0.0026225206071983803,0.9372141803020155,-15.42488200132488,0.9869337491913601,-15.35485308138799,0.0,26.272587303029056,0.8579470697043121,142658.17078627492,377.70116598479666,0.8630328474095482,0.884016878466486,1.0041948991093088,0.0019109792883037187,0.927265419300439,-14.56782584185763,-5.695117026114876,-6339.434018411984,,33.08060511020538,0.8634029003529481,physics
