hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H,_rank_score
256,0.1,90,336,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9305713131335809,3137500.174103683,1771.299007537599,0.8949679535890148,0.9180548144305588,0.9436041761681031,-0.028672528206431153,0.9662920129703532,-8.878595199366252,6.1797011134329045,-3085.5244803331702,0.0,45.56348107254249,0.9269436600768202,3457634.0097066825,1859.4714328826572,0.8451870131323627,0.8784522345983412,0.9096062394631321,-0.045954382255667406,0.9680286114667201,-11.655381149319412,-1.1327697944429105,-2477.7174651996957,,26.518034180968623,0.9280319559938484
256,0.1,90,168,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9163978230672281,3778003.8269582717,1943.7087814171832,0.8548195266760449,0.8807560530223353,0.9267316986255774,-0.03725076246882037,0.9613993917475085,-14.278414409697671,53.3160204596403,-1165.7977525813585,0.25,41.874222959233265,0.9222880062925608,3646568.436589469,1909.599025080781,0.8177495151845475,0.8479068943923777,0.9044301161969646,-0.04826796368288782,0.9691889021297451,-17.837983348388907,15.671965066084507,-2504.5219845220936,,19.942559930785535,0.9205209513249609
256,0.1,90,168,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9233097567279958,3465651.7713047313,1861.6261094281879,0.8727629364810381,0.8991515429074635,0.9314427372656938,-0.03485559596335425,0.9636852542159183,-10.747806123955437,4.579103141105153,-3009.293865356436,0.25,44.85048307595053,0.914532988454582,4010465.975746993,2002.614784662041,0.7983319859693392,0.8435153466048043,0.8773819882014612,-0.061928732199335396,0.9661272333956958,-15.524058408181704,14.610766357982877,-2398.63861874558,,24.63234827369228,0.9171660189366061
128,0.4,90,168,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9312161113223089,3108361.578507197,1763.0546158605516,0.8752850754626995,0.9051847573956152,0.9256731721933249,-0.03778893403763153,0.9677601978850197,-9.461779833881142,13.782686249012682,-2953.5167410947815,0.0,43.709186513790065,0.9107609779254284,4187464.324159946,2046.3294759544333,0.7661917866946726,0.8061223276532308,0.8726848860278023,-0.06430102301011259,0.9705281400540346,-19.608607472229146,-3.215049264949614,-2624.8875922046377,,25.288264607004173,0.9168975179444925
256,0.4,90,336,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9358057570669016,2900954.309658231,1703.2188085088278,0.9143212527891593,0.9313732264782184,0.9596787533328066,-0.020499959107427478,0.9682917873917092,-5.306365323780322,6.625843823696634,-3097.5308905680818,0.0,41.92759456394285,0.9015439019902347,4659761.949469989,2158.648176398829,0.8146154957428094,0.8438717779608453,0.9095947769980718,-0.04596020954394316,0.9573586074858201,-16.190694174361795,-2.1557518497915673,-2493.0346423063866,,27.582867683553037,0.9118224585132346
256,0.4,90,168,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9177999476160223,3714641.4588290695,1927.3405144989479,0.7568362673105131,0.7919525511977852,0.8760723484380035,-0.06300677680602283,0.9779365206573749,-21.85215662824348,-9.816688833042178,-3101.9302088088566,0.25,42.07629159710496,0.9082745721261813,4304136.776834637,2074.641361015112,0.7488975340869022,0.7999420719408494,0.8509993870896215,-0.07525337362038054,0.9712234268779316,-21.02658686010068,0.8395864632928126,-2575.3362991625386,,21.0565236804209,0.9111321847731335
128,0.1,90,168,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9194806233981485,3638691.288992526,1907.5353965241447,0.8113158550569403,0.876737315187512,0.8613522584639896,-0.07049070320878614,0.9655787732253127,-10.968074285884288,6.612377476473043,-2991.714869762559,0.25,51.33695642805938,0.9043836136644257,4486716.654634902,2118.187115113984,0.78322076998011,0.8189783322329351,0.8864115907794492,-0.05736829420399912,0.9636398066893002,-19.750833513544706,7.876038032411563,-2502.9234775998516,,26.719457284122633,0.9089127165845425
256,0.4,90,168,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9372227855463873,2836918.4290769054,1684.3154185237709,0.8540991043901852,0.9088325289963849,0.8896438772950108,-0.05610679702885275,0.971767222027005,-10.54873173845196,45.490595309036586,-2198.0034276507176,0.0,44.61365258933113,0.8923987534021343,5049095.909939269,2247.0193390220898,0.7318020365287848,0.7786494579017135,0.8524412584247357,-0.07452515056025708,0.9659338451300072,-23.70588755694888,-0.45516655519860966,-2603.2805485194144,,24.73036369745638,0.9058459630454101
128,0.1,90,168,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9100293535209928,4065796.5998293855,2016.3820570093817,0.8345870338536676,0.8467830479680793,0.9512895811719188,-0.02476514682999101,0.9610987136849085,-17.771916887502,22.799769208978358,-2875.8610072009815,0.75,43.72566061315547,0.9009652436631631,4647120.725570417,2155.7181461337696,0.7820813047976667,0.8217286746342397,0.8807989583129111,-0.060202977362331614,0.9612830278594057,-20.81958582307116,19.179202266367636,-2155.022004885403,,30.670864888614986,0.903684476620512
128,0.1,90,336,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.913213841298774,3921888.780048161,1980.3759188720107,0.8169419827738815,0.8756511739403451,0.8712274704576282,-0.06546998934748874,0.9617215104320648,-12.516732691877912,16.381341884735146,-2646.6270510268578,0.25,49.94335240140263,0.8978482207258153,4834672.3438632665,2198.7888356691433,0.8333254339058602,0.8755870621762716,0.9000199919879694,-0.050827838988241114,0.9519809425055723,-15.152650763619246,3.251542088937249,-2279.069544195219,,24.29228823483524,0.9024579068977028
256,0.1,90,336,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9328735987889074,3033459.2945992034,1741.6828915159049,0.8692652113294372,0.8944852801218715,0.9291232833187594,-0.036034843010356025,0.9694268109242113,-11.771484284395001,48.074397581401854,-1470.1217623770042,0.25,46.23696481293667,0.88658174884438,5367895.557449067,2316.8719337609205,0.7622793552696793,0.8203814049261949,0.8512232302409896,-0.07563513795269623,0.9540245933700829,-21.66302642694723,16.66470330485558,-2262.66160431445,,34.56193717386364,0.9004693038277382
128,0.4,90,336,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9067676839923878,4213192.282734292,2052.606217162535,0.8470021790808363,0.8775491081422332,0.9193059556969256,-0.04102612754213011,0.9563813858167931,-14.031337142541364,1.6604357864715475,-3121.884676330134,0.25,53.83571938873488,0.8964871430267186,4899089.868026101,2213.388774713132,0.775712112654612,0.8169317504748747,0.8768933170705704,-0.0625849785645203,0.9595547648816726,-18.48074320164963,-6.209780432050835,-2489.1015691366183,,30.148005503858105,0.8995713053164193
256,0.4,90,336,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9341279197122333,2976776.2102296436,1725.3336518568353,0.852480862007321,0.8849151021269483,0.9122575157772549,-0.0446096658021704,0.9713884845198008,-11.916585276597482,18.975551185702212,-2933.1019916704845,0.25,47.79945422773365,0.8804793202707611,5656713.264442564,2378.384591365022,0.7635390696632509,0.8087530457693016,0.8696940043401452,-0.06624496535151889,0.9514333286265577,-20.14295874326186,-1.1887560782900997,-2483.1013086583066,,38.52055783614024,0.8965739001032027
128,0.1,90,336,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9249574532912236,3391191.9408323,1841.5189222031634,0.8212400426694821,0.8637471880341854,0.8884666999119812,-0.0567052926163895,0.9691679298831093,-13.632383210420471,-0.23857849381979288,-3012.877493152282,0.25,45.43244874682281,0.883094552988132,5532938.687227395,2352.219948735108,0.7368542196489822,0.7990381266927269,0.8357869677740793,-0.0834826254539368,0.9564786576431022,-20.548872627421332,0.23049773926973896,-2422.6807791801903,,37.29612574550737,0.8956534230790594
128,0.4,90,168,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9061578370778633,4240751.421281425,2059.3084813309115,0.8679139988675648,0.8774858763669084,0.979387923833443,-0.010479505309477373,0.9551430772156929,-17.13996940803747,4.289629121285825,-3055.0549512447387,0.25,45.343557639324175,0.8794253659502282,5657860.953027302,2378.625853939056,0.7681885821512059,0.7893379918490467,0.9155105332808878,-0.04267175336939294,0.9528875623598612,-23.383333077741447,-12.805385281412251,-2675.4369839601723,,26.186175753346696,0.8874451072885188
128,0.4,90,336,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9116213868084952,3993852.2070695427,1998.4624607606575,0.836124849826523,0.8709920439730224,0.907156592703988,-0.047203055715810766,0.960098698670496,-14.923753242413405,15.556785697593833,-2898.2243114744224,0.0,44.846059606042196,0.8587745821215167,6683962.109313783,2585.3359760993894,0.7636406266640506,0.8079317710332614,0.8770664285251482,-0.06249697215888732,0.9378478818560407,-18.939619109316368,-1.9846639413255227,-2475.7926320252514,,27.866206689827223,0.8746286235276102
