hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H,_rank_score,model_type
256,0.1,90,336,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9305713131335809,3137500.174103683,1771.299007537599,0.8949679535890148,0.9180548144305588,0.9436041761681031,-0.028672528206431153,0.9662920129703532,-8.878595199366252,6.1797011134329045,-3085.5244803331702,0.0,45.56348107254249,0.9269436600768202,3457634.0097066825,1859.4714328826572,0.8451870131323627,0.8784522345983412,0.9096062394631321,-0.045954382255667406,0.9680286114667201,-11.655381149319412,-1.1327697944429105,-2477.7174651996957,,26.518034180968623,0.9280319559938484,no_physics
256,0.1,90,168,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.9479143214309894,2353765.1791254114,1534.1985461880126,0.8745069937824121,0.8877404444343042,0.9483387915918897,-0.02626537489150173,0.9781503698078483,-15.374548270816712,-14.824223088819805,-3085.2197335870233,0.0,17.232394756663833,0.932038107430639,3189053.330265962,1785.7920736373433,0.9165679840636115,0.9241270743852011,0.9915069824888457,-0.004289433495926301,0.9663537655091062,-10.905562489048485,7.853456917959592,-2249.105304438465,,27.38974378739249,0.936800971630744,physics
