hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H,_rank_score
256,0.1,90,336,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.8761331718664322,102628.8576834999,320.35739055545434,0.873219484509334,0.889987384111595,1.0053351943096238,0.0026225206071983803,0.9372141803020155,-15.42488200132488,0.9869337491913601,-15.35485308138799,0.0,26.272587303029056,0.8579470697043121,142658.17078627492,377.70116598479666,0.8630328474095482,0.884016878466486,1.0041948991093088,0.0019109792883037187,0.927265419300439,-14.56782584185763,-5.695117026114876,-6339.434018411984,,33.08060511020538,0.8634029003529481
256,0.4,90,168,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.8839381157565407,96162.13460844141,310.1002009164802,0.925680217082787,0.9773311187623823,1.0392111561672628,0.019274286766881178,0.9410760049867376,-5.46200946328781,-2.48312145357687,2.2068526811110845,0.0,27.50541471453084,0.8440916716329347,155106.9009793613,393.83613467959145,0.8521721764657663,0.8764547269803602,0.9875553142061962,-0.005641435257505992,0.9197830396931876,-12.010517756196077,-13.089573744089996,-35.293717839398624,,36.90525968520925,0.8560456048700165
256,0.4,90,168,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.8721260942633049,105948.88939218821,325.4979099659293,0.8931989876128726,0.9163854680289898,1.008124050840534,0.003993386089949285,0.9340525505563357,-13.625295158210522,-13.257797281003766,-108.83043832056867,0.0,26.57141552178724,0.8475353694448906,151680.90506806964,389.46232817574236,0.8375200124165177,0.8610160327410453,0.9664511952570842,-0.01520837191551307,0.9228139850075672,-13.309348616356958,-7.9105512772138065,-140.30466279271553,,29.762310709700245,0.8549125868904148
256,0.1,90,168,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.8840677453215436,96054.73108177716,309.92697701519495,0.9367480380685923,0.9903572557233844,1.0222385282469328,0.01093137292040971,0.9415767509256938,-3.933617939493196,-2.4108928379778116,-57.423731047221985,0.0,20.785568892496283,0.8391948152558677,159978.58567473988,399.97323119771386,0.8532589151992382,0.946185398117491,0.8909696526979913,-0.04942572722197052,0.9178457672427356,-4.7125558954691416,36.89790283098109,-5701.316209249008,,35.304493955701275,0.8526566942755704
128,0.1,90,168,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.8768498638741425,102035.048322507,319.4292540180173,0.859290159739481,0.8733742236956935,1.0021744414044504,0.0010688490542940664,0.938677543052719,-16.93128554787597,-4.479694159467282,-32.26538007908691,0.0,21.803705021711778,0.8375641191912744,161600.8993488549,401.99614345022627,0.8027761108364548,0.8232991630970303,0.9632456942982736,-0.016661492261549254,0.9204814631235678,-18.53791464551421,0.08672486225980992,-507.4103751740206,,37.008295440763355,0.8493498425961348
256,0.4,90,336,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.8538330542459095,121105.43960690282,348.00206839457553,0.8577748877257683,0.8835786104040372,1.0326250360790632,0.016036872222929086,0.9251024057342115,-15.342357609765653,-14.406339181258437,-24.286299662960978,0.0,33.91767829794034,0.8447803860539297,155880.95331512037,394.8176203199654,0.8535835318032171,0.8846854323146881,1.041704772987045,0.018998539732408764,0.9199934718359295,-12.484752681533237,-5.407369220858517,-6406.9127731697645,,34.26725830604912,0.8474961865115236
128,0.4,90,168,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.8708982255358126,106966.23008611426,327.0569217829127,0.8812454802520545,0.923885507384713,1.062642421485023,0.030791950901009498,0.9337795574993997,-9.975184375042948,-20.50216245997439,-236.2911034606527,0.0,23.659796416864584,0.8363739735657445,162784.92717869263,403.46614130394215,0.8827077187855897,0.9505827342241886,1.0648408479708549,0.02939370683440621,0.9156727949583078,-3.517257160546757,-29.071916937124413,-360.59278596393494,,34.00254020714884,0.8467312491567649
256,0.4,90,336,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.8518878130736133,122717.1534324671,350.3100818310359,0.7974578182051838,0.8150838658559034,0.9554237610346404,-0.021911499093329078,0.9304132364661928,-20.443674536983483,-13.06882583695347,-208.80631435794004,0.0,24.210087208999916,0.8384831162113269,162205.05373897875,402.7468854491351,0.825724687720959,0.846019806417721,0.994578048960214,-0.002469960747383722,0.9185593043912117,-15.507821323928944,-7.355806143475663,-71.54839826630798,,33.0377192373042,0.8425045252700127
128,0.4,90,168,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.865327285659689,111581.98722081314,334.03890075979643,0.8474334158782186,0.867700931999688,0.9648122033333778,-0.017296599997054532,0.9326550806475657,-14.335794395571927,-12.171984459220173,-32.72931128672252,0.0,36.85809979649963,0.8270848754842988,172026.2758057795,414.76050415363744,0.8692898520903127,0.9126610391586991,0.9641742241002771,-0.016240570363683773,0.9095922433254929,-6.371960577602833,-9.951716083439049,-233.27608406958723,,39.36249273154881,0.8385575985369158
256,0.1,90,336,2,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.8846747147456997,95551.83147912666,309.1145927954982,0.8796655115157126,0.8975640783012963,1.0242102272186528,0.011900563709806064,0.9416807410666654,-13.119818435222266,-13.731524499786465,52.86830414420736,0.0,23.10461217771876,0.8168068133397037,183973.71215833208,428.92156877258117,0.7463161239524472,0.7663320757719349,1.0527102435111584,0.024012063462442453,0.9164749116585216,-23.40055550720248,-33.721868956195465,-22.74861591960692,,37.28412363885377,0.8371671837615025
128,0.1,90,336,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.8708599046622763,106997.98053565536,327.105457820036,0.901417213381042,0.9365400408007778,1.0353740916575176,0.01738817350390131,0.9333661269668526,-11.395476221055297,16.06824948544004,-723.767158762095,0.0,26.917202934355274,0.82022348350026,180542.48469776203,424.9029120843514,0.7751468351584739,0.803693371334,0.9336588802285303,-0.030221586394014784,0.9126987450920252,-16.319432891925626,-24.067660997305556,-823.292129451893,,36.38197320088031,0.8354144098488647
