_queue_iter_idx,hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,custom_peak_penalty,NSE_1D,NSE_1H,_rank_score,model_type
0,128,0.3952335073894963,90,168,1,300,64,76.15497657278416,0.908928168937564,0.8404309688086213,0.860980128847304,physics
1,128,0.2966014725584773,90,336,1,300,64,18.071293992904295,0.8845899747684598,0.835910527298101,0.8505143615392086,physics
3,128,0.2731686797410939,90,336,1,300,64,213.83913748393655,0.9276622058823704,0.85591459890336,0.877438880997063,physics
2,128,0.3803146555084095,90,336,1,300,64,23.09320896516672,0.9274242166429758,0.8537738335085276,0.8758689484488621,physics
6,128,0.2230554004577645,90,168,1,300,64,237.71760686251196,0.9203861858695744,0.8449823012707067,0.8676034666503669,physics
7,128,0.217474849333536,90,168,1,300,64,116.60923170734884,0.9110755929723382,0.8623353858349496,0.8769574479761661,physics
4,256,0.290168808009868,90,168,1,300,64,17.093848582488967,0.9272374659776688,0.8604437924743186,0.8804818945253235,physics
11,128,0.3463728955427285,90,168,1,300,64,132.02036904667364,0.8900124989449978,0.8376452482912125,0.8533554234873479,physics
8,256,0.3773222499875215,90,168,1,300,64,49.41683751983586,0.9046668475493788,0.8382101908557908,0.8581471878638671,physics
12,128,0.3254207484137252,90,168,1,300,64,23.47970417928171,0.919014684855938,0.8601478034856557,0.8778078678967403,physics
5,256,0.2887168925906814,90,336,1,300,64,61.08892285556258,0.9058866826817392,0.8361181391576458,0.8570487022148738,physics
13,128,0.3144139817138854,90,336,1,300,64,210.5345421757615,0.9152893666177988,0.8441655719576486,0.8655027103556936,physics
14,128,0.3521132438693626,90,336,1,300,64,94.75909382536972,0.8914237329736352,0.8249202124721713,0.8448712686226104,physics
9,256,0.2348307655164392,90,336,1,300,64,158.92811435774607,0.8937851274386048,0.8277512262416327,0.8475613966007243,physics
10,256,0.1906955978111128,90,336,1,300,64,165.15192577284333,0.9065395360812544,0.8383411595403034,0.8588006725025887,physics
16,128,0.3133235503168481,90,336,1,300,64,15.938355151228505,0.9176072422415018,0.8497122910349642,0.8700807763969254,physics
15,256,0.1633288326258197,90,168,1,300,64,243.32822794730495,0.8686619279906154,0.8459247804648864,0.852745924722605,physics
17,256,0.1873551226866584,90,168,1,300,64,238.84513282580355,0.8981114840134978,0.8570471431338025,0.869366445397711,physics
21,256,0.1447408789817101,90,168,1,300,64,110.57373414871546,0.9017944689840078,0.8379483297680611,0.8571021715328451,physics
22,256,0.1279731111126705,90,168,1,300,64,109.30540747682971,0.925388098694384,0.8482744133570774,0.8714085189582694,physics
20,256,0.1503148531779247,90,336,1,300,64,162.01311250124195,0.9227555245161057,0.8462759501773107,0.8692198224789491,physics
23,256,0.1537125778377473,90,168,1,300,64,14.411423984618589,0.9257317939773202,0.8602698890414743,0.879908460522228,physics
19,256,0.1068346281582134,90,336,1,300,64,52.476321469306974,0.910325150936842,0.8467328790133671,0.8658105605904095,physics
24,256,0.1698069564215067,90,168,1,300,64,12.828020142287857,0.9101757043972613,0.832000147139919,0.8554528143171216,physics
18,256,0.1160035418481651,90,336,1,300,64,231.30034355622993,0.9058979311957956,0.8414824717504568,0.8608071095840584,physics
25,256,0.2638484538240331,90,168,1,300,64,39.67399308014435,0.9024890484288336,0.8484304963274314,0.864648061957852,physics
27,256,0.1247152189984825,90,168,1,300,64,45.5216822181009,0.8936981242150068,0.8547501336826957,0.8664345308423891,physics
26,256,0.1014291296431008,90,168,1,300,64,47.031911273091474,0.9192307339981198,0.8356568778844884,0.8607290347185778,physics
28,256,0.1276553614697081,90,168,1,300,64,48.47280870994348,0.9151051361113788,0.8417013639137607,0.863722495573046,physics
32,128,0.2642157383500404,90,168,1,300,64,43.835882752532726,0.911417992785573,0.8455194933252046,0.865289043163315,physics
29,256,0.1015984911729852,90,168,1,300,64,44.94062122137141,0.8841446023434401,0.8437961020561874,0.8559006521423631,physics
31,256,0.2633317277961532,90,168,1,300,64,45.86769668728606,0.8680326696485281,0.8155776371155745,0.8313141468754606,physics
30,256,0.2723121759486875,90,168,1,300,64,58.73230280855166,0.908496793359518,0.8352496325583653,0.8572237807987111,physics
39,128,0.3345680072141991,90,168,1,300,64,82.77563740072387,0.924769340083003,0.8573302998004729,0.8775620118852319,physics
34,256,0.2541568863742033,90,168,1,300,64,38.76488758897429,0.8798263985663652,0.8408214032838561,0.8525229018686087,physics
35,256,0.2545991976503607,90,168,1,300,64,37.58811179966252,0.905870215035975,0.8430335879562129,0.8618845760801415,physics
33,256,0.2578218714536745,90,168,1,300,64,39.2151974390749,0.9223982719704508,0.854083889397319,0.8745782041692586,physics
40,128,0.3361033891930481,90,168,1,300,64,79.6664757702624,0.9048871379345657,0.8355447924527132,0.8563474960972688,physics
41,128,0.2944608403446216,90,168,1,300,64,74.30495301170473,0.9215728379786016,0.8620220002371104,0.8798872515595577,physics
37,256,0.3371729309491628,90,168,1,300,64,69.40481143310251,0.6434096349403262,0.8188976419583933,0.7662512398529732,physics
38,256,0.3368714906656267,90,168,1,300,64,75.63424487964076,0.9169489443302156,0.8573800329682278,0.875250706376824,physics
42,128,0.2920910324987566,90,168,1,300,64,75.1376337330883,0.8911139136180282,0.8277684763808335,0.8467721075519918,physics
43,128,0.3230249431194286,90,168,1,300,64,79.6580312243245,0.9058570610359312,0.8410698418221649,0.8605060075862947,physics
44,128,0.3358201369846222,90,168,1,300,64,25.344429549163756,0.8917069574818015,0.8362761896903659,0.8529054200277966,physics
36,256,0.3358090929713005,90,168,1,300,64,76.10511540725292,0.9087216416373848,0.8571322652379655,0.8726090781577912,physics
45,128,0.3350894800674811,90,168,1,300,64,78.60885122754793,0.8955235714092851,0.8418210064804446,0.8579317759590966,physics
46,128,0.3284563625739846,90,168,1,300,64,84.79168137841961,0.9004224520176649,0.838055461244388,0.8567655584763711,physics
47,128,0.331953984888572,90,168,1,300,64,81.68083611296342,0.9114837171509862,0.8563843180780254,0.8729141377999137,physics
