_queue_iter_idx,hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,custom_peak_penalty,NSE_1D,NSE_1H,_rank_score,model_type
31,256,0.2328777149734355,90,336,1,300,64,1901.2559926751428,0.7622365523129702,0.7910633448014732,0.7824153070549222,physics
32,256,0.2243159071409115,90,336,1,300,64,1587.5351780121514,0.7406222745776176,0.7504474983186905,0.7474999311963686,physics
33,256,0.3232633658134363,90,336,1,300,64,1875.232728680224,0.7765540555119514,0.7584683357348845,0.7638940516680045,physics
35,256,0.227391084232281,90,336,1,300,64,1614.3604623086828,0.7854873556643724,0.7668278477550303,0.7724257001278328,physics
36,256,0.2408358349468035,90,336,1,300,64,1362.0842810187742,0.7852244358509779,0.7891934262144875,0.7880027291054346,physics
34,256,0.2326500518982125,90,336,1,300,64,1657.3069759298696,0.7688018884509802,0.7615114030666456,0.763698548681946,physics
38,256,0.2418405648559399,90,336,1,300,64,1516.5596336093242,0.805823415517807,0.7972457471118597,0.7998190476336438,physics
37,256,0.2350854042069773,90,336,1,300,64,1562.1550154188326,0.8213240411132574,0.8079588444852048,0.8119684034736205,physics
39,256,0.2396279111492134,90,336,1,300,64,1411.9180602799777,0.7642348613590002,0.7763126371694375,0.7726893044263063,physics
40,256,0.2334783902420521,90,336,1,300,64,1333.7881271847275,0.7003951817750931,0.784619129461303,0.7593519451554399,physics
43,256,0.2373624305783274,90,336,1,300,64,1128.814798148533,0.7750955503433943,0.7446674948233024,0.7537959114793299,physics
41,256,0.2410254611730824,90,336,1,300,64,1154.2398207854762,0.7680676784366369,0.7819159063243173,0.7777614379580131,physics
42,256,0.2318399743912056,90,336,1,300,64,1289.3158570394469,0.7784168813377619,0.7721223517506803,0.7740107106268048,physics
44,256,0.2414452458778787,90,336,1,300,64,1066.6459953077488,0.808153597638011,0.821714254442249,0.8176460574009775,physics
45,256,0.2792493986799945,90,336,1,300,64,1060.5608427593454,0.7261573486030102,0.7934885621793704,0.7732891981064622,physics
47,256,0.2794555631527134,90,336,1,300,64,822.8262086925911,0.7889292892068624,0.7755551282931181,0.7795673765672413,physics
46,256,0.2829475075966631,90,336,1,300,64,1136.2278695086616,0.7589775901287794,0.7872339483114913,0.7787570408566777,physics
