_queue_iter_idx,hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,custom_peak_penalty,NSE_1D,NSE_1H,_rank_score,model_type
0,128,0.3912063152459419,90,168,1,300,64,146.11933734888606,0.8264263812452555,0.7211445727273983,0.7527291152827554,no_physics
4,128,0.191776298914176,90,168,1,300,64,21.64100985874092,0.8006902225315571,0.7866529315241308,0.7908641188263587,no_physics
1,128,0.1835743407447267,90,336,1,300,64,175.04675864413846,0.8433426730334759,0.7846574267079816,0.8022630006056298,no_physics
2,256,0.3388545027856143,90,168,1,300,64,190.03286415553077,0.8058127053081989,0.7905498509277049,0.7951287072418531,no_physics
3,256,0.3888049648810255,90,168,1,300,64,164.47614335484997,0.8530208710581064,0.7726805659435232,0.7967826574778982,no_physics
7,128,0.3929765242123464,90,168,1,300,64,200.1419134515173,0.7803364563733339,0.5864286821179457,0.6446010143945622,no_physics
6,128,0.3151238869799357,90,336,1,300,64,206.30923687420568,0.8003232963383198,0.5693758309312121,0.6386600705533444,no_physics
5,256,0.2885219619628429,90,168,1,300,64,171.58181585731649,0.80715461820364,0.8047216441386681,0.8054515363581597,no_physics
9,128,0.3331880902568243,90,168,1,300,64,146.16850185406716,0.8274619691073895,0.7565295860735033,0.7778093009836691,no_physics
11,256,0.1839061500780736,90,168,1,300,64,230.27478878127368,0.8172912774607539,0.8003474982390237,0.8054306320055428,no_physics
8,256,0.1978104578950796,90,168,1,300,64,148.2764446720155,0.7642854088917375,0.7850283558392084,0.7788054717549671,no_physics
13,128,0.2122523819332858,90,336,1,300,64,184.86681385627185,0.8450873019173741,0.692890624051419,0.7385496274112056,no_physics
10,256,0.2266684447377661,90,336,1,300,64,237.92164286687017,0.7969611305743456,0.7437021551222155,0.7596798477578545,no_physics
15,128,0.1752823361619769,90,168,1,300,64,247.428747238199,0.8176257535815239,0.7951277755216404,0.8018771689396054,no_physics
16,128,0.2805852799784174,90,168,1,300,64,98.52743445482176,0.8141512488946319,0.8069207365556677,0.8090898902573569,no_physics
14,256,0.245715748261849,90,168,1,300,64,162.00312851154064,0.8287738710641861,0.4625665786066696,0.5724287663439245,no_physics
12,256,0.275293551685839,90,336,1,300,64,171.70347278690917,0.8098028600215912,0.6869847544116643,0.7238301860946423,no_physics
17,256,0.358222297319274,90,336,1,300,64,217.77664854642111,0.824042459949851,0.7316780098039684,0.7593873448477331,no_physics
18,256,0.2568146815187823,90,336,1,300,64,64.95637875974624,0.8415350988507271,0.7984604907159636,0.8113828731563926,no_physics
19,256,0.101941116161908,90,336,1,300,64,85.51229047832571,0.8025407139211893,0.7973558806528772,0.7989113306333708,no_physics
20,256,0.115030175762315,90,336,1,300,64,97.20935247613497,0.796849412843585,0.789147122247607,0.7914578094264003,no_physics
21,256,0.1102025179841657,90,336,1,300,64,247.28264947053793,0.7938255202025175,0.7404672297749428,0.7564747169032152,no_physics
22,256,0.1306376259533128,90,168,1,300,64,240.60720657058096,0.8114289091899991,0.7873882046297175,0.794600415997802,no_physics
23,256,0.1183956745244425,90,168,1,300,64,245.26041420394185,0.8280030945315957,0.7559616618919575,0.7775740916838488,no_physics
24,256,0.109480272120578,90,168,1,300,64,100.73759675017388,0.8431592304259539,0.7565397286911616,0.7825255792115993,no_physics
27,128,0.1240511808931867,90,168,1,300,64,101.28559555171084,0.8148397114127874,0.6835360823051708,0.7229271710374557,no_physics
25,256,0.1043317241324253,90,168,1,300,64,98.71586704741414,0.827691650018096,0.7086564904784262,0.744367038340327,no_physics
26,256,0.1179450111328313,90,168,1,300,64,99.24367702658525,0.8225917145609856,0.8094176360879837,0.8133698596298842,no_physics
28,128,0.137131859024513,90,336,1,300,64,95.11441185616808,0.8305112449452281,0.7962164247840937,0.806504870832434,no_physics
29,128,0.290207615659212,90,336,1,300,64,91.40359907542955,0.8032343462109566,0.8288892944525356,0.8211928099800618,no_physics
33,128,0.2803372905288583,90,168,1,300,64,98.14225067730618,0.8561387341469526,0.7654631014664051,0.7926657912705692,no_physics
30,256,0.2873933767028859,90,168,1,300,64,101.73823017759403,0.833019495010376,0.7062707546633317,0.744295376767445,no_physics
34,128,0.269727507493035,90,168,1,300,64,99.87175672021596,0.8281900910660625,0.8112747894849981,0.8163493799593173,no_physics
31,256,0.2816621401712813,90,168,1,300,64,104.78990238025013,0.8112975917756557,0.8434157609049178,0.8337803101661391,no_physics
32,256,0.2859088302731049,90,168,1,300,64,103.609373750261,0.8765590023249388,0.7800281315923462,0.8089873928121238,no_physics
36,128,0.273273844270067,90,336,1,300,64,61.9322671982052,0.8056485652923584,0.7689778013050959,0.7799790305012746,no_physics
35,128,0.2872819694411484,90,336,1,300,64,57.64498566431651,0.8003317937254906,0.799475770263147,0.79973257730185,no_physics
37,128,0.2752394280357542,90,336,1,300,64,60.70621777315303,0.792728528380394,0.8126610510305492,0.8066812942355025,no_physics
38,128,0.2727468287759056,90,336,1,300,64,60.7662283146296,0.828529478982091,0.8267768648312381,0.8273026490764939,no_physics
39,128,0.2563439518037703,90,336,1,300,64,57.374515938584835,0.7723439130932093,0.8213103226793557,0.8066203998035117,no_physics
40,128,0.261518160553309,90,336,1,300,64,59.32294395629651,0.8127286471426487,0.8079793167679092,0.809404115880331,no_physics
43,128,0.3140923938441188,90,168,1,300,64,129.54609224595572,0.8695677034556866,0.7869795681793625,0.8117560087622597,no_physics
41,128,0.2578350706569111,90,336,1,300,64,64.72863120647605,0.8323009861633182,0.6887782251788466,0.731835053474188,no_physics
44,128,0.3102138796907883,90,168,1,300,64,122.47886331944896,0.8081588055938482,0.775072234751401,0.7849982060041351,no_physics
42,128,0.2508272014205939,90,336,1,300,64,64.01596516423656,0.7890721708536148,0.7959672776717619,0.7938987456263178,no_physics
45,128,0.1526394753566856,90,168,1,300,64,127.1549429114458,0.7908424567431211,0.7017084097835002,0.7284486238713864,no_physics
46,128,0.3075321722845803,90,168,1,300,64,123.9231198865265,0.8018810022622347,0.6606298724046711,0.70300521136194,no_physics
47,128,0.3069661047849821,90,168,1,300,64,133.6952393663299,0.862286077812314,0.8028608670888953,0.8206884303059208,no_physics
