_queue_iter_idx,hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,custom_peak_penalty,NSE_1D,NSE_1H,_rank_score,model_type
27,128,0.3373185190248043,90,168,1,300,64,552.5321376065913,0.7816473748534918,0.6919213247241542,0.7188391397629554,no_physics
28,128,0.271391938277169,90,168,1,300,64,70.46582210712052,0.8108455771580338,0.8231112699292166,0.8194315620978616,no_physics
30,128,0.3958334715533013,90,168,1,300,64,53.68705615637367,0.8326014410704374,0.7590763287874922,0.7811338624723757,no_physics
29,128,0.3933345856454061,90,168,1,300,64,57.75936877020639,0.8419451368972659,0.845696971614285,0.8445714211991793,no_physics
32,128,0.2451938030657666,90,168,1,300,64,49.19120222149997,0.8216326087713242,0.8264585507456744,0.8250107681533693,no_physics
31,128,0.3971307802080136,90,168,1,300,64,76.80310604944587,0.8003843855112791,0.7651956350810724,0.7757522602101343,no_physics
33,128,0.3876242542517259,90,168,1,300,64,155.74573526406127,0.8399934358894825,0.7034286486422596,0.7443980848164264,no_physics
34,128,0.2493068728871668,90,168,1,300,64,1389.733689504088,0.8081221021711826,0.5795362273218008,0.6481119897766153,no_physics
36,128,0.2504474474703521,90,168,1,300,64,1222.5919844434452,0.8137453682720661,0.6787725479295986,0.7192643940323388,no_physics
35,128,0.2471738645252481,90,168,1,300,64,1445.2442532767886,0.8072823081165552,0.643043055553286,0.6923148313222667,no_physics
38,128,0.2522041566004254,90,168,1,300,64,1422.6686889814462,0.7846516221761703,0.6762754669890347,0.7087883135451754,no_physics
37,128,0.2450527948389114,90,168,1,300,64,1261.8265762467483,0.7745358273386955,0.6449849054332979,0.6838501820049171,no_physics
39,128,0.2505149348148839,90,168,1,300,64,1367.4096417474036,0.7689917236566544,0.6443568097880656,0.6817472839486423,no_physics
40,128,0.2592833776122913,90,168,1,300,64,1365.0459671319925,0.8440806157886982,0.619316116683738,0.686745466415226,no_physics
41,128,0.2218650110736132,90,168,1,300,64,1618.2049971153588,0.8155360016971827,0.5243166526456975,0.611682457361143,no_physics
42,128,0.2102921423576634,90,168,1,300,64,1198.758896477474,0.8277345951646566,0.5417275263885972,0.627529647021415,no_physics
43,128,0.2252234323315408,90,168,1,300,64,1356.6377605373282,0.819400716573,0.6318495392915153,0.6881148924759607,no_physics
45,128,0.2274117569306721,90,168,1,300,64,1238.887896210293,0.7742287833243608,0.5559587750291758,0.6214397775177313,no_physics
44,128,0.3686097790866404,90,168,1,300,64,1312.482909777431,0.7948795612901449,0.559999920633666,0.6304638128306097,no_physics
46,128,0.364482941547427,90,168,1,300,64,2816.7566587791584,0.8066365588456392,0.5550614495768708,0.6305339823575014,no_physics
47,128,0.219635003964966,90,168,1,300,64,2424.545091019768,0.7876593079417944,0.6140946444997194,0.6661640435323418,no_physics
