number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_hidden_size,params_num_layers,params_output_dropout,params_schedule_pairs,params_seq_length_1D,params_seq_length_1H,state
79,-1000000000.0,2026-02-26 16:45:22.756667,2026-02-26 16:45:22.764468,0 days 00:00:00.007801,32,2,64,1,0.12957765549639283,"((0.7, 0.2), (0.01, 0.002, 0.0005))",147,200,COMPLETE
78,-1000000000.0,2026-02-26 16:45:22.753922,2026-02-26 16:45:22.764230,0 days 00:00:00.010308,32,2,64,1,0.3356901662531031,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",77,397,COMPLETE
77,-1000000000.0,2026-02-26 16:45:22.747417,2026-02-26 16:45:22.755550,0 days 00:00:00.008133,32,3,64,1,0.3403199486330948,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",76,166,COMPLETE
76,-1000000000.0,2026-02-26 16:45:22.742186,2026-02-26 16:45:22.751634,0 days 00:00:00.009448,128,3,256,1,0.19404390532573798,"((0.5, 0.25), (0.01, 0.005, 0.001))",80,167,COMPLETE
75,-1000000000.0,2026-02-26 16:45:22.737715,2026-02-26 16:45:22.746559,0 days 00:00:00.008844,128,4,256,1,0.5922172968021796,"((0.5, 0.25), (0.01, 0.005, 0.001))",70,120,COMPLETE
74,-1000000000.0,2026-02-26 16:45:22.730662,2026-02-26 16:45:22.741470,0 days 00:00:00.010808,128,4,256,1,0.5837005235054471,"((0.5, 0.25), (0.01, 0.005, 0.001))",86,230,COMPLETE
73,-1000000000.0,2026-02-26 16:45:22.728205,2026-02-26 16:45:22.736212,0 days 00:00:00.008007,128,4,256,1,0.565935106252154,"((0.5, 0.25), (0.01, 0.005, 0.001))",87,145,COMPLETE
72,-1000000000.0,2026-02-26 16:45:22.719864,2026-02-26 16:45:22.729924,0 days 00:00:00.010060,128,4,256,1,0.565630621329385,"((0.5, 0.25), (0.01, 0.005, 0.001))",73,147,COMPLETE
71,-1000000000.0,2026-02-26 16:45:22.717792,2026-02-26 16:45:22.727022,0 days 00:00:00.009230,64,2,128,1,0.476327448706507,"((0.5, 0.25), (0.01, 0.005, 0.001))",122,330,COMPLETE
70,-1000000000.0,2026-02-26 16:45:22.708475,2026-02-26 16:45:22.718177,0 days 00:00:00.009702,64,4,256,1,0.47912635714668067,"((0.7, 0.2), (0.01, 0.002, 0.0005))",80,209,COMPLETE
69,-1000000000.0,2026-02-26 16:45:22.707680,2026-02-26 16:45:22.715834,0 days 00:00:00.008154,64,4,256,1,0.2807294056249092,"((0.7, 0.2), (0.01, 0.002, 0.0005))",140,210,COMPLETE
