2026-03-05 19:59:44,554 | 64198 | INFO | [+   0.00s]
2026-03-05 19:59:44,554 | 64198 | INFO | Basin: guerneville, GPU: -1, Verbose: True
2026-03-05 19:59:44,554 | 64198 | INFO | [+   0.00s]
2026-03-05 19:59:44,554 | 64198 | INFO | Pre-warming numba JIT ...
2026-03-05 19:59:45,118 | 64198 | INFO | [+   0.57s]
2026-03-05 19:59:45,119 | 64198 | INFO | Numba JIT pre-compiled.
2026-03-05 19:59:45,119 | 64198 | INFO | YAML PATH:
2026-03-05 19:59:45,119 | 64198 | INFO | /Users/maxwellfung/UCB-USACE-RR-PROJECT/UCB_training/configs/guerneville_mtslstm2.yaml
2026-03-05 19:59:45,120 | 64198 | INFO | [+   0.57s]
2026-03-05 19:59:45,120 | 64198 | INFO | 48 combinations, 9 workers
2026-03-05 19:59:45,120 | 64198 | INFO | run_gridsearch =
2026-03-05 19:59:45,120 | 64198 | INFO | False
2026-03-05 19:59:45,120 | 64198 | INFO | hparams_exists =
2026-03-05 19:59:45,120 | 64198 | INFO | False
2026-03-05 19:59:45,123 | 64198 | INFO | [EXTERNAL CV FOLDS]
2026-03-05 19:59:45,123 | 64198 | INFO | fold 1: train 01/10/1994 -> 01/10/1996 | val 02/10/1996 -> 01/10/1997 | eval 02/10/1996 -> 01/10/1997
2026-03-05 19:59:45,123 | 64198 | INFO | fold 2: train 01/10/1994 -> 01/10/1998 | val 02/10/1998 -> 01/10/1999 | eval 02/10/1998 -> 01/10/1999
2026-03-05 19:59:45,123 | 64198 | INFO | fold 3: train 01/10/1994 -> 01/10/2000 | val 02/10/2000 -> 01/10/2001 | eval 02/10/2000 -> 01/10/2001
2026-03-05 19:59:45,123 | 64198 | INFO | fold 4: train 01/10/1994 -> 01/10/2002 | val 02/10/2002 -> 01/10/2003 | eval 02/10/2002 -> 01/10/2003
2026-03-05 19:59:45,123 | 64198 | INFO | fold 5: train 01/10/1994 -> 01/10/2004 | val 02/10/2004 -> 01/10/2005 | eval 02/10/2004 -> 01/10/2005
2026-03-05 19:59:45,123 | 64198 | INFO | [EXTERNAL CV FOLDS] total folds = 5
2026-03-05 19:59:45,124 | 64198 | INFO | [BAYESIAN OPTIMIZATION] Using 9 parallel workers
2026-03-05 19:59:45,124 | 64198 | INFO | [BAYES] no_physics: 2 parallel trials x 5 folds = up to 10 workers
2026-03-05 19:59:45,126 | 64198 | INFO | [ENQUEUE TRIAL] trial 1 no_physics
2026-03-05 19:59:45,126 | 64198 | INFO | [BAYES QUEUE STATE]
2026-03-05 19:59:45,126 | 64198 | INFO | pending_jobs = 5
2026-03-05 19:59:45,126 | 64198 | INFO | inflight_trials = [0]
2026-03-05 19:59:45,126 | 64198 | INFO | queue[0000] trial 1 fold 1 no_physics
2026-03-05 19:59:45,126 | 64198 | INFO | queue[0001] trial 1 fold 2 no_physics
2026-03-05 19:59:45,126 | 64198 | INFO | queue[0002] trial 1 fold 3 no_physics
2026-03-05 19:59:45,126 | 64198 | INFO | queue[0003] trial 1 fold 4 no_physics
2026-03-05 19:59:45,126 | 64198 | INFO | queue[0004] trial 1 fold 5 no_physics
2026-03-05 19:59:45,126 | 64198 | INFO | [END BAYES QUEUE]
2026-03-05 19:59:45,128 | 64198 | INFO | [ENQUEUE TRIAL] trial 2 no_physics
