Col number,,,1,2,3,4,5,6,7,8,9,10,11,12,13
   Ordinate,Date,Time,hourly_Warm Springs Dam Inflow FLOW,hourly_Dry Creek 20 ET-POTENTIAL,hourly_Dry Creek 20 FLOW,hourly_Dry Creek 20 FLOW-BASE,hourly_Dry Creek 20 INFILTRATION,hourly_Dry Creek 20 PERC-SOIL,hourly_Dry Creek 20 SATURATION FRACTION,hourly_Dry Creek 30 ET-POTENTIAL,hourly_Dry Creek 30 FLOW,hourly_Dry Creek 30 FLOW-BASE,hourly_Dry Creek 30 INFILTRATION,hourly_Dry Creek 30 PERC-SOIL,hourly_Dry Creek 30 SATURATION FRACTION
Units, ,,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type, ,,INST-VAL,PER-CUM,INST-VAL,INST-VAL,PER-CUM,PER-CUM,INST-VAL,PER-CUM,INST-VAL,INST-VAL,PER-CUM,PER-CUM,INST-VAL
2,1-Oct-94, 01:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
3,1-Oct-94, 02:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
4,1-Oct-94, 03:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
5,1-Oct-94, 04:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
6,1-Oct-94, 05:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
7,1-Oct-94, 06:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
8,1-Oct-94, 07:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
9,1-Oct-94, 08:00:00,64.826,0.000187,21.107,21.107,0,0,0,0.000666,43.719,43.719,0,0,0
10,1-Oct-94, 09:00:00,64.826,0.001987,21.107,21.107,0,0,0,0.001785,43.719,43.719,0,0,0
11,1-Oct-94, 10:00:00,64.826,0.002518,21.107,21.107,0,0,0,0.002819,43.719,43.719,0,0,0
12,1-Oct-94, 11:00:00,64.826,0.00334,21.107,21.107,0,0,0,0.003513,43.719,43.719,0,0,0
13,1-Oct-94, 12:00:00,64.826,0.003709,21.107,21.107,0,0,0,0.003838,43.719,43.719,0,0,0
14,1-Oct-94, 13:00:00,64.825999,0.004092,21.107,21.107,0,0,0,0.004217,43.719,43.719,0,0,0
15,1-Oct-94, 14:00:00,64.825999,0.004627,21.107,21.107,0,0,0,0.003844,43.719,43.719,0,0,0
16,1-Oct-94, 15:00:00,64.825999,0.004604,21.107,21.107,0,0,0,0.002264,43.719,43.719,0,0,0
17,1-Oct-94, 16:00:00,64.825999,0.003758,21.107,21.107,0,0,0,0.002634,43.719,43.719,0,0,0
18,1-Oct-94, 17:00:00,64.825999,0.002305,21.107,21.107,0,0,0,0.001561,43.718999,43.718999,0,0,0
19,1-Oct-94, 18:00:00,64.825999,0.001369,21.107,21.107,0,0,0,0.00033,43.718999,43.718999,0,0,0
20,1-Oct-94, 19:00:00,64.825999,0.000466,21.107,21.107,0,0,0,0.000168,43.718999,43.718999,0,0,0
21,1-Oct-94, 20:00:00,64.825999,0.000142,21.107,21.107,0,0,0,0.000525,43.718999,43.718999,0,0,0
22,1-Oct-94, 21:00:00,64.825999,0.000183,21.107,21.107,0,0,0,0.00022,43.718999,43.718999,0,0,0
23,1-Oct-94, 22:00:00,64.825999,0,21.107,21.107,0,0,0,0,43.718999,43.718999,0,0,0
24,1-Oct-94, 23:00:00,64.825999,0,21.107,21.107,0,0,0,0,43.718999,43.718999,0,0,0
25,1-Oct-94, 24:00:00,64.825998,0,21.106999,21.106999,0,0,0,0,43.718999,43.718999,0,0,0
26,2-Oct-94, 01:00:00,64.825998,0,21.106999,21.106999,0,0,0,0,43.718999,43.718999,0,0,0
27,2-Oct-94, 02:00:00,64.825998,0,21.106999,21.106999,0,0,0,0,43.718999,43.718999,0,0,0
28,2-Oct-94, 03:00:00,64.825998,0,21.106999,21.106999,0,0,0,0,43.718999,43.718999,0,0,0
29,2-Oct-94, 04:00:00,64.825998,0,21.106999,21.106999,0,0,0,0,43.718998,43.718998,0,0,0
30,2-Oct-94, 05:00:00,64.825998,0,21.106999,21.106999,0,0,0,0,43.718998,43.718998,0,0,0
31,2-Oct-94, 06:00:00,64.825997,0,21.106999,21.106999,0,0,0,0,43.718998,43.718998,0,0,0
32,2-Oct-94, 07:00:00,64.825997,0.000469,21.106999,21.106999,0,0,0,0.000488,43.718998,43.718998,0,0,0
33,2-Oct-94, 08:00:00,64.825997,0.001897,21.106999,21.106999,0,0,0,0.001858,43.718998,43.718998,0,0,0
34,2-Oct-94, 09:00:00,64.825997,0.003339,21.106999,21.106999,0,0,0,0.00329,43.718998,43.718998,0,0,0
35,2-Oct-94, 10:00:00,64.825996,0.004524,21.106999,21.106999,0,0,0,0.004713,43.718997,43.718997,0,0,0
36,2-Oct-94, 11:00:00,64.825996,0.005653,21.106999,21.106999,0,0,0,0.005785,43.718997,43.718997,0,0,0
37,2-Oct-94, 12:00:00,64.825996,0.006145,21.106999,21.106999,0,0,0,0.006335,43.718997,43.718997,0,0,0
38,2-Oct-94, 13:00:00,64.825995,0.006084,21.106998,21.106998,0,0,0,0.0063,43.718997,43.718997,0,0,0
39,2-Oct-94, 14:00:00,64.825995,0.006032,21.106998,21.106998,0,0,0,0.006766,43.718997,43.718997,0,0,0
40,2-Oct-94, 15:00:00,64.825995,0.00565,21.106998,21.106998,0,0,0,0.006831,43.718996,43.718996,0,0,0
41,2-Oct-94, 16:00:00,64.825994,0.004131,21.106998,21.106998,0,0,0,0.002376,43.718996,43.718996,0,0,0
42,2-Oct-94, 17:00:00,64.825994,0.002106,21.106998,21.106998,0,0,0,0.001105,43.718996,43.718996,0,0,0
43,2-Oct-94, 18:00:00,64.825993,0.000729,21.106998,21.106998,0,0,0,0.000894,43.718995,43.718995,0,0,0
44,2-Oct-94, 19:00:00,64.825993,0.000131,21.106998,21.106998,0,0,0,0.000745,43.718995,43.718995,0,0,0
45,2-Oct-94, 20:00:00,64.825992,0.000118,21.106998,21.106998,0,0,0,0,43.718995,43.718995,0,0,0
46,2-Oct-94, 21:00:00,64.825992,0,21.106997,21.106997,0,0,0,0,43.718994,43.718994,0,0,0
47,2-Oct-94, 22:00:00,64.825991,0,21.106997,21.106997,0,0,0,0,43.718994,43.718994,0,0,0
48,2-Oct-94, 23:00:00,64.825991,0,21.106997,21.106997,0,0,0,0,43.718994,43.718994,0,0,0
49,2-Oct-94, 24:00:00,64.82599,0,21.106997,21.106997,0,0,0,0,43.718993,43.718993,0,0,0
50,3-Oct-94, 01:00:00,64.82599,0,21.106997,21.106997,0,0,0,0,43.718993,43.718993,0,0,0
51,3-Oct-94, 02:00:00,64.825989,0,21.106996,21.106996,0,0,0,0,43.718993,43.718993,0,0,0
52,3-Oct-94, 03:00:00,64.825988,0,21.106996,21.106996,0,0,0,0,43.718992,43.718992,0,0,0
53,3-Oct-94, 04:00:00,64.825988,0,21.106996,21.106996,0,0,0,0,43.718992,43.718992,0,0,0
54,3-Oct-94, 05:00:00,64.825987,0,21.106996,21.106996,0,0,0,0,43.718991,43.718991,0,0,0
55,3-Oct-94, 06:00:00,64.825986,0,21.106995,21.106995,0,0,0,0,43.718991,43.718991,0,0,0
56,3-Oct-94, 07:00:00,64.825985,0,21.106995,21.106995,0,0,0,0,43.71899,43.71899,0,0,0
57,3-Oct-94, 08:00:00,64.825985,0.000998,21.106995,21.106995,0,0,0,0.000135,43.71899,43.71899,0,0,0
58,3-Oct-94, 09:00:00,64.825984,0.002227,21.106995,21.106995,0,0,0,0.002317,43.718989,43.718989,0,0,0
59,3-Oct-94, 10:00:00,64.825983,0.004428,21.106994,21.106994,0,0,0,0.003581,43.718988,43.718988,0,0,0
60,3-Oct-94, 11:00:00,64.825982,0.005389,21.106994,21.106994,0,0,0,0.005044,43.718988,43.718988,0,0,0
61,3-Oct-94, 12:00:00,64.825981,0.005873,21.106994,21.106994,0,0,0,0.005829,43.718987,43.718987,0,0,0
62,3-Oct-94, 13:00:00,64.82598,0.005776,21.106994,21.106994,0,0,0,0.006206,43.718987,43.718987,0,0,0
63,3-Oct-94, 14:00:00,64.825979,0.005104,21.106993,21.106993,0,0,0,0.006078,43.718986,43.718986,0,0,0
64,3-Oct-94, 15:00:00,64.825978,0.004096,21.106993,21.106993,0,0,0,0.005222,43.718985,43.718985,0,0,0
65,3-Oct-94, 16:00:00,64.825977,0.002734,21.106993,21.106993,0,0,0,0.003622,43.718985,43.718985,0,0,0
66,3-Oct-94, 17:00:00,64.825976,0.001232,21.106992,21.106992,0,0,0,0.001434,43.718984,43.718984,0,0,0
67,3-Oct-94, 18:00:00,64.825975,0.000508,21.106992,21.106992,0,0,0,0.00036,43.718983,43.718983,0,0,0
68,3-Oct-94, 19:00:00,64.825974,0.000029,21.106992,21.106992,0,0,0,0,43.718982,43.718982,0,0,0
69,3-Oct-94, 20:00:00,64.825973,0,21.106991,21.106991,0,0,0,0.000123,43.718982,43.718982,0,0,0
70,3-Oct-94, 21:00:00,64.825972,0.000377,21.106991,21.106991,0,0,0,0.000378,43.718981,43.718981,0,0,0
71,3-Oct-94, 22:00:00,64.82597,0.000521,21.10699,21.10699,0,0,0,0.000521,43.71898,43.71898,0,0,0
72,3-Oct-94, 23:00:00,64.825969,0.000479,21.10699,21.10699,0,0,0,0.00048,43.718979,43.718979,0,0,0
73,3-Oct-94, 24:00:00,64.825968,0.000444,21.106989,21.106989,0,0,0,0.000445,43.718978,43.718978,0,0,0
74,4-Oct-94, 01:00:00,64.825967,0.000477,21.106989,21.106989,0,0,0,0.000478,43.718977,43.718977,0,0,0
75,4-Oct-94, 02:00:00,64.825965,0.000421,21.106989,21.106989,0,0,0,0.000422,43.718976,43.718976,0,0,0
76,4-Oct-94, 03:00:00,64.825964,0.000146,21.106988,21.106988,0,0,0,0.000146,43.718975,43.718975,0,0,0
77,4-Oct-94, 04:00:00,64.825962,0,21.106988,21.106988,0,0,0,0,43.718974,43.718974,0,0,0
78,4-Oct-94, 05:00:00,64.825961,0,21.106987,21.106987,0,0,0,0,43.718973,43.718973,0,0,0
79,4-Oct-94, 06:00:00,64.825959,0,21.106987,21.106987,0,0,0,0,43.718972,43.718972,0,0,0
80,4-Oct-94, 07:00:00,64.825958,0,21.106986,21.106986,0,0,0,0,43.718971,43.718971,0,0,0
81,4-Oct-94, 08:00:00,64.825956,0.000932,21.106986,21.106986,0,0,0,0.00049,43.71897,43.71897,0,0,0
82,4-Oct-94, 09:00:00,64.825954,0.001031,21.106985,21.106985,0,0,0,0.001725,43.718969,43.718969,0,0,0
83,4-Oct-94, 10:00:00,68.535233,0.000985,24.277956,21.106985,0.058883,0,0.008412,0.001622,44.371733,43.718968,0.05184,0,0.007406
84,4-Oct-94, 11:00:00,81.617327,0.001032,35.014818,21.106984,0.07977,0,0.019808,0.001537,47.076528,43.718967,0.076153,0,0.018285
85,4-Oct-94, 12:00:00,96.739173,0.001012,45.591931,21.106983,0,0,0.019808,0.001465,52.011322,43.718966,0,0,0.018285
86,4-Oct-94, 13:00:00,103.676938,0.001666,46.601272,21.106983,0.030678,0,0.02419,0.000917,58.149512,43.718964,0.023747,0,0.021677
87,4-Oct-94, 14:00:00,107.533884,0.001314,44.272443,21.106982,0.026927,0,0.028037,0.000779,64.344515,43.718963,0.022975,0,0.024959
88,4-Oct-94, 15:00:00,112.680938,0.000991,44.125268,21.106982,0.031644,0,0.032557,0.000568,69.447506,43.718962,0.02645,0,0.028738
89,4-Oct-94, 16:00:00,117.172232,0.000599,44.918991,21.106981,0.035315,0,0.037602,0.000305,72.84734,43.718961,0.033439,0,0.033515
90,4-Oct-94, 17:00:00,119.983701,0.000272,45.740962,21.10698,0.025463,0,0.04124,0.000597,74.538216,43.718959,0,0,0.033515
91,4-Oct-94, 18:00:00,121.245199,0.000103,45.950616,21.10698,0.035591,0,0.046324,0.000048,75.454732,43.718958,0.020186,0,0.036399
92,4-Oct-94, 19:00:00,120.392681,0.000082,44.652998,21.106979,0,0,0.046324,0,75.800028,43.718956,0,0,0.036399
93,4-Oct-94, 20:00:00,115.084311,0.000112,40.002982,21.106978,0,0,0.046324,0.00004,74.929241,43.718955,0,0,0.036399
94,4-Oct-94, 21:00:00,107.18963,0.000021,33.972004,21.106978,0,0,0.046324,0.000033,72.855318,43.718954,0,0,0.036399
95,4-Oct-94, 22:00:00,99.919517,0,29.535787,21.106977,0,0,0.046324,0,69.860442,43.718952,0,0,0.036399
96,4-Oct-94, 23:00:00,93.764138,0,26.6293,21.106976,0,0,0.046324,0,66.557606,43.71895,0,0,0.036399
97,4-Oct-94, 24:00:00,88.513633,0.000011,24.645681,21.106975,0,0,0.046324,0.000023,63.298146,43.718949,0,0,0.036399
98,5-Oct-94, 01:00:00,84.130614,0.000009,23.317914,21.106975,0,0,0.046324,0.000021,60.28596,43.718947,0,0,0.036399
99,5-Oct-94, 02:00:00,80.738555,0,22.55552,21.106974,0,0,0.046324,0,57.737187,43.718946,0,0,0.036399
100,5-Oct-94, 03:00:00,77.97257,0,22.01467,21.106973,0,0,0.046324,0,55.580533,43.718944,0,0,0.036399
101,5-Oct-94, 04:00:00,75.740447,0,21.665375,21.106972,0,0,0.046324,0,53.755672,43.718942,0,0,0.036399
102,5-Oct-94, 05:00:00,73.91206,0,21.430169,21.106971,0,0,0.046324,0,52.211558,43.718941,0,0,0.036399
103,5-Oct-94, 06:00:00,72.404917,0,21.271119,21.10697,0,0,0.046324,0,50.904999,43.718939,0,0,0.036399
104,5-Oct-94, 07:00:00,71.173284,0.000158,21.180193,21.10697,0,0,0.046324,0.000188,49.79945,43.718937,0,0,0.036399
105,5-Oct-94, 08:00:00,70.134836,0.001523,21.106969,21.106969,0,0,0.046324,0.000499,48.863985,43.718935,0,0,0.036399
106,5-Oct-94, 09:00:00,69.318098,0.002606,21.106968,21.106968,0,0,0.046324,0.000886,48.072437,43.718933,0,0,0.036399
107,5-Oct-94, 10:00:00,68.627006,0.004168,21.106967,21.106967,0,0,0.046324,0.001341,47.402665,43.718931,0,0,0.036399
108,5-Oct-94, 11:00:00,68.042231,0.004231,21.106966,21.106966,0,0,0.046324,0.004033,46.835935,43.718929,0,0,0.036399
109,5-Oct-94, 12:00:00,67.547417,0.004532,21.106965,21.106965,0,0,0.046324,0.002951,46.356394,43.718928,0,0,0.036399
110,5-Oct-94, 13:00:00,67.128725,0.004588,21.106964,21.106964,0,0,0.046324,0.003236,45.950628,43.718925,0,0,0.036399
111,5-Oct-94, 14:00:00,66.774445,0.003998,21.106963,21.106963,0,0,0.046324,0.003034,45.607287,43.718923,0,0,0.036399
112,5-Oct-94, 15:00:00,66.474667,0.003193,21.106962,21.106962,0,0,0.046324,0.0025,45.316767,43.718921,0,0,0.036399
113,5-Oct-94, 16:00:00,66.221008,0.002544,21.106961,21.106961,0,0,0.046324,0.002053,45.070943,43.718919,0,0,0.036399
114,5-Oct-94, 17:00:00,66.006372,0.001261,21.10696,21.10696,0,0,0.046324,0.001241,44.862937,43.718917,0,0,0.036399
115,5-Oct-94, 18:00:00,65.824755,0.000386,21.106959,21.106959,0,0,0.046324,0.000758,44.686932,43.718915,0,0,0.036399
116,5-Oct-94, 19:00:00,65.671079,0.000015,21.106958,21.106958,0,0,0.046324,0.000151,44.538004,43.718913,0,0,0.036399
117,5-Oct-94, 20:00:00,65.541044,0,21.106957,21.106957,0,0,0.046324,0.000019,44.411987,43.71891,0,0,0.036399
118,5-Oct-94, 21:00:00,65.375885,0,21.106956,21.106956,0,0,0.046324,0,44.238506,43.718908,0,0,0.036399
119,5-Oct-94, 22:00:00,65.198558,0,21.106954,21.106954,0,0,0.046324,0,44.06036,43.718906,0,0,0.036399
120,5-Oct-94, 23:00:00,65.123998,0,21.106953,21.106953,0,0,0.046324,0,44.007826,43.718903,0,0,0.036399
121,5-Oct-94, 24:00:00,65.052869,0,21.106952,21.106952,0,0,0.046324,0,43.93275,43.718901,0,0,0.036399
122,6-Oct-94, 01:00:00,64.988138,0,21.106951,21.106951,0,0,0.046324,0,43.870219,43.718898,0,0,0.036399
123,6-Oct-94, 02:00:00,64.929843,0,21.10695,21.10695,0,0,0.046324,0,43.812827,43.718896,0,0,0.036399
124,6-Oct-94, 03:00:00,64.872298,0,21.106948,21.106948,0,0,0.046324,0,43.755251,43.718893,0,0,0.036399
125,6-Oct-94, 04:00:00,64.857586,0,21.106947,21.106947,0,0,0.046324,0,43.749655,43.718891,0,0,0.036399
126,6-Oct-94, 05:00:00,64.83123,0,21.106946,21.106946,0,0,0.046324,0,43.718888,43.718888,0,0,0.036399
127,6-Oct-94, 06:00:00,64.825832,0,21.106945,21.106945,0,0,0.046324,0,43.718885,43.718885,0,0,0.036399
128,6-Oct-94, 07:00:00,64.825826,0,21.106943,21.106943,0,0,0.046324,0.000369,43.718883,43.718883,0,0,0.036399
129,6-Oct-94, 08:00:00,64.825822,0.000269,21.106942,21.106942,0,0,0.046324,0.001584,43.71888,43.71888,0,0,0.036399
130,6-Oct-94, 09:00:00,64.825818,0.002415,21.106941,21.106941,0,0,0.046324,0.002619,43.718877,43.718877,0,0,0.036399
131,6-Oct-94, 10:00:00,64.825814,0.004191,21.106939,21.106939,0,0,0.046324,0.003795,43.718874,43.718874,0,0,0.036399
132,6-Oct-94, 11:00:00,64.82581,0.004991,21.106938,21.106938,0,0,0.046324,0.004813,43.718871,43.718871,0,0,0.036399
133,6-Oct-94, 12:00:00,64.825805,0.005605,21.106936,21.106936,0,0,0.046324,0.005352,43.718868,43.718868,0,0,0.036399
134,6-Oct-94, 13:00:00,64.825801,0.005564,21.106935,21.106935,0,0,0.046324,0.005439,43.718865,43.718865,0,0,0.036399
135,6-Oct-94, 14:00:00,64.825796,0.004818,21.106934,21.106934,0,0,0.046324,0.005159,43.718862,43.718862,0,0,0.036399
136,6-Oct-94, 15:00:00,64.825792,0.003995,21.106932,21.106932,0,0,0.046324,0.004273,43.718859,43.718859,0,0,0.036399
137,6-Oct-94, 16:00:00,64.825787,0.002948,21.106931,21.106931,0,0,0.046324,0.003022,43.718856,43.718856,0,0,0.036399
138,6-Oct-94, 17:00:00,64.825782,0.001432,21.106929,21.106929,0,0,0.046324,0.000554,43.718853,43.718853,0,0,0.036399
139,6-Oct-94, 18:00:00,64.825778,0.000231,21.106927,21.106927,0,0,0.046324,0,43.71885,43.71885,0,0,0.036399
140,6-Oct-94, 19:00:00,64.825773,0,21.106926,21.106926,0,0,0.046324,0,43.718846,43.718846,0,0,0.036399
141,6-Oct-94, 20:00:00,64.825768,0,21.106924,21.106924,0,0,0.046324,0,43.718843,43.718843,0,0,0.036399
142,6-Oct-94, 21:00:00,64.825763,0,21.106923,21.106923,0,0,0.046324,0,43.71884,43.71884,0,0,0.036399
143,6-Oct-94, 22:00:00,64.825758,0,21.106921,21.106921,0,0,0.046324,0,43.718836,43.718836,0,0,0.036399
144,6-Oct-94, 23:00:00,64.825753,0,21.106919,21.106919,0,0,0.046324,0,43.718833,43.718833,0,0,0.036399
145,6-Oct-94, 24:00:00,64.825748,0,21.106918,21.106918,0,0,0.046324,0,43.718829,43.718829,0,0,0.036399
146,7-Oct-94, 01:00:00,64.825742,0,21.106916,21.106916,0,0,0.046324,0,43.718826,43.718826,0,0,0.036399
147,7-Oct-94, 02:00:00,64.825737,0,21.106914,21.106914,0,0,0.046324,0,43.718822,43.718822,0,0,0.036399
148,7-Oct-94, 03:00:00,64.825732,0,21.106912,21.106912,0,0,0.046324,0,43.718819,43.718819,0,0,0.036399
149,7-Oct-94, 04:00:00,64.825726,0,21.106911,21.106911,0,0,0.046324,0,43.718815,43.718815,0,0,0.036399
150,7-Oct-94, 05:00:00,64.825721,0,21.106909,21.106909,0,0,0.046324,0,43.718811,43.718811,0,0,0.036399
151,7-Oct-94, 06:00:00,64.825715,0,21.106907,21.106907,0,0,0.046324,0,43.718807,43.718807,0,0,0.036399
152,7-Oct-94, 07:00:00,64.825709,0.000098,21.106905,21.106905,0,0,0.046324,0.000031,43.718804,43.718804,0,0,0.036399
153,7-Oct-94, 08:00:00,64.825704,0.001386,21.106903,21.106903,0,0,0.046324,0.001273,43.7188,43.7188,0,0,0.036399
154,7-Oct-94, 09:00:00,64.825698,0.002936,21.106901,21.106901,0,0,0.046324,0.002698,43.718796,43.718796,0,0,0.036399
155,7-Oct-94, 10:00:00,64.825692,0.004296,21.106899,21.106899,0,0,0.046324,0.004052,43.718792,43.718792,0,0,0.036399
156,7-Oct-94, 11:00:00,64.825686,0.005513,21.106897,21.106897,0,0,0.046324,0.00511,43.718788,43.718788,0,0,0.036399
157,7-Oct-94, 12:00:00,64.82568,0.006045,21.106896,21.106896,0,0,0.046324,0.005679,43.718784,43.718784,0,0,0.036399
158,7-Oct-94, 13:00:00,64.825674,0.005738,21.106894,21.106894,0,0,0.046324,0.005969,43.718779,43.718779,0,0,0.036399
159,7-Oct-94, 14:00:00,64.825667,0.005441,21.106891,21.106891,0,0,0.046132,0.005427,43.718775,43.718775,0,0,0.036399
160,7-Oct-94, 15:00:00,64.825661,0.00483,21.106889,21.106889,0,0,0.045442,0.003916,43.718771,43.718771,0,0,0.036399
161,7-Oct-94, 16:00:00,64.825655,0.003811,21.106887,21.106887,0,0,0.044897,0.003615,43.718767,43.718767,0,0,0.036399
162,7-Oct-94, 17:00:00,64.825648,0.002218,21.106885,21.106885,0,0,0.04458,0.001594,43.718762,43.718762,0,0,0.036399
163,7-Oct-94, 18:00:00,64.825642,0.000428,21.106883,21.106883,0,0,0.044519,0,43.718758,43.718758,0,0,0.036399
164,7-Oct-94, 19:00:00,64.825635,0,21.106881,21.106881,0,0,0.044519,0,43.718753,43.718753,0,0,0.036399
165,7-Oct-94, 20:00:00,64.825628,0,21.106879,21.106879,0,0,0.044519,0,43.718749,43.718749,0,0,0.036399
166,7-Oct-94, 21:00:00,64.825622,0,21.106877,21.106877,0,0,0.044519,0,43.718744,43.718744,0,0,0.036399
167,7-Oct-94, 22:00:00,64.825615,0,21.106874,21.106874,0,0,0.044519,0,43.71874,43.71874,0,0,0.036399
168,7-Oct-94, 23:00:00,64.825608,0,21.106872,21.106872,0,0,0.044519,0,43.718735,43.718735,0,0,0.036399
169,7-Oct-94, 24:00:00,64.825601,0,21.10687,21.10687,0,0,0.044519,0,43.71873,43.71873,0,0,0.036399
170,8-Oct-94, 01:00:00,64.825594,0,21.106867,21.106867,0,0,0.044519,0,43.718725,43.718725,0,0,0.036399
171,8-Oct-94, 02:00:00,64.825587,0,21.106865,21.106865,0,0,0.044519,0,43.718721,43.718721,0,0,0.036399
172,8-Oct-94, 03:00:00,64.825579,0,21.106863,21.106863,0,0,0.044519,0,43.718716,43.718716,0,0,0.036399
173,8-Oct-94, 04:00:00,64.825572,0,21.10686,21.10686,0,0,0.044519,0,43.718711,43.718711,0,0,0.036399
174,8-Oct-94, 05:00:00,64.825564,0,21.106858,21.106858,0,0,0.044519,0,43.718706,43.718706,0,0,0.036399
175,8-Oct-94, 06:00:00,64.825557,0,21.106855,21.106855,0,0,0.044519,0,43.718701,43.718701,0,0,0.036399
176,8-Oct-94, 07:00:00,64.825549,0.000077,21.106853,21.106853,0,0,0.044508,0.00001,43.718695,43.718695,0,0,0.036399
177,8-Oct-94, 08:00:00,64.825542,0.001405,21.10685,21.10685,0,0,0.044308,0.001254,43.71869,43.71869,0,0,0.036311
178,8-Oct-94, 09:00:00,64.825534,0.003026,21.106848,21.106848,0,0,0.043875,0.002684,43.718685,43.718685,0,0,0.035927
179,8-Oct-94, 10:00:00,64.825526,0.004517,21.106845,21.106845,0,0,0.04323,0.004068,43.71868,43.71868,0,0,0.035346
180,8-Oct-94, 11:00:00,64.825518,0.005181,21.106843,21.106843,0,0,0.04249,0.005015,43.718674,43.718674,0,0,0.03463
181,8-Oct-94, 12:00:00,64.82551,0.005903,21.10684,21.10684,0,0,0.041646,0.005525,43.718669,43.718669,0,0,0.03384
182,8-Oct-94, 13:00:00,64.825502,0.006419,21.106837,21.106837,0,0,0.040729,0.005918,43.718663,43.718663,0,0,0.032995
183,8-Oct-94, 14:00:00,64.825494,0.003775,21.106835,21.106835,0,0,0.04019,0.004414,43.718658,43.718658,0,0,0.032364
184,8-Oct-94, 15:00:00,64.825485,0.003048,21.106832,21.106832,0,0,0.039755,0.003742,43.718652,43.718652,0,0,0.03183
185,8-Oct-94, 16:00:00,64.825477,0.002667,21.106829,21.106829,0,0,0.039374,0.002864,43.718647,43.718647,0,0,0.031421
186,8-Oct-94, 17:00:00,64.825468,0.000858,21.106827,21.106827,0,0,0.039251,0.000819,43.718641,43.718641,0,0,0.031304
187,8-Oct-94, 18:00:00,64.82546,0,21.106824,21.106824,0,0,0.039251,0,43.718635,43.718635,0,0,0.031304
188,8-Oct-94, 19:00:00,64.825451,0,21.106821,21.106821,0,0,0.039251,0,43.718629,43.718629,0,0,0.031304
189,8-Oct-94, 20:00:00,64.825442,0.00008,21.106818,21.106818,0,0,0.03924,0.000104,43.718623,43.718623,0,0,0.031289
190,8-Oct-94, 21:00:00,64.825433,0.000076,21.106815,21.106815,0,0,0.039229,0.000077,43.718617,43.718617,0,0,0.031278
191,8-Oct-94, 22:00:00,64.825424,0,21.106812,21.106812,0,0,0.039229,0,43.718611,43.718611,0,0,0.031278
192,8-Oct-94, 23:00:00,64.825415,0,21.106809,21.106809,0,0,0.039229,0,43.718605,43.718605,0,0,0.031278
193,8-Oct-94, 24:00:00,64.825406,0,21.106806,21.106806,0,0,0.039229,0,43.718599,43.718599,0,0,0.031278
194,9-Oct-94, 01:00:00,64.825397,0,21.106803,21.106803,0,0,0.039229,0,43.718593,43.718593,0,0,0.031278
195,9-Oct-94, 02:00:00,64.825388,0,21.1068,21.1068,0,0,0.039229,0,43.718586,43.718586,0,0,0.031278
196,9-Oct-94, 03:00:00,64.825378,0,21.106797,21.106797,0,0,0.039229,0,43.71858,43.71858,0,0,0.031278
197,9-Oct-94, 04:00:00,64.825369,0,21.106794,21.106794,0,0,0.039229,0,43.718574,43.718574,0,0,0.031278
198,9-Oct-94, 05:00:00,64.825359,0,21.106791,21.106791,0,0,0.039229,0,43.718567,43.718567,0,0,0.031278
199,9-Oct-94, 06:00:00,64.825349,0,21.106788,21.106788,0,0,0.039229,0,43.718561,43.718561,0,0,0.031278
200,9-Oct-94, 07:00:00,64.82534,0.000086,21.106785,21.106785,0,0,0.039216,0.000016,43.718554,43.718554,0,0,0.031276
201,9-Oct-94, 08:00:00,64.82533,0.000882,21.106781,21.106781,0,0,0.03909,0.000659,43.718547,43.718547,0,0,0.031181
202,9-Oct-94, 09:00:00,64.82532,0.001841,21.106778,21.106778,0,0,0.038827,0.001331,43.71854,43.71854,0,0,0.030991
203,9-Oct-94, 10:00:00,64.82531,0.002727,21.106775,21.106775,0,0,0.038438,0.002241,43.718534,43.718534,0,0,0.030671
204,9-Oct-94, 11:00:00,64.825299,0.00336,21.106772,21.106772,0,0,0.037958,0.004944,43.718527,43.718527,0,0,0.029965
205,9-Oct-94, 12:00:00,64.825289,0.003964,21.106768,21.106768,0,0,0.037392,0.005923,43.71852,43.71852,0,0,0.029119
206,9-Oct-94, 13:00:00,64.825279,0.004412,21.106765,21.106765,0,0,0.036761,0.005191,43.718513,43.718513,0,0,0.028377
207,9-Oct-94, 14:00:00,64.825268,0.003905,21.106761,21.106761,0,0,0.036203,0.004888,43.718506,43.718506,0,0,0.027679
208,9-Oct-94, 15:00:00,64.825258,0.002168,21.106758,21.106758,0,0,0.035894,0.00429,43.718499,43.718499,0,0,0.027066
209,9-Oct-94, 16:00:00,64.825247,0.001033,21.106754,21.106754,0,0,0.035746,0.002587,43.718491,43.718491,0,0,0.026696
