Col number,,,1,2,3,4,5,6,7,8,9,10,11,12,13
   Ordinate,Date,Time,Warm Springs Dam Inflow FLOW,Dry Creek 20 ET-POTENTIAL,Dry Creek 20 FLOW,Dry Creek 20 FLOW-BASE,Dry Creek 20 INFILTRATION,Dry Creek 20 PERC-SOIL,Dry Creek 20 SATURATION FRACTION,Dry Creek 30 ET-POTENTIAL,Dry Creek 30 FLOW,Dry Creek 30 FLOW-BASE,Dry Creek 30 INFILTRATION,Dry Creek 30 PERC-SOIL,Dry Creek 30 SATURATION FRACTION
Units, ,,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type, ,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
1,30-Sep-94,24:00:00,64.826,0.001206,21.107,21.107,0.0,0.0,0.0,0.001028,43.719,43.719,0.0,0.0,0.0
2,01-Oct-94,24:00:00,64.825995,0.001632,21.106998,21.106998,0.0,0.0,0.0,0.001649,43.718997,43.718997,0.0,0.0,0.0
3,02-Oct-94,24:00:00,64.825981,0.001381,21.106994,21.106994,0.0,0.0,0.0,0.001435,43.718987,43.718987,0.0,0.0,0.0
4,03-Oct-94,24:00:00,88.095411,0.000404,31.770559,21.106983,0.013518,0.0,0.020411,0.000403,56.49165,43.718965,0.010631,0.0,0.016885
5,04-Oct-94,24:00:00,70.575803,0.001154,21.491405,21.106965,0.0,0.0,0.046348,0.000796,48.919663,43.718928,0.0,0.0,0.036448
6,05-Oct-94,24:00:00,64.849894,0.001266,21.106937,21.106937,0.0,0.0,0.046348,0.001284,43.74084,43.718869,0.0,0.0,0.036448
7,06-Oct-94,24:00:00,64.825681,0.001484,21.106896,21.106896,0.0,0.0,0.046348,0.001367,43.718784,43.718784,0.0,0.0,0.036448
8,07-Oct-94,24:00:00,64.825512,0.001286,21.106841,21.106841,0.0,0.0,0.044736,0.001267,43.71867,43.71867,0.0,0.0,0.035708
9,08-Oct-94,24:00:00,64.825292,0.00092,21.106769,21.106769,0.0,0.0,0.041322,0.00121,43.718522,43.718522,0.0,0.0,0.032672
10,09-Oct-94,24:00:00,64.825015,0.000949,21.106679,21.106679,0.0,0.0,0.038207,0.001234,43.718335,43.718335,0.0,0.0,0.028333
11,10-Oct-94,24:00:00,64.824674,0.001058,21.106568,21.106568,0.0,0.0,0.034766,0.001092,43.718105,43.718105,0.0,0.0,0.024417
12,11-Oct-94,24:00:00,64.824264,0.001671,21.106434,21.106434,0.0,0.0,0.030138,0.001304,43.717828,43.717828,0.0,0.0,0.020312
13,12-Oct-94,24:00:00,64.823779,0.001517,21.106276,21.106276,0.0,0.0,0.024736,0.001334,43.7175,43.7175,0.0,0.0,0.015885
14,13-Oct-94,24:00:00,64.823211,0.001553,21.106091,21.106091,0.0,0.0,0.019596,0.001187,43.717117,43.717117,0.0,0.0,0.011683
15,14-Oct-94,24:00:00,64.822556,0.001739,21.105878,21.105878,0.0,0.0,0.013597,0.001367,43.716675,43.716675,0.0,0.0,0.006893
16,15-Oct-94,24:00:00,64.821807,0.00151,21.105634,21.105634,0.0,0.0,0.008137,0.001163,43.71617,43.71617,0.0,0.0,0.002742
17,16-Oct-94,24:00:00,64.82096,0.000986,21.105358,21.105358,0.0,0.0,0.003841,0.000797,43.715598,43.715598,0.0,0.0,0.000269
18,17-Oct-94,24:00:00,64.820008,0.001233,21.105047,21.105047,0.0,0.0,0.000879,0.001186,43.714955,43.714955,0.0,0.0,0.0
19,18-Oct-94,24:00:00,64.818945,0.00091,21.104701,21.104701,0.0,0.0,0.0,0.001137,43.714238,43.714238,0.0,0.0,0.0
20,19-Oct-94,24:00:00,64.817766,0.000985,21.104317,21.104317,0.0,0.0,0.0,0.001012,43.713443,43.713443,0.0,0.0,0.0
21,20-Oct-94,24:00:00,64.816466,0.001235,21.103894,21.103894,0.0,0.0,0.0,0.001051,43.712566,43.712566,0.0,0.0,0.0
22,21-Oct-94,24:00:00,64.81504,0.001195,21.103429,21.103429,0.0,0.0,0.0,0.000985,43.711603,43.711603,0.0,0.0,0.0
23,22-Oct-94,24:00:00,64.813482,0.00124,21.102921,21.102921,0.0,0.0,0.0,0.001171,43.710552,43.710552,0.0,0.0,0.0
24,23-Oct-94,24:00:00,64.811787,0.001061,21.102369,21.102369,0.0,0.0,0.0,0.000951,43.709409,43.709409,0.0,0.0,0.0
25,24-Oct-94,24:00:00,64.80995,0.000589,21.101771,21.101771,0.0,0.0,0.0,0.000611,43.708169,43.708169,0.0,0.0,0.0
26,25-Oct-94,24:00:00,64.807967,0.000621,21.101125,21.101125,0.0,0.0,0.0,0.000636,43.706831,43.706831,0.0,0.0,0.0
27,26-Oct-94,24:00:00,64.805831,0.000866,21.10043,21.10043,0.0,0.0,0.0,0.000654,43.705391,43.705391,0.0,0.0,0.0
28,27-Oct-94,24:00:00,64.803539,0.000961,21.099683,21.099683,0.0,0.0,0.0,0.00087,43.703845,43.703845,0.0,0.0,0.0
29,28-Oct-94,24:00:00,64.801086,0.000896,21.098884,21.098884,0.0,0.0,0.0,0.00091,43.70219,43.70219,0.0,0.0,0.0
30,29-Oct-94,24:00:00,64.798467,0.000905,21.098031,21.098031,0.0,0.0,0.0,0.000891,43.700423,43.700423,0.0,0.0,0.0
31,30-Oct-94,24:00:00,64.795678,0.000812,21.097123,21.097123,0.0,0.0,0.0,0.000697,43.698541,43.698541,0.0,0.0,0.0
32,31-Oct-94,24:00:00,64.792713,0.000544,21.096157,21.096157,0.0,0.0,0.0,0.000484,43.696541,43.696541,0.0,0.0,0.0
33,01-Nov-94,24:00:00,64.78957,0.001176,21.095133,21.095133,0.0,0.0,0.0,0.000915,43.694421,43.694421,0.0,0.0,0.0
34,02-Nov-94,24:00:00,64.786242,0.00089,21.09405,21.09405,0.0,0.0,0.0,0.000755,43.692176,43.692176,0.0,0.0,0.0
35,03-Nov-94,24:00:00,66.948887,0.000443,22.73299,21.092905,0.010688,0.0,0.002436,0.000362,44.293501,43.689805,0.012313,0.0,0.002889
36,04-Nov-94,24:00:00,249.459444,0.00018,101.930825,21.091697,0.09654,0.0,0.262571,0.00025,147.928758,43.687304,0.063262,0.0,0.190772
37,05-Nov-94,24:00:00,112.961173,0.000232,31.145332,21.090426,0.005997,0.0,0.387076,0.000255,81.371352,43.68467,0.009113,0.0,0.287946
38,06-Nov-94,24:00:00,65.631353,0.000697,21.08909,21.08909,0.0,0.0,0.388198,0.00064,44.509468,43.681902,0.0,0.0,0.290358
39,07-Nov-94,24:00:00,64.766704,0.00056,21.087686,21.087686,0.0,0.0,0.388198,0.000633,43.678996,43.678996,0.0,0.0,0.290358
40,08-Nov-94,24:00:00,274.139579,0.000207,102.012605,21.086215,0.099525,0.0,0.609838,0.00022,172.707466,43.675949,0.086514,0.0,0.492099
41,09-Nov-94,24:00:00,83.156726,0.000503,21.496248,21.084676,0.0,0.0,0.729426,0.000503,61.08519,43.67276,0.0,0.0,0.586977
42,10-Nov-94,24:00:00,64.760895,0.00066,21.083066,21.083066,0.0,0.0,0.729426,0.000325,43.67624,43.669425,0.0,0.0,0.586977
43,11-Nov-94,24:00:00,64.747352,0.000722,21.081384,21.081384,0.0,0.0,0.729426,0.000721,43.665942,43.665942,0.0,0.0,0.586977
44,12-Nov-94,24:00:00,64.741966,0.000713,21.07963,21.07963,0.0,0.0,0.729426,0.000612,43.662309,43.662309,0.0,0.0,0.586977
45,13-Nov-94,24:00:00,64.736353,0.000736,21.077802,21.077802,0.0,0.0,0.729426,0.000701,43.658522,43.658522,0.0,0.0,0.586977
46,14-Nov-94,24:00:00,131.977794,0.000444,49.541997,21.075899,0.034834,0.0,0.806166,0.000411,82.632045,43.654581,0.026536,0.0,0.644824
47,15-Nov-94,24:00:00,70.864815,0.000692,21.076143,21.07392,0.0,0.0,0.848856,0.000544,49.592493,43.650482,0.0,0.0,0.677956
48,16-Nov-94,24:00:00,64.71812,0.000837,21.071865,21.071865,0.0,0.0,0.848856,0.000673,43.646224,43.646224,0.0,0.0,0.677956
49,17-Nov-94,24:00:00,64.711566,0.000942,21.06973,21.06973,0.0,0.0,0.848856,0.000684,43.641803,43.641803,0.0,0.0,0.677956
50,18-Nov-94,24:00:00,64.70477,0.000657,21.067517,21.067517,0.0,0.0,0.848856,0.00046,43.637219,43.637219,0.0,0.0,0.677956
51,19-Nov-94,24:00:00,64.697726,0.000272,21.065223,21.065223,0.0,0.0,0.848856,9.6e-05,43.632468,43.632468,0.0,0.0,0.677956
52,20-Nov-94,24:00:00,64.690434,0.000543,21.062848,21.062848,0.0,0.0,0.848774,0.000398,43.627549,43.627549,0.0,0.0,0.677956
53,21-Nov-94,24:00:00,64.682888,0.000591,21.060391,21.060391,0.0,0.0,0.847659,0.000505,43.622459,43.622459,0.0,0.0,0.677956
54,22-Nov-94,24:00:00,64.675087,0.000453,21.057851,21.057851,0.0,0.0,0.84585,0.000372,43.617197,43.617197,0.0,0.0,0.677956
55,23-Nov-94,24:00:00,72.915519,0.000393,26.780926,21.055226,0.032303,0.0,0.852443,0.000291,46.411717,43.611761,0.028964,0.0,0.686449
56,24-Nov-94,24:00:00,269.105771,0.00042,141.120053,100.932382,0.029602,0.016344,0.994275,0.00027,128.071399,43.606148,0.032694,0.0,0.844236
57,25-Nov-94,24:00:00,233.129885,0.000608,170.344298,163.906527,0.002152,0.002152,1.0,0.000486,62.433901,43.600357,0.001158,0.0,0.893048
58,26-Nov-94,24:00:00,180.757604,0.000125,129.580808,123.09998,0.007941,0.007941,1.0,6.2e-05,51.222483,43.594387,0.005389,0.0,0.903118
59,27-Nov-94,24:00:00,98.740227,0.000397,53.365384,53.356456,0.0,0.0,1.0,0.000348,45.318231,43.588234,0.0,0.0,0.911523
60,28-Nov-94,24:00:00,87.44152,0.000442,43.859575,43.859575,0.0,0.0,1.0,0.000347,43.581898,43.581898,0.0,0.0,0.911523
61,29-Nov-94,24:00:00,84.850131,0.000497,41.274706,41.274706,0.0,0.0,1.0,0.000469,43.575377,43.575377,0.0,0.0,0.911523
62,30-Nov-94,24:00:00,82.551871,0.000262,38.983153,38.983153,0.0,0.0,1.0,0.000174,43.568668,43.568668,0.0,0.0,0.911523
63,01-Dec-94,24:00:00,80.512116,0.000249,36.950294,36.950294,0.0,0.0,1.0,0.000232,43.561771,43.561771,0.0,0.0,0.911523
64,02-Dec-94,24:00:00,3012.078803,0.000207,1659.901785,603.030717,0.059384,0.059384,1.0,0.000135,1364.205731,353.123066,0.063436,0.03763,0.979932
65,03-Dec-94,24:00:00,1053.367762,0.00047,200.978429,199.107607,0.0,0.0,1.0,0.000412,841.464138,639.113446,0.0,0.0,1.0
66,04-Dec-94,24:00:00,265.349261,0.000211,91.181299,91.181299,0.0,0.0,1.0,0.000197,172.959123,172.94917,0.0,0.0,1.0
67,05-Dec-94,24:00:00,198.281197,0.000353,83.209285,83.209285,0.0,0.0,1.0,0.000228,114.951285,114.951285,0.0,0.0,1.0
68,06-Dec-94,24:00:00,181.087243,0.00061,76.173156,76.173156,0.0,0.0,1.0,0.000425,104.858178,104.858178,0.0,0.0,1.0
69,07-Dec-94,24:00:00,167.825741,0.000417,69.932228,69.932228,0.0,0.0,1.0,0.000329,97.845805,97.845805,0.0,0.0,1.0
70,08-Dec-94,24:00:00,156.131079,0.000438,64.396567,64.396567,0.0,0.0,1.0,0.000342,91.692256,91.692256,0.0,0.0,1.0
71,09-Dec-94,24:00:00,145.759353,0.0002,59.486415,59.486415,0.0,0.0,1.0,0.000135,86.235457,86.235457,0.0,0.0,1.0
72,10-Dec-94,24:00:00,284.38549,0.000302,148.280416,137.016941,0.015879,0.015879,1.0,0.000122,138.587514,127.412164,0.014812,0.014812,1.0
73,11-Dec-94,24:00:00,703.744887,0.000276,229.186552,222.462799,0.006159,0.006159,1.0,0.000127,475.025464,448.568468,0.009531,0.009531,1.0
74,12-Dec-94,24:00:00,371.341307,0.00027,78.346992,78.322956,0.0,0.0,1.0,0.000111,290.652962,287.078055,0.0,0.0,1.0
75,13-Dec-94,24:00:00,858.048232,0.000143,412.27691,384.419641,0.034684,0.034684,1.0,0.000164,451.59164,411.139893,0.030886,0.030886,1.0
76,14-Dec-94,24:00:00,762.767545,0.000313,167.812455,167.32348,0.0,0.0,1.0,0.000186,590.104878,578.302496,0.0,0.0,1.0
77,15-Dec-94,24:00:00,295.931593,0.000367,90.700376,90.700376,0.0,0.0,1.0,0.000152,204.251749,204.222654,0.0,0.0,1.0
78,16-Dec-94,24:00:00,236.207474,0.00017,82.790622,82.790622,0.0,0.0,1.0,0.000174,153.27655,153.27655,0.0,0.0,1.0
79,17-Dec-94,24:00:00,215.227069,0.000204,75.79668,75.79668,0.0,0.0,1.0,0.000272,139.344471,139.344471,0.0,0.0,1.0
80,18-Dec-94,24:00:00,198.105735,0.000288,69.593129,69.593129,0.0,0.0,1.0,0.000276,128.437868,128.437868,0.0,0.0,1.0
81,19-Dec-94,24:00:00,182.97,0.000372,64.090585,64.090585,0.0,0.0,1.0,0.000256,118.813216,118.813216,0.0,0.0,1.0
82,20-Dec-94,24:00:00,169.545654,0.000257,59.209772,59.209772,0.0,0.0,1.0,0.000327,110.277196,110.277196,0.0,0.0,1.0
83,21-Dec-94,24:00:00,157.63768,0.000145,54.880381,54.880381,0.0,0.0,1.0,0.000424,102.705265,102.705265,0.0,0.0,1.0
84,22-Dec-94,24:00:00,147.074544,0.00022,51.040049,51.040049,0.0,0.0,1.0,0.000438,95.988349,95.988349,0.0,0.0,1.0
85,23-Dec-94,24:00:00,732.893558,0.000531,267.64518,252.844531,0.01811,0.01811,1.0,0.000391,468.7239,433.904046,0.021862,0.021862,1.0
86,24-Dec-94,24:00:00,373.665415,0.00085,67.583365,67.583365,0.0,0.0,1.0,0.000616,303.162507,300.974809,0.0,0.0,1.0
87,25-Dec-94,24:00:00,194.861821,0.000374,59.420444,59.420444,0.0,0.0,1.0,0.000386,135.100444,135.100444,0.0,0.0,1.0
88,26-Dec-94,24:00:00,274.509539,0.000182,127.34754,119.378391,0.012322,0.012322,1.0,0.00018,149.049041,142.120924,0.016324,0.016324,1.0
89,27-Dec-94,24:00:00,590.787461,0.000543,137.422484,135.321339,0.0,0.0,1.0,0.000513,452.709046,432.274443,0.0,0.0,1.0
90,28-Dec-94,24:00:00,245.719243,0.00043,60.491129,60.491129,0.0,0.0,1.0,0.000306,184.132299,183.861477,0.0,0.0,1.0
91,29-Dec-94,24:00:00,182.721303,0.000306,55.965307,55.965307,0.0,0.0,1.0,0.000303,126.620806,126.620806,0.0,0.0,1.0
92,30-Dec-94,24:00:00,167.110363,0.000185,52.060925,52.045191,0.000292,0.000292,1.0,0.000188,114.984075,114.984075,0.0,0.0,1.0
93,31-Dec-94,24:00:00,548.253029,0.000205,257.998032,243.960575,0.016903,0.016903,1.0,0.000194,291.804568,275.181411,0.010435,0.010435,1.0
94,01-Jan-95,24:00:00,309.246725,0.00027,101.430407,95.489743,0.014774,0.014774,1.0,0.000534,206.99511,204.656335,0.008306,0.008306,1.0
95,02-Jan-95,24:00:00,1194.177757,0.000194,492.71637,465.548366,0.026596,0.026596,1.0,0.000191,706.818123,652.382458,0.030974,0.030974,1.0
96,03-Jan-95,24:00:00,1647.05625,0.000261,645.522296,607.833261,0.045691,0.045691,1.0,0.000266,1003.742607,942.363154,0.036904,0.036904,1.0
97,04-Jan-95,24:00:00,1209.409451,0.000387,311.039729,302.231813,0.011507,0.011507,1.0,0.000221,893.81122,867.101917,0.009622,0.009622,1.0
98,05-Jan-95,24:00:00,983.837213,0.000263,428.721694,404.912575,0.036225,0.036225,1.0,0.000171,557.242028,531.314867,0.03152,0.03152,1.0
99,06-Jan-95,24:00:00,2766.7675,0.000466,1025.821699,963.617168,0.078405,0.078405,1.0,0.000269,1748.476391,1625.151644,0.07992,0.07992,1.0
100,07-Jan-95,24:00:00,10268.72875,0.000302,3972.8825,1306.721667,0.1,0.1,1.0,0.000304,6323.376667,2367.774583,0.1,0.1,1.0
101,08-Jan-95,24:00:00,9008.520833,0.000334,2429.44125,1350.791667,0.076335,0.076335,1.0,0.000317,6558.557917,2834.994583,0.076675,0.076675,1.0
102,09-Jan-95,24:00:00,3022.82625,0.000494,739.395401,716.154885,0.02134,0.02134,1.0,0.000404,2272.320417,2038.172917,0.021688,0.021688,1.0
103,10-Jan-95,24:00:00,2131.429167,0.000433,672.712772,652.109597,0.025456,0.025456,1.0,0.000283,1457.957083,1410.405833,0.026034,0.026034,1.0
104,11-Jan-95,24:00:00,2087.14125,0.000357,678.431918,656.569982,0.029679,0.029679,1.0,0.000306,1407.947083,1364.691667,0.030361,0.030361,1.0
105,12-Jan-95,24:00:00,5777.35375,0.000261,2145.657387,1215.46235,0.098129,0.098129,1.0,0.000246,3655.812917,1902.10875,0.098166,0.098166,1.0
106,13-Jan-95,24:00:00,4995.385417,0.00029,1269.422386,1155.584436,0.042677,0.042677,1.0,0.000264,3707.157083,2679.79,0.0446,0.0446,1.0
107,14-Jan-95,24:00:00,2012.998333,0.000472,494.629308,491.133478,0.001903,0.001903,1.0,0.000258,1510.729167,1486.734583,0.0,0.0,1.0
108,15-Jan-95,24:00:00,1213.277083,0.000435,378.3423,378.3423,0.0,0.0,1.0,0.000402,832.978048,832.827123,0.0,0.0,1.0
109,16-Jan-95,24:00:00,1032.803297,0.00034,337.816342,337.816342,0.0,0.0,1.0,0.000288,694.299701,694.299701,0.0,0.0,1.0
110,17-Jan-95,24:00:00,920.875748,0.000246,301.97161,301.97161,0.0,0.0,1.0,0.000272,618.362108,618.362108,0.0,0.0,1.0
111,18-Jan-95,24:00:00,823.88312,0.000499,270.180216,270.180216,0.0,0.0,1.0,0.000505,553.228555,553.228555,0.0,0.0,1.0
112,19-Jan-95,24:00:00,818.988726,0.000358,301.577204,295.995425,0.007251,0.007251,1.0,0.000454,517.651082,514.100952,0.003144,0.003144,1.0
113,20-Jan-95,24:00:00,786.933286,0.000415,274.309636,269.08888,0.011115,0.011115,1.0,0.000315,512.610848,508.579356,0.00878,0.00878,1.0
114,21-Jan-95,24:00:00,2989.421667,0.000222,1468.893917,1017.318269,0.089279,0.089279,1.0,0.00021,1533.396042,1273.948127,0.085624,0.085624,1.0
115,22-Jan-95,24:00:00,3478.362917,0.000276,1158.79791,1071.401773,0.064783,0.064783,1.0,0.000182,2316.66625,2135.894167,0.056262,0.056262,1.0
116,23-Jan-95,24:00:00,3196.875,0.00033,975.801487,923.208067,0.03142,0.03142,1.0,0.000211,2219.767083,2118.710833,0.038023,0.038023,1.0
117,24-Jan-95,24:00:00,1728.787083,0.000303,430.099379,424.04691,0.00742,0.00742,1.0,0.000255,1293.724583,1271.0575,0.012068,0.012068,1.0
118,25-Jan-95,24:00:00,1718.669167,0.000132,667.009652,600.300579,0.035631,0.035631,1.0,0.000103,1054.552069,1009.92923,0.034825,0.034825,1.0
119,26-Jan-95,24:00:00,2069.347083,0.000163,656.464704,637.704832,0.020656,0.020656,1.0,0.000157,1411.284583,1369.083333,0.017702,0.017702,1.0
120,27-Jan-95,24:00:00,1506.86625,0.00015,453.434871,444.654269,0.010646,0.010646,1.0,0.000208,1050.585645,1030.749888,0.009237,0.009237,1.0
121,28-Jan-95,24:00:00,958.957877,0.000455,288.395865,288.387459,0.0,0.0,1.0,0.0004,668.292707,667.223699,0.0,0.0,1.0
122,29-Jan-95,24:00:00,1853.197517,0.000175,748.402182,714.715905,0.041219,0.041219,1.0,0.000307,1110.16106,1052.67926,0.036609,0.036609,1.0
123,30-Jan-95,24:00:00,1153.801574,0.000507,287.070422,287.070422,0.0,0.0,1.0,0.000463,861.521189,857.033434,0.0,0.0,1.0
124,31-Jan-95,24:00:00,755.797913,0.000512,245.234571,245.234571,0.0,0.0,1.0,0.000507,509.586291,509.586291,0.0,0.0,1.0
125,01-Feb-95,24:00:00,657.497309,0.000501,219.860846,219.860846,0.0,0.0,1.0,0.000491,437.250652,437.250652,0.0,0.0,1.0
126,02-Feb-95,24:00:00,589.541691,0.000487,197.359573,197.359573,0.0,0.0,1.0,0.000741,391.86418,391.86418,0.0,0.0,1.0
127,03-Feb-95,24:00:00,530.085068,0.000418,177.403399,177.403399,0.0,0.0,1.0,0.000602,352.402026,352.402026,0.0,0.0,1.0
128,04-Feb-95,24:00:00,477.38053,0.00029,159.704555,159.704555,0.0,0.0,1.0,0.000256,317.429222,317.429222,0.0,0.0,1.0
129,05-Feb-95,24:00:00,430.638668,0.000384,144.007812,144.007812,0.0,0.0,1.0,0.000372,286.412981,286.412981,0.0,0.0,1.0
130,06-Feb-95,24:00:00,389.184511,0.000533,130.086804,130.086804,0.0,0.0,1.0,0.000613,258.905231,258.905231,0.0,0.0,0.999914
131,07-Feb-95,24:00:00,352.420146,0.000534,117.740758,117.740758,0.0,0.0,0.999906,0.000578,234.509267,234.509267,0.0,0.0,0.998771
132,08-Feb-95,24:00:00,319.815298,0.000939,106.791606,106.791606,0.0,0.0,0.998168,0.000803,212.873262,212.873262,0.0,0.0,0.996443
133,09-Feb-95,24:00:00,290.89966,0.000517,97.081415,97.081415,0.0,0.0,0.995671,0.000507,193.685174,193.685174,0.0,0.0,0.994196
134,10-Feb-95,24:00:00,265.25611,0.000296,88.470109,88.470109,0.0,0.0,0.994209,0.000303,176.668242,176.668242,0.0,0.0,0.992747
135,11-Feb-95,24:00:00,242.514698,0.000595,80.833452,80.833452,0.0,0.0,0.992769,0.000524,161.577002,161.577002,0.0,0.0,0.991399
136,12-Feb-95,24:00:00,222.666294,0.000248,74.061257,74.061257,0.0,0.0,0.991231,0.000257,148.515791,148.193745,0.000246,0.0,0.990783
137,13-Feb-95,24:00:00,204.560002,0.000786,68.055794,68.055794,0.0,0.0,0.98951,0.000736,136.419386,136.32538,0.0,0.0,0.991199
138,14-Feb-95,24:00:00,188.603466,0.000809,62.730386,62.730386,0.0,0.0,0.98679,0.000742,125.800648,125.800648,0.0,0.0,0.991199
139,15-Feb-95,24:00:00,174.539991,0.00041,58.008154,58.008154,0.0,0.0,0.984678,0.000567,116.467656,116.467656,0.0,0.0,0.991199
140,16-Feb-95,24:00:00,162.069478,0.00074,53.820914,53.820914,0.0,0.0,0.982698,0.000342,108.191685,108.191685,0.0,0.0,0.991199
141,17-Feb-95,24:00:00,151.011854,0.00099,50.10819,50.10819,0.0,0.0,0.979791,0.000825,100.853248,100.853248,0.0,0.0,0.991199
142,18-Feb-95,24:00:00,141.207407,0.001007,46.816346,46.816346,0.0,0.0,0.976366,0.000932,94.34637,94.34637,0.0,0.0,0.991021
143,19-Feb-95,24:00:00,132.514485,0.001052,43.89781,43.89781,0.0,0.0,0.972843,0.000997,88.577058,88.577058,0.0,0.0,0.98907
144,20-Feb-95,24:00:00,124.807454,0.001122,41.310386,41.310386,0.0,0.0,0.969137,0.001057,83.461945,83.461945,0.0,0.0,0.98559
145,21-Feb-95,24:00:00,117.974882,0.000471,39.016653,39.016653,0.0,0.0,0.966356,0.000978,78.927091,78.927091,0.0,0.0,0.982072
146,22-Feb-95,24:00:00,111.91794,0.000416,36.983417,36.983417,0.0,0.0,0.964802,0.00066,74.906916,74.906916,0.0,0.0,0.979299
147,23-Feb-95,24:00:00,106.548971,0.000688,35.181241,35.181241,0.0,0.0,0.962948,0.000913,71.343256,71.343256,0.0,0.0,0.976566
148,24-Feb-95,24:00:00,101.790228,0.000399,33.584014,33.584014,0.0,0.0,0.961019,0.00095,68.184519,68.184519,0.0,0.0,0.973433
149,25-Feb-95,24:00:00,97.572757,0.000463,32.168575,32.168575,0.0,0.0,0.959572,0.000681,65.38495,65.38495,0.0,0.0,0.9706
150,26-Feb-95,24:00:00,93.835397,0.000523,30.914386,30.914386,0.0,0.0,0.957884,0.000552,62.903965,62.903965,0.0,0.0,0.968472
151,27-Feb-95,24:00:00,90.523902,0.000552,29.803228,29.803228,0.0,0.0,0.956011,0.000721,60.705568,60.705568,0.0,0.0,0.966218
152,28-Feb-95,24:00:00,87.590159,0.000453,28.81894,28.81894,0.0,0.0,0.954291,0.000581,58.757833,58.757833,0.0,0.0,0.963945
153,01-Mar-95,24:00:00,582.108112,0.000319,279.276478,250.173611,0.03576,0.022172,0.985271,0.000307,307.377041,261.174744,0.032946,0.022123,0.988557
154,02-Mar-95,24:00:00,747.310956,0.00079,203.545872,195.045407,0.010252,0.010252,1.0,0.000462,541.545685,518.770456,0.008361,0.008361,1.0
155,03-Mar-95,24:00:00,274.806478,0.000661,61.392176,61.392176,0.0,0.0,1.0,0.000578,211.652278,210.704988,0.0,0.0,1.0
156,04-Mar-95,24:00:00,171.295379,0.000728,55.337276,55.337276,0.0,0.0,1.0,0.000751,115.763114,115.763114,0.0,0.0,1.0
157,05-Mar-95,24:00:00,154.281076,0.001133,51.471718,51.471718,0.0,0.0,1.0,0.000907,102.75185,102.75185,0.0,0.0,1.0
158,06-Mar-95,24:00:00,143.962916,0.00074,48.044874,48.044874,0.0,0.0,1.0,0.00088,95.872078,95.872078,0.0,0.0,1.0
159,07-Mar-95,24:00:00,3608.219305,0.000243,2041.606755,504.836642,0.068092,0.068092,1.0,0.000272,1599.21887,541.099889,0.073082,0.073082,1.0
160,08-Mar-95,24:00:00,19139.387083,0.000428,6826.002495,1069.699581,0.060417,0.060417,1.0,0.000621,12305.235,2143.088333,0.0619,0.0619,1.0
161,09-Mar-95,24:00:00,5330.617917,0.000401,1649.354261,807.521276,0.075022,0.075022,1.0,0.000366,3677.276667,1672.164167,0.071323,0.071323,1.0
162,10-Mar-95,24:00:00,3338.762083,0.00051,886.464417,832.985312,0.032669,0.032669,1.0,0.000387,2441.18375,1944.924583,0.035387,0.035387,1.0
163,11-Mar-95,24:00:00,1321.71338,0.000609,270.544998,270.517081,0.0,0.0,1.0,0.000641,1043.639547,1033.985595,0.001096,0.001096,1.0
164,12-Mar-95,24:00:00,3655.233662,0.000381,1469.725966,1000.501094,0.095509,0.095509,1.0,0.000387,2202.574136,1368.524222,0.096175,0.096175,1.0
165,13-Mar-95,24:00:00,5141.38125,0.000383,1713.17375,1380.653333,0.076798,0.076798,1.0,0.000276,3425.035,2759.135,0.075171,0.075171,1.0
166,14-Mar-95,24:00:00,2270.654583,0.001245,461.066295,460.708274,0.0,0.0,1.0,0.001043,1797.994153,1735.051172,0.0,0.0,1.0
167,15-Mar-95,24:00:00,1090.9023,0.001297,325.282329,325.282329,0.0,0.0,1.0,0.00111,763.066086,763.042627,0.0,0.0,1.0
168,16-Mar-95,24:00:00,901.151628,0.000807,290.875279,290.875279,0.0,0.0,1.0,0.000872,609.646271,609.646271,0.0,0.0,1.0
169,17-Mar-95,24:00:00,1114.676271,0.000646,391.190018,382.33225,0.010838,0.010838,1.0,0.000659,724.92845,707.732412,0.010944,0.010944,1.0
170,18-Mar-95,24:00:00,850.735123,0.000766,247.612377,247.612377,0.0,0.0,1.0,0.000607,601.148259,599.816247,0.000189,0.000189,1.0
171,19-Mar-95,24:00:00,3849.975148,0.000616,1507.778249,684.784632,0.042818,0.042818,1.0,0.000601,2351.409256,1063.771193,0.045095,0.045095,1.0
172,20-Mar-95,24:00:00,1703.45625,0.000648,467.868563,452.745145,0.018702,0.018702,1.0,0.000409,1229.121249,1091.397077,0.01402,0.01402,1.0
173,21-Mar-95,24:00:00,2890.124583,0.00037,1244.73788,934.582605,0.06361,0.06361,1.0,0.000343,1651.190114,1463.949469,0.060882,0.060882,1.0
174,22-Mar-95,24:00:00,1957.282083,0.000551,515.967854,502.615287,0.015887,0.015887,1.0,0.000346,1437.020417,1392.7975,0.017495,0.017495,1.0
175,23-Mar-95,24:00:00,1126.244597,0.001262,290.968476,290.89576,0.0,0.0,1.0,0.001086,830.873869,825.761833,0.0,0.0,1.0
