Col number,,,1,2,3,4,5,6,7
Ordinate,Date,Time,Capella Gage FLOW,EF Russian 20 ET-POTENTIAL,EF Russian 20 FLOW,EF Russian 20 FLOW-BASE,EF Russian 20 INFILTRATION,EF Russian 20 PERC-SOIL,EF Russian 20 SATURATION FRACTION
Units,, ,CFS,IN,CFS,CFS,IN,IN,IN/IN
Type,,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
1,30-Sep-94,24:00:00,520.495967,0.003287,423.495967,423.495967,0.0,0.0,0.696394
2,01-Oct-94,24:00:00,414.352444,0.005274,317.352444,317.352444,0.0,0.0,0.686455
3,02-Oct-94,24:00:00,391.315048,0.00459,291.440048,291.440048,0.0,0.0,0.674863
4,03-Oct-94,24:00:00,340.958982,0.001289,261.083982,261.083982,0.0,0.0,0.667093
5,04-Oct-94,24:00:00,314.130699,0.002546,226.505699,226.505699,0.0,0.0,0.665947
6,05-Oct-94,24:00:00,281.10758,0.004107,193.10758,193.10758,0.0,0.0,0.662167
7,06-Oct-94,24:00:00,251.28173,0.004371,163.28173,163.28173,0.0,0.0,0.652668
8,07-Oct-94,24:00:00,225.54883,0.004052,137.54883,137.54883,0.0,0.0,0.642476
9,08-Oct-94,24:00:00,201.763081,0.003869,115.679748,115.679748,0.0,0.0,0.633198
10,09-Oct-94,24:00:00,183.216726,0.003947,97.216726,97.216726,0.0,0.0,0.623485
11,10-Oct-94,24:00:00,169.590987,0.003489,81.67432,81.67432,0.0,0.0,0.61472
12,11-Oct-94,24:00:00,154.690435,0.00417,68.607101,68.607101,0.0,0.0,0.605536
13,12-Oct-94,24:00:00,145.54365,0.004266,57.626983,57.626983,0.0,0.0,0.595627
14,13-Oct-94,24:00:00,134.486189,0.003793,48.402856,48.402856,0.0,0.0,0.586227
15,14-Oct-94,24:00:00,135.279719,0.004371,40.654719,40.654719,0.0,0.0,0.575509
16,15-Oct-94,24:00:00,132.021696,0.00372,34.146696,34.146696,0.0,0.0,0.566218
17,16-Oct-94,24:00:00,125.722082,0.002546,28.680415,28.680415,0.0,0.0,0.558662
18,17-Oct-94,24:00:00,121.089165,0.003796,24.089165,24.089165,0.0,0.0,0.551157
19,18-Oct-94,24:00:00,115.316221,0.003639,20.232888,20.232888,0.0,0.0,0.542214
20,19-Oct-94,24:00:00,113.9106,0.003237,16.993934,16.993934,0.0,0.0,0.533869
21,20-Oct-94,24:00:00,111.273482,0.003363,14.273482,14.273482,0.0,0.0,0.5259
22,21-Oct-94,24:00:00,108.98853,0.003153,11.98853,11.98853,0.0,0.0,0.518051
23,22-Oct-94,24:00:00,107.069361,0.003743,10.069361,10.069361,0.0,0.0,0.509959
24,23-Oct-94,24:00:00,105.45742,0.003036,8.45742,8.45742,0.0,0.0,0.501971
25,24-Oct-94,24:00:00,104.103524,0.001948,7.103524,7.103524,0.0,0.0,0.495718
26,25-Oct-94,24:00:00,102.966365,0.00203,5.966365,5.966365,0.0,0.0,0.490937
27,26-Oct-94,24:00:00,102.011247,0.002087,5.011247,5.011247,0.0,0.0,0.486059
28,27-Oct-94,24:00:00,104.084028,0.002778,4.209028,4.209028,0.0,0.0,0.480191
29,28-Oct-94,24:00:00,92.993564,0.002909,3.535231,3.535231,0.0,0.0,0.473385
30,29-Oct-94,24:00:00,97.719298,0.002845,2.969298,2.969298,0.0,0.0,0.466511
31,30-Oct-94,24:00:00,97.493962,0.002223,2.493962,2.493962,0.0,0.0,0.460419
32,31-Oct-94,24:00:00,97.094719,0.001547,2.094719,2.094719,0.0,0.0,0.457492
33,01-Nov-94,24:00:00,96.759388,0.002925,1.759388,1.759388,0.0,0.0,0.456264
34,02-Nov-94,24:00:00,98.394406,0.002412,1.477739,1.477739,0.0,0.0,0.451551
35,03-Nov-94,24:00:00,105.977546,0.001156,8.977546,1.241178,0.037288,0.0,0.460542
36,04-Nov-94,24:00:00,279.365498,0.000799,182.365498,1.042489,0.0312,0.0,0.599461
37,05-Nov-94,24:00:00,102.684908,0.000812,5.684908,0.875607,0.005253,0.0,0.622377
38,06-Nov-94,24:00:00,97.769089,0.002044,0.769089,0.735438,0.0,0.0,0.623366
39,07-Nov-94,24:00:00,97.617707,0.002018,0.617707,0.617707,0.0,0.0,0.6229
40,08-Nov-94,24:00:00,1678.852228,0.000699,1581.852097,212.358182,0.043226,0.010532,0.674252
41,09-Nov-94,24:00:00,370.395442,0.001604,245.603775,178.260689,0.0,0.0,0.7
42,10-Nov-94,24:00:00,156.876343,0.001033,47.16801,47.16801,0.0,0.0,0.7
43,11-Nov-94,24:00:00,129.890926,0.002303,26.640926,26.640926,0.0,0.0,0.699358
44,12-Nov-94,24:00:00,122.697426,0.001952,21.614093,21.614093,0.0,0.0,0.695879
45,13-Nov-94,24:00:00,116.648956,0.002235,18.523956,18.523956,0.0,0.0,0.691188
46,14-Nov-94,24:00:00,469.273844,0.00131,371.273844,360.663291,0.018924,0.013728,0.697287
47,15-Nov-94,24:00:00,289.245581,0.001734,191.245581,190.636101,0.0,0.0,0.7
48,16-Nov-94,24:00:00,303.449271,0.002146,202.574271,200.080877,0.004243,0.004243,0.70001
49,17-Nov-94,24:00:00,197.677296,0.002184,75.593963,75.571567,0.0,0.0,0.699968
50,18-Nov-94,24:00:00,154.80113,0.001464,48.092796,48.092796,0.0,0.0,0.698126
51,19-Nov-94,24:00:00,145.313673,0.000304,39.313673,39.313673,0.0,0.0,0.696024
52,20-Nov-94,24:00:00,136.493459,0.00127,33.368459,33.368459,0.0,0.0,0.694216
53,21-Nov-94,24:00:00,131.27603,0.00161,28.27603,28.27603,0.0,0.0,0.690732
54,22-Nov-94,24:00:00,123.985888,0.001183,23.860888,23.860888,0.0,0.0,0.68734
55,23-Nov-94,24:00:00,201.21139,0.000928,120.378057,113.225914,0.02475,0.014156,0.690696
56,24-Nov-94,24:00:00,1659.897083,0.00086,1577.980706,1328.820751,0.029527,0.033794,0.702248
57,25-Nov-94,24:00:00,764.184529,0.00155,641.934618,636.766761,0.005161,0.005161,0.700043
58,26-Nov-94,24:00:00,615.376982,0.000198,489.460315,483.847926,0.010003,0.010003,0.7
59,27-Nov-94,24:00:00,375.267859,0.00111,271.309526,270.770898,0.0,0.0,0.7
60,28-Nov-94,24:00:00,153.809423,0.001103,149.517756,149.517756,0.0,0.0,0.7
61,29-Nov-94,24:00:00,117.640741,0.001494,117.640741,117.640741,0.0,0.0,0.7
62,30-Nov-94,24:00:00,99.312092,0.000552,99.312092,99.312092,0.0,0.0,0.699864
63,01-Dec-94,24:00:00,157.955386,0.000737,84.16372,84.16372,0.0,0.0,0.698805
64,02-Dec-94,24:00:00,2086.766892,0.00043,2015.516892,1073.295215,0.045894,0.045012,0.70548
65,03-Dec-94,24:00:00,965.098365,0.001313,844.264792,757.775758,0.0,0.0,0.7
66,04-Dec-94,24:00:00,345.093941,0.000626,241.260608,241.260608,0.0,0.0,0.7
67,05-Dec-94,24:00:00,280.029755,0.000727,199.071422,198.210465,0.001466,0.001466,0.7
68,06-Dec-94,24:00:00,218.555884,0.001351,135.680884,135.672453,0.0,0.0,0.7
69,07-Dec-94,24:00:00,162.238231,0.001046,109.904898,109.904898,0.0,0.0,0.7
70,08-Dec-94,24:00:00,142.698282,0.001087,92.656615,92.656615,0.0,0.0,0.699963
71,09-Dec-94,24:00:00,129.211338,0.00043,78.253004,78.253004,0.0,0.0,0.6994
72,10-Dec-94,24:00:00,410.849821,0.000389,359.849821,268.835874,0.014444,0.013717,0.6998
73,11-Dec-94,24:00:00,602.884239,0.000408,549.967572,485.729854,0.006847,0.006847,0.700069
74,12-Dec-94,24:00:00,308.100459,0.000355,233.058792,232.257307,0.0,0.0,0.7
75,13-Dec-94,24:00:00,905.886272,0.000523,829.886272,813.982504,0.029955,0.029955,0.702388
76,14-Dec-94,24:00:00,599.623366,0.000592,509.248175,507.392123,0.0,0.0,0.7
77,15-Dec-94,24:00:00,353.564619,0.000483,273.106286,271.540963,0.002672,0.002672,0.7
78,16-Dec-94,24:00:00,228.890881,0.000552,149.849214,149.830297,0.0,0.0,0.7
79,17-Dec-94,24:00:00,269.8505,0.000865,189.892167,188.514849,0.002346,0.002346,0.700033
80,18-Dec-94,24:00:00,194.737281,0.000877,114.737281,114.723793,0.0,0.0,0.7
81,19-Dec-94,24:00:00,167.393049,0.000815,88.351382,88.351382,0.0,0.0,0.7
82,20-Dec-94,24:00:00,152.644788,0.001042,73.644788,73.644788,0.0,0.0,0.7
83,21-Dec-94,24:00:00,136.247245,0.001348,62.038912,62.038912,0.0,0.0,0.699201
84,22-Dec-94,24:00:00,128.155525,0.001392,52.238858,52.238858,0.0,0.0,0.696767
85,23-Dec-94,24:00:00,664.586881,0.001246,591.461664,579.171116,0.021384,0.019221,0.700404
86,24-Dec-94,24:00:00,323.779809,0.001963,246.946476,246.558397,0.0,0.0,0.7
87,25-Dec-94,24:00:00,173.220863,0.001226,99.095863,99.095863,0.0,0.0,0.699786
88,26-Dec-94,24:00:00,109.826214,0.00057,106.742881,106.094902,0.009209,0.008493,0.699404
89,27-Dec-94,24:00:00,316.618414,0.001636,316.618414,311.808153,0.0,0.0,0.7
90,28-Dec-94,24:00:00,104.713088,0.000973,104.713088,104.711102,0.0,0.0,0.7
91,29-Dec-94,24:00:00,66.631978,0.000964,66.631978,66.631978,0.0,0.0,0.7
92,30-Dec-94,24:00:00,54.083983,0.0006,54.083983,54.083983,0.0,0.0,0.699999
93,31-Dec-94,24:00:00,47.144447,0.000621,45.706947,45.706947,0.0,0.0,0.699975
94,01-Jan-95,24:00:00,111.547679,0.001708,38.651845,38.651845,0.0,0.0,0.699133
95,02-Jan-95,24:00:00,368.313021,0.00061,286.563021,280.352647,0.011452,0.010005,0.698936
96,03-Jan-95,24:00:00,300.755307,0.00085,220.671973,218.746975,0.002672,0.002672,0.7
97,04-Jan-95,24:00:00,860.641781,0.000705,769.142074,755.137516,0.024623,0.024623,0.701454
98,05-Jan-95,24:00:00,908.675316,0.000544,816.675492,805.683111,0.030412,0.029206,0.70095
99,06-Jan-95,24:00:00,3592.636667,0.000859,3500.636667,2019.305,0.059262,0.057857,0.71375
100,07-Jan-95,24:00:00,7795.940833,0.000972,7719.274167,2437.56625,0.079978,0.059417,0.735378
101,08-Jan-95,24:00:00,7918.295417,0.001013,7913.69125,2708.48,0.054908,0.060418,0.758844
102,09-Jan-95,24:00:00,2777.189167,0.001292,2775.689167,2532.982083,0.02263,0.040291,0.711959
103,10-Jan-95,24:00:00,2041.657917,0.000905,2041.595417,2021.3975,0.030126,0.030126,0.701479
104,11-Jan-95,24:00:00,2276.110833,0.000975,2276.110833,1912.646667,0.038943,0.036789,0.704392
105,12-Jan-95,24:00:00,4964.42375,0.000787,4962.98625,2443.583333,0.080884,0.061213,0.732144
106,13-Jan-95,24:00:00,3265.949167,0.000841,3264.449167,2752.151667,0.018898,0.040723,0.722719
107,14-Jan-95,24:00:00,1336.163877,0.000822,1336.101377,1334.263075,0.002381,0.002381,0.7
108,15-Jan-95,24:00:00,702.908706,0.001281,702.908706,702.897121,0.0,0.0,0.7
109,16-Jan-95,24:00:00,534.918048,0.000916,533.480548,533.480548,0.0,0.0,0.7
110,17-Jan-95,24:00:00,445.454214,0.000865,445.391714,445.391714,0.0,0.0,0.7
111,18-Jan-95,24:00:00,376.340281,0.001612,376.340281,376.340281,0.0,0.0,0.698756
112,19-Jan-95,24:00:00,317.48757,0.001451,317.48757,317.48757,0.0,0.0,0.694954
113,20-Jan-95,24:00:00,348.731526,0.001007,267.273193,267.273193,0.0,0.0,0.694356
114,21-Jan-95,24:00:00,1474.184611,0.000673,1362.351112,1230.230649,0.054524,0.051859,0.703505
115,22-Jan-95,24:00:00,1754.307917,0.000581,1641.307917,1588.652917,0.031,0.028655,0.701321
116,23-Jan-95,24:00:00,1562.017057,0.000672,1449.016987,1433.076916,0.012408,0.015067,0.700274
117,24-Jan-95,24:00:00,775.855958,0.000814,662.855958,660.486345,0.003973,0.003973,0.7
118,25-Jan-95,24:00:00,1357.607026,0.000328,1244.607217,894.392882,0.025107,0.025107,0.702735
119,26-Jan-95,24:00:00,1242.301137,0.000502,1129.301667,1064.128771,0.013878,0.013878,0.7
120,27-Jan-95,24:00:00,1002.061099,0.000664,889.060726,881.930493,0.010576,0.010576,0.7
121,28-Jan-95,24:00:00,539.729666,0.001279,426.729666,426.545279,0.00493,0.004322,0.700061
122,29-Jan-95,24:00:00,1648.906415,0.000961,1535.906487,1488.499678,0.037253,0.037861,0.705414
123,30-Jan-95,24:00:00,811.47145,0.001459,699.429729,698.09823,0.001116,0.001116,0.7
124,31-Jan-95,24:00:00,564.775163,0.001616,454.69183,452.729347,0.002496,0.002496,0.7
125,01-Feb-95,24:00:00,418.568348,0.001566,308.568348,308.091496,0.001038,0.001038,0.7
126,02-Feb-95,24:00:00,359.997156,0.002364,248.08049,247.921979,0.0,0.0,0.7
127,03-Feb-95,24:00:00,309.805902,0.001922,196.847569,196.847569,0.0,0.0,0.699759
128,04-Feb-95,24:00:00,287.190332,0.000816,164.606998,164.606998,0.0,0.0,0.69833
129,05-Feb-95,24:00:00,246.232756,0.001186,138.566089,138.566089,0.0,0.0,0.69603
130,06-Feb-95,24:00:00,237.010716,0.001958,116.594049,116.594049,0.0,0.0,0.692183
131,07-Feb-95,24:00:00,216.147431,0.001843,98.022431,98.022431,0.0,0.0,0.68768
132,08-Feb-95,24:00:00,205.159199,0.002565,82.367532,82.367532,0.0,0.0,0.682477
133,09-Feb-95,24:00:00,190.279164,0.001616,69.195831,69.195831,0.0,0.0,0.677456
134,10-Feb-95,24:00:00,179.123923,0.000965,58.123923,58.123923,0.0,0.0,0.67422
135,11-Feb-95,24:00:00,169.821159,0.001672,48.821159,48.821159,0.0,0.0,0.67121
136,12-Feb-95,24:00:00,157.843752,0.000821,42.593752,41.006401,0.002876,0.0,0.673178
137,13-Feb-95,24:00:00,149.559801,0.002352,34.559801,34.442222,0.0,0.0,0.675839
138,14-Feb-95,24:00:00,119.01202,0.002369,28.928687,28.928687,0.0,0.0,0.674604
139,15-Feb-95,24:00:00,28.006049,0.001811,24.297716,24.297716,0.0,0.0,0.670761
140,16-Feb-95,24:00:00,20.408062,0.001093,20.408062,20.408062,0.0,0.0,0.66709
141,17-Feb-95,24:00:00,18.578569,0.002638,17.141069,17.141069,0.0,0.0,0.662857
142,18-Feb-95,24:00:00,96.876231,0.002978,14.397064,14.397064,0.0,0.0,0.656114
143,19-Feb-95,24:00:00,97.133995,0.003187,12.092329,12.092329,0.0,0.0,0.648714
144,20-Feb-95,24:00:00,95.156544,0.003378,10.156544,10.156544,0.0,0.0,0.640928
145,21-Feb-95,24:00:00,93.530646,0.003126,8.530646,8.530646,0.0,0.0,0.633056
146,22-Feb-95,24:00:00,123.790028,0.002109,7.165028,7.165028,0.0,0.0,0.626856
147,23-Feb-95,24:00:00,116.351357,0.002917,6.018024,6.018024,0.0,0.0,0.620744
148,24-Feb-95,24:00:00,114.096302,0.003038,5.054636,5.054636,0.0,0.0,0.613732
149,25-Feb-95,24:00:00,113.245471,0.002173,4.245471,4.245471,0.0,0.0,0.607392
150,26-Feb-95,24:00:00,112.56584,0.001763,3.56584,3.56584,0.0,0.0,0.602637
151,27-Feb-95,24:00:00,104.32834,0.002305,2.995007,2.995007,0.0,0.0,0.597595
152,28-Feb-95,24:00:00,97.765555,0.001856,2.515555,2.515555,0.0,0.0,0.592512
153,01-Mar-95,24:00:00,103.954592,0.000982,8.954592,2.112855,0.013284,0.0,0.606578
154,02-Mar-95,24:00:00,109.4929,0.001476,11.6179,1.774622,0.015094,0.0,0.653526
155,03-Mar-95,24:00:00,99.630563,0.001846,1.630563,1.490534,0.0,0.0,0.65826
156,04-Mar-95,24:00:00,99.251924,0.002402,1.251924,1.251924,0.0,0.0,0.656916
157,05-Mar-95,24:00:00,8.009845,0.002899,1.051512,1.051512,0.0,0.0,0.65135
158,06-Mar-95,24:00:00,34.549849,0.002812,0.883182,0.883182,0.0,0.0,0.644842
159,07-Mar-95,24:00:00,849.637954,0.000869,840.896287,383.899098,0.060722,0.030051,0.679812
160,08-Mar-95,24:00:00,7225.89375,0.001986,7219.73125,1926.26,0.043556,0.049572,0.720195
161,09-Mar-95,24:00:00,3050.666667,0.00117,3050.4125,1597.520417,0.053285,0.044024,0.713457
162,10-Mar-95,24:00:00,2439.765,0.001238,2439.765,2143.950417,0.027422,0.036684,0.703631
163,11-Mar-95,24:00:00,837.745276,0.002051,837.745276,836.251331,0.001042,0.000948,0.700009
164,12-Mar-95,24:00:00,2495.738428,0.001236,2495.738428,1793.415138,0.074727,0.062721,0.717644
165,13-Mar-95,24:00:00,4273.82125,0.000883,4273.82125,2627.385,0.053004,0.059708,0.739507
166,14-Mar-95,24:00:00,1843.667732,0.003338,1843.667732,1712.275232,0.0,0.005396,0.700369
167,15-Mar-95,24:00:00,672.772187,0.003551,672.772187,672.772187,0.0,0.0,0.697048
168,16-Mar-95,24:00:00,456.755625,0.002786,456.755625,456.755625,0.0,0.0,0.690158
169,17-Mar-95,24:00:00,1067.317028,0.002105,994.483488,928.365456,0.024856,0.019132,0.700152
170,18-Mar-95,24:00:00,609.25459,0.00194,533.254589,531.942113,0.003095,0.003095,0.7
171,19-Mar-95,24:00:00,2826.492414,0.001921,2752.409081,1365.164526,0.034428,0.034428,0.7036
172,20-Mar-95,24:00:00,1113.195501,0.001307,1039.195348,993.014167,0.011315,0.011315,0.7
173,21-Mar-95,24:00:00,1909.313195,0.001098,1833.396528,1706.609794,0.04658,0.04658,0.702771
174,22-Mar-95,24:00:00,1570.30125,0.001108,1491.42625,1475.992083,0.020296,0.020296,0.70035
175,23-Mar-95,24:00:00,779.533276,0.003473,702.449964,701.567407,0.0,0.0,0.7
176,24-Mar-95,24:00:00,476.054104,0.004163,400.012437,400.012437,0.0,0.0,0.695752
177,25-Mar-95,24:00:00,390.545128,0.004081,314.545128,314.545128,0.0,0.0,0.686116
178,26-Mar-95,24:00:00,340.601834,0.004454,264.601834,264.601834,0.0,0.0,0.675854
179,27-Mar-95,24:00:00,299.811173,0.00522,223.811173,223.811173,0.0,0.0,0.664388
180,28-Mar-95,24:00:00,264.799143,0.004681,188.799143,188.799143,0.0,0.0,0.652539
181,29-Mar-95,24:00:00,234.916086,0.003798,158.916086,158.916086,0.0,0.0,0.642227
182,30-Mar-95,24:00:00,209.608215,0.002915,133.608215,133.608215,0.0,0.0,0.634068
183,31-Mar-95,24:00:00,186.352718,0.004558,112.269384,112.269384,0.0,0.0,0.624857
184,01-Apr-95,24:00:00,170.232002,0.004915,94.315335,94.315335,0.0,0.0,0.613676
185,02-Apr-95,24:00:00,155.223801,0.005118,79.223801,79.223801,0.0,0.0,0.601621
186,03-Apr-95,24:00:00,140.627204,0.004139,66.54387,66.54387,0.0,0.0,0.590869
187,04-Apr-95,24:00:00,58.975536,0.003386,55.892203,55.892203,0.0,0.0,0.581583
188,05-Apr-95,24:00:00,64.160054,0.001115,64.160054,46.945139,0.033663,0.0,0.626532
189,06-Apr-95,24:00:00,218.599302,0.002316,218.599302,202.238667,0.024067,0.006538,0.688086
190,07-Apr-95,24:00:00,466.913487,0.001604,349.038487,343.383723,0.009176,0.009176,0.700266
191,08-Apr-95,24:00:00,300.98087,0.004269,177.022537,176.584163,0.0,0.0,0.69894
192,09-Apr-95,24:00:00,198.17313,0.005146,75.131464,75.131464,0.0,0.0,0.691269
193,10-Apr-95,24:00:00,177.615894,0.004173,54.615894,54.615894,0.0,0.0,0.679943
194,11-Apr-95,24:00:00,192.373935,0.002001,68.415601,47.312791,0.014543,0.001607,0.675703
195,12-Apr-95,24:00:00,492.32304,0.003353,369.281373,226.241972,0.003796,0.004141,0.7
196,13-Apr-95,24:00:00,196.898756,0.004293,73.898756,73.883313,0.0,0.0,0.696504
197,14-Apr-95,24:00:00,169.024077,0.001417,46.024077,44.735382,0.002735,0.0,0.693377
198,15-Apr-95,24:00:00,159.226321,0.004414,36.226321,35.893658,0.0,0.0,0.69598
199,16-Apr-95,24:00:00,135.084463,0.002614,30.292796,30.292796,0.0,0.0,0.691838
200,17-Apr-95,24:00:00,78.829187,0.004948,25.620854,25.620854,0.0,0.0,0.68269
201,18-Apr-95,24:00:00,137.771442,0.004115,21.604775,21.604775,0.0,0.0,0.671713
202,19-Apr-95,24:00:00,137.180881,0.004428,18.180881,18.180881,0.0,0.0,0.66586
203,20-Apr-95,24:00:00,131.408709,0.005243,15.283709,15.283709,0.0,0.0,0.657707
204,21-Apr-95,24:00:00,130.758679,0.005993,12.842012,12.842012,0.0,0.0,0.644314
205,22-Apr-95,24:00:00,126.871392,0.006137,10.788059,10.788059,0.0,0.0,0.629763
206,23-Apr-95,24:00:00,113.561747,0.006775,9.061747,9.061747,0.0,0.0,0.614481
207,24-Apr-95,24:00:00,117.361359,0.006234,7.611359,7.611359,0.0,0.0,0.598703
208,25-Apr-95,24:00:00,118.309663,0.005115,6.392996,6.392996,0.0,0.0,0.584845
209,26-Apr-95,24:00:00,107.901603,0.003099,6.44327,5.369616,0.001898,0.0,0.581638
210,27-Apr-95,24:00:00,119.225887,0.001818,7.68422,4.510042,0.023214,0.0,0.590687
211,28-Apr-95,24:00:00,153.50971,0.002535,43.426377,3.788073,0.022749,0.0,0.68669
212,29-Apr-95,24:00:00,176.257575,0.004207,67.216034,31.080444,0.014635,0.007579,0.692569
213,30-Apr-95,24:00:00,2339.386735,0.004268,2229.428462,966.369478,0.022381,0.024127,0.703633
214,01-May-95,24:00:00,388.468919,0.00385,278.468919,269.32014,0.0,0.0,0.695428
215,02-May-95,24:00:00,222.142636,0.004798,101.600969,101.600969,0.0,0.0,0.685168
216,03-May-95,24:00:00,197.577092,0.004794,71.785425,71.785425,0.0,0.0,0.673831
217,04-May-95,24:00:00,187.550566,0.004326,60.592233,60.592233,0.0,0.0,0.662644
218,05-May-95,24:00:00,178.866048,0.004978,51.866048,51.866048,0.0,0.0,0.651594
219,06-May-95,24:00:00,170.103936,0.005491,44.062269,44.062269,0.0,0.0,0.639082
220,07-May-95,24:00:00,164.173518,0.004301,37.215184,37.215184,0.0,0.0,0.627399
221,08-May-95,24:00:00,157.379024,0.002591,31.337357,31.337357,0.0,0.0,0.619097
222,09-May-95,24:00:00,131.267352,0.005321,26.350685,26.350685,0.0,0.0,0.609474
223,10-May-95,24:00:00,126.143476,0.004767,22.143476,22.143476,0.0,0.0,0.597576
224,11-May-95,24:00:00,131.82649,0.001287,23.034823,18.602767,0.016269,0.0,0.599334
225,12-May-95,24:00:00,131.672494,0.003391,22.672494,15.626301,0.00314,0.0,0.634416
226,13-May-95,24:00:00,115.224818,0.003896,13.891485,13.12536,0.005022,0.0,0.634009
227,14-May-95,24:00:00,130.254008,0.002355,17.754008,11.02443,0.007626,0.0,0.658413
228,15-May-95,24:00:00,122.291622,0.005099,9.291622,9.259692,0.0,0.0,0.655793
229,16-May-95,24:00:00,120.777404,0.005427,7.777404,7.777404,0.0,0.0,0.645121
230,17-May-95,24:00:00,122.407382,0.006422,6.532382,6.532382,0.0,0.0,0.630837
231,18-May-95,24:00:00,115.736659,0.006916,5.486659,5.486659,0.0,0.0,0.615024
232,19-May-95,24:00:00,94.483336,0.004844,4.608336,4.608336,0.0,0.0,0.600658
233,20-May-95,24:00:00,9.016451,0.003296,3.870617,3.870617,0.0,0.0,0.591122
234,21-May-95,24:00:00,79.021828,0.004708,3.250995,3.250995,0.0,0.0,0.581601
235,22-May-95,24:00:00,98.980563,0.006914,2.730563,2.730563,0.0,0.0,0.5677
236,23-May-95,24:00:00,99.293445,0.006766,2.293445,2.293445,0.0,0.0,0.551149
237,24-May-95,24:00:00,102.759635,0.007398,1.926301,1.926301,0.0,0.0,0.533979
238,25-May-95,24:00:00,104.534598,0.005712,1.617932,1.617932,0.0,0.0,0.51841
239,26-May-95,24:00:00,104.358927,0.007106,1.358927,1.358927,0.0,0.0,0.503052
240,27-May-95,24:00:00,104.141385,0.007252,1.141385,1.141385,0.0,0.0,0.485782
241,28-May-95,24:00:00,103.958668,0.008128,0.958668,0.958668,0.0,0.0,0.467499
242,29-May-95,24:00:00,103.805201,0.006834,0.805201,0.805201,0.0,0.0,0.449463
243,30-May-95,24:00:00,103.676301,0.006973,0.676301,0.676301,0.0,0.0,0.432881
244,31-May-95,24:00:00,86.126373,0.004188,0.568036,0.568036,0.0,0.0,0.419552
245,01-Jun-95,24:00:00,85.277106,0.00505,0.477103,0.477103,0.0,0.0,0.408934
246,02-Jun-95,24:00:00,85.967392,0.006289,0.400727,0.400727,0.0,0.0,0.39711
247,03-Jun-95,24:00:00,83.636581,0.00667,0.336577,0.336577,0.0,0.0,0.384559
248,04-Jun-95,24:00:00,83.482701,0.006441,0.282696,0.282696,0.0,0.0,0.373441
249,05-Jun-95,24:00:00,83.437446,0.004919,0.237441,0.237441,0.0,0.0,0.364425
250,06-Jun-95,24:00:00,82.632766,0.006584,0.199431,0.199431,0.0,0.0,0.356438
251,07-Jun-95,24:00:00,83.334176,0.007186,0.167505,0.167505,0.0,0.0,0.348306
252,08-Jun-95,24:00:00,85.640689,0.005216,0.14069,0.14069,0.0,0.0,0.340757
253,09-Jun-95,24:00:00,83.418172,0.006367,0.118168,0.118168,0.0,0.0,0.334158
254,10-Jun-95,24:00:00,84.832588,0.007273,0.099251,0.099251,0.0,0.0,0.326403
255,11-Jun-95,24:00:00,83.350034,0.007333,0.083363,0.083363,0.0,0.0,0.318326
256,12-Jun-95,24:00:00,83.270022,0.004899,0.070018,0.070018,0.0,0.0,0.311499
257,13-Jun-95,24:00:00,87.458965,0.001675,2.725628,0.058809,0.02091,0.0,0.315831
258,14-Jun-95,24:00:00,98.414615,0.004593,13.614612,0.049395,0.006535,0.0,0.373882
259,15-Jun-95,24:00:00,82.581697,0.003235,0.081695,0.041488,0.0,0.0,0.371689
260,16-Jun-95,24:00:00,83.201517,0.002996,0.034846,0.034846,0.0,0.0,0.366853
261,17-Jun-95,24:00:00,83.229272,0.004389,0.029268,0.029268,0.0,0.0,0.361622
262,18-Jun-95,24:00:00,83.224587,0.006053,0.024582,0.024582,0.0,0.0,0.354564
263,19-Jun-95,24:00:00,82.453982,0.006873,0.020647,0.020647,0.0,0.0,0.346635
264,20-Jun-95,24:00:00,83.184013,0.007382,0.017342,0.017342,0.0,0.0,0.338276
265,21-Jun-95,24:00:00,76.314566,0.007918,0.014566,0.014566,0.0,0.0,0.329529
266,22-Jun-95,24:00:00,75.245572,0.00852,0.012234,0.012234,0.0,0.0,0.320449
267,23-Jun-95,24:00:00,75.976942,0.006643,0.010276,0.010276,0.0,0.0,0.312359
268,24-Jun-95,24:00:00,100.541963,0.008356,0.008631,0.008631,0.0,0.0,0.304231
269,25-Jun-95,24:00:00,101.607247,0.008701,0.007249,0.007249,0.0,0.0,0.295509
270,26-Jun-95,24:00:00,100.839425,0.007322,0.006088,0.006088,0.0,0.0,0.287474
271,27-Jun-95,24:00:00,98.505116,0.007161,0.005114,0.005114,0.0,0.0,0.28046
272,28-Jun-95,24:00:00,100.704298,0.007173,0.004295,0.004295,0.0,0.0,0.273591
273,29-Jun-95,24:00:00,103.103612,0.005589,0.003608,0.003608,0.0,0.0,0.267679
274,30-Jun-95,24:00:00,101.669695,0.005779,0.00303,0.00303,0.0,0.0,0.26243
275,01-Jul-95,24:00:00,77.069212,0.005715,0.002545,0.002545,0.0,0.0,0.257443
276,02-Jul-95,24:00:00,100.535469,0.007959,0.002138,0.002138,0.0,0.0,0.251541
277,03-Jul-95,24:00:00,74.001798,0.008238,0.001795,0.001795,0.0,0.0,0.244539
278,04-Jul-95,24:00:00,72.801511,0.007757,0.001508,0.001508,0.0,0.0,0.237931
