Col number,,,1,2,3,4,5,6,7,8,9,10,11,12,13
   Ordinate,Date,Time,Warm Springs Dam Inflow FLOW,Dry Creek 20 ET-POTENTIAL,Dry Creek 20 FLOW,Dry Creek 20 FLOW-BASE,Dry Creek 20 INFILTRATION,Dry Creek 20 PERC-SOIL,Dry Creek 20 SATURATION FRACTION,Dry Creek 30 ET-POTENTIAL,Dry Creek 30 FLOW,Dry Creek 30 FLOW-BASE,Dry Creek 30 INFILTRATION,Dry Creek 30 PERC-SOIL,Dry Creek 30 SATURATION FRACTION
Units, ,,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type, ,,INST-VAL,PER-CUM,INST-VAL,INST-VAL,PER-CUM,PER-CUM,INST-VAL,PER-CUM,INST-VAL,INST-VAL,PER-CUM,PER-CUM,INST-VAL
2,1-Oct-94, 01:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
3,1-Oct-94, 02:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
4,1-Oct-94, 03:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
5,1-Oct-94, 04:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
6,1-Oct-94, 05:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
7,1-Oct-94, 06:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
8,1-Oct-94, 07:00:00,64.826,0,21.107,21.107,0,0,0,0,43.719,43.719,0,0,0
9,1-Oct-94, 08:00:00,64.826,0.000156,21.107,21.107,0,0,0,0.000555,43.719,43.719,0,0,0
10,1-Oct-94, 09:00:00,64.826,0.001656,21.107,21.107,0,0,0,0.001488,43.719,43.719,0,0,0
11,1-Oct-94, 10:00:00,64.826,0.002098,21.107,21.107,0,0,0,0.002349,43.719,43.719,0,0,0
12,1-Oct-94, 11:00:00,64.826,0.002784,21.107,21.107,0,0,0,0.002927,43.719,43.719,0,0,0
13,1-Oct-94, 12:00:00,64.826,0.003091,21.107,21.107,0,0,0,0.003198,43.719,43.719,0,0,0
14,1-Oct-94, 13:00:00,64.825999,0.00341,21.107,21.107,0,0,0,0.003514,43.719,43.719,0,0,0
15,1-Oct-94, 14:00:00,64.825999,0.003856,21.107,21.107,0,0,0,0.003204,43.719,43.719,0,0,0
16,1-Oct-94, 15:00:00,64.825999,0.003836,21.107,21.107,0,0,0,0.001887,43.719,43.719,0,0,0
17,1-Oct-94, 16:00:00,64.825999,0.003131,21.107,21.107,0,0,0,0.002195,43.719,43.719,0,0,0
18,1-Oct-94, 17:00:00,64.825999,0.001921,21.107,21.107,0,0,0,0.001301,43.718999,43.718999,0,0,0
19,1-Oct-94, 18:00:00,64.825999,0.001141,21.107,21.107,0,0,0,0.000275,43.718999,43.718999,0,0,0
20,1-Oct-94, 19:00:00,64.825999,0.000388,21.107,21.107,0,0,0,0.00014,43.718999,43.718999,0,0,0
21,1-Oct-94, 20:00:00,64.825999,0.000119,21.107,21.107,0,0,0,0.000438,43.718999,43.718999,0,0,0
22,1-Oct-94, 21:00:00,64.825999,0.000152,21.107,21.107,0,0,0,0.000183,43.718999,43.718999,0,0,0
23,1-Oct-94, 22:00:00,64.825999,0,21.107,21.107,0,0,0,0,43.718999,43.718999,0,0,0
24,1-Oct-94, 23:00:00,64.825999,0,21.107,21.107,0,0,0,0,43.718999,43.718999,0,0,0
25,1-Oct-94, 24:00:00,64.825998,0,21.106999,21.106999,0,0,0,0,43.718999,43.718999,0,0,0
26,2-Oct-94, 01:00:00,64.825998,0,21.106999,21.106999,0,0,0,0,43.718999,43.718999,0,0,0
27,2-Oct-94, 02:00:00,64.825998,0,21.106999,21.106999,0,0,0,0,43.718999,43.718999,0,0,0
28,2-Oct-94, 03:00:00,64.825998,0,21.106999,21.106999,0,0,0,0,43.718999,43.718999,0,0,0
29,2-Oct-94, 04:00:00,64.825998,0,21.106999,21.106999,0,0,0,0,43.718998,43.718998,0,0,0
30,2-Oct-94, 05:00:00,64.825998,0,21.106999,21.106999,0,0,0,0,43.718998,43.718998,0,0,0
31,2-Oct-94, 06:00:00,64.825997,0,21.106999,21.106999,0,0,0,0,43.718998,43.718998,0,0,0
32,2-Oct-94, 07:00:00,64.825997,0.000391,21.106999,21.106999,0,0,0,0.000406,43.718998,43.718998,0,0,0
33,2-Oct-94, 08:00:00,64.825997,0.001581,21.106999,21.106999,0,0,0,0.001548,43.718998,43.718998,0,0,0
34,2-Oct-94, 09:00:00,64.825997,0.002783,21.106999,21.106999,0,0,0,0.002742,43.718998,43.718998,0,0,0
35,2-Oct-94, 10:00:00,64.825996,0.00377,21.106999,21.106999,0,0,0,0.003927,43.718997,43.718997,0,0,0
36,2-Oct-94, 11:00:00,64.825996,0.004711,21.106999,21.106999,0,0,0,0.004821,43.718997,43.718997,0,0,0
37,2-Oct-94, 12:00:00,64.825996,0.005121,21.106999,21.106999,0,0,0,0.005279,43.718997,43.718997,0,0,0
38,2-Oct-94, 13:00:00,64.825995,0.00507,21.106998,21.106998,0,0,0,0.00525,43.718997,43.718997,0,0,0
39,2-Oct-94, 14:00:00,64.825995,0.005027,21.106998,21.106998,0,0,0,0.005638,43.718997,43.718997,0,0,0
40,2-Oct-94, 15:00:00,64.825995,0.004709,21.106998,21.106998,0,0,0,0.005692,43.718996,43.718996,0,0,0
41,2-Oct-94, 16:00:00,64.825994,0.003442,21.106998,21.106998,0,0,0,0.00198,43.718996,43.718996,0,0,0
42,2-Oct-94, 17:00:00,64.825994,0.001755,21.106998,21.106998,0,0,0,0.000921,43.718996,43.718996,0,0,0
43,2-Oct-94, 18:00:00,64.825993,0.000608,21.106998,21.106998,0,0,0,0.000745,43.718995,43.718995,0,0,0
44,2-Oct-94, 19:00:00,64.825993,0.000109,21.106998,21.106998,0,0,0,0.000621,43.718995,43.718995,0,0,0
45,2-Oct-94, 20:00:00,64.825992,0.000099,21.106998,21.106998,0,0,0,0,43.718995,43.718995,0,0,0
46,2-Oct-94, 21:00:00,64.825992,0,21.106997,21.106997,0,0,0,0,43.718994,43.718994,0,0,0
47,2-Oct-94, 22:00:00,64.825991,0,21.106997,21.106997,0,0,0,0,43.718994,43.718994,0,0,0
48,2-Oct-94, 23:00:00,64.825991,0,21.106997,21.106997,0,0,0,0,43.718994,43.718994,0,0,0
49,2-Oct-94, 24:00:00,64.82599,0,21.106997,21.106997,0,0,0,0,43.718993,43.718993,0,0,0
50,3-Oct-94, 01:00:00,64.82599,0,21.106997,21.106997,0,0,0,0,43.718993,43.718993,0,0,0
51,3-Oct-94, 02:00:00,64.825989,0,21.106996,21.106996,0,0,0,0,43.718993,43.718993,0,0,0
52,3-Oct-94, 03:00:00,64.825988,0,21.106996,21.106996,0,0,0,0,43.718992,43.718992,0,0,0
53,3-Oct-94, 04:00:00,64.825988,0,21.106996,21.106996,0,0,0,0,43.718992,43.718992,0,0,0
54,3-Oct-94, 05:00:00,64.825987,0,21.106996,21.106996,0,0,0,0,43.718991,43.718991,0,0,0
55,3-Oct-94, 06:00:00,64.825986,0,21.106995,21.106995,0,0,0,0,43.718991,43.718991,0,0,0
56,3-Oct-94, 07:00:00,64.825985,0,21.106995,21.106995,0,0,0,0,43.71899,43.71899,0,0,0
57,3-Oct-94, 08:00:00,64.825985,0.000832,21.106995,21.106995,0,0,0,0.000113,43.71899,43.71899,0,0,0
58,3-Oct-94, 09:00:00,64.825984,0.001856,21.106995,21.106995,0,0,0,0.001931,43.718989,43.718989,0,0,0
59,3-Oct-94, 10:00:00,64.825983,0.00369,21.106994,21.106994,0,0,0,0.002984,43.718988,43.718988,0,0,0
60,3-Oct-94, 11:00:00,64.825982,0.004491,21.106994,21.106994,0,0,0,0.004204,43.718988,43.718988,0,0,0
61,3-Oct-94, 12:00:00,64.825981,0.004894,21.106994,21.106994,0,0,0,0.004857,43.718987,43.718987,0,0,0
62,3-Oct-94, 13:00:00,64.82598,0.004813,21.106994,21.106994,0,0,0,0.005172,43.718987,43.718987,0,0,0
63,3-Oct-94, 14:00:00,64.825979,0.004253,21.106993,21.106993,0,0,0,0.005065,43.718986,43.718986,0,0,0
64,3-Oct-94, 15:00:00,64.825978,0.003414,21.106993,21.106993,0,0,0,0.004352,43.718985,43.718985,0,0,0
65,3-Oct-94, 16:00:00,64.825977,0.002278,21.106993,21.106993,0,0,0,0.003019,43.718985,43.718985,0,0,0
66,3-Oct-94, 17:00:00,64.825976,0.001027,21.106992,21.106992,0,0,0,0.001195,43.718984,43.718984,0,0,0
67,3-Oct-94, 18:00:00,64.825975,0.000423,21.106992,21.106992,0,0,0,0.0003,43.718983,43.718983,0,0,0
68,3-Oct-94, 19:00:00,64.825974,0.000024,21.106992,21.106992,0,0,0,0,43.718982,43.718982,0,0,0
69,3-Oct-94, 20:00:00,64.825973,0,21.106991,21.106991,0,0,0,0.000103,43.718982,43.718982,0,0,0
70,3-Oct-94, 21:00:00,64.825972,0.000314,21.106991,21.106991,0,0,0,0.000315,43.718981,43.718981,0,0,0
71,3-Oct-94, 22:00:00,64.82597,0.000434,21.10699,21.10699,0,0,0,0.000434,43.71898,43.71898,0,0,0
72,3-Oct-94, 23:00:00,64.825969,0.0004,21.10699,21.10699,0,0,0,0.0004,43.718979,43.718979,0,0,0
73,3-Oct-94, 24:00:00,64.825968,0.00037,21.106989,21.106989,0,0,0,0.000371,43.718978,43.718978,0,0,0
74,4-Oct-94, 01:00:00,64.825967,0.000398,21.106989,21.106989,0,0,0,0.000398,43.718977,43.718977,0,0,0
75,4-Oct-94, 02:00:00,64.825965,0.000351,21.106989,21.106989,0,0,0,0.000351,43.718976,43.718976,0,0,0
76,4-Oct-94, 03:00:00,64.825964,0.000121,21.106988,21.106988,0,0,0,0.000122,43.718975,43.718975,0,0,0
77,4-Oct-94, 04:00:00,64.825962,0,21.106988,21.106988,0,0,0,0,43.718974,43.718974,0,0,0
78,4-Oct-94, 05:00:00,64.825961,0,21.106987,21.106987,0,0,0,0,43.718973,43.718973,0,0,0
79,4-Oct-94, 06:00:00,64.825959,0,21.106987,21.106987,0,0,0,0,43.718972,43.718972,0,0,0
80,4-Oct-94, 07:00:00,64.825958,0,21.106986,21.106986,0,0,0,0,43.718971,43.718971,0,0,0
81,4-Oct-94, 08:00:00,64.825956,0.000776,21.106986,21.106986,0,0,0,0.000408,43.71897,43.71897,0,0,0
82,4-Oct-94, 09:00:00,64.825954,0.000859,21.106985,21.106985,0,0,0,0.001438,43.718969,43.718969,0,0,0
83,4-Oct-94, 10:00:00,68.535233,0.000821,24.277956,21.106985,0.058883,0,0.008412,0.001351,44.371733,43.718968,0.05184,0,0.007406
84,4-Oct-94, 11:00:00,81.617327,0.00086,35.014818,21.106984,0.07977,0,0.019808,0.001281,47.076528,43.718967,0.076153,0,0.018285
85,4-Oct-94, 12:00:00,96.739173,0.000844,45.591931,21.106983,0,0,0.019808,0.00122,52.011322,43.718966,0,0,0.018285
86,4-Oct-94, 13:00:00,103.688561,0.001388,46.610358,21.106983,0.030847,0,0.024214,0.000764,58.152586,43.718964,0.023991,0,0.021712
87,4-Oct-94, 14:00:00,107.571285,0.001095,44.299987,21.106982,0.026927,0,0.028061,0.000649,64.355809,43.718963,0.022975,0,0.024994
88,4-Oct-94, 15:00:00,112.734291,0.000826,44.158117,21.106982,0.031644,0,0.032581,0.000474,69.46996,43.718962,0.02645,0,0.028773
89,4-Oct-94, 16:00:00,117.227668,0.000499,44.942811,21.106981,0.035315,0,0.037626,0.000254,72.880894,43.718961,0.033439,0,0.03355
90,4-Oct-94, 17:00:00,120.039245,0.000227,45.756568,21.10698,0.025463,0,0.041264,0.000498,74.579505,43.718959,0,0,0.03355
91,4-Oct-94, 18:00:00,121.29968,0.000085,45.960841,21.10698,0.035591,0,0.046348,0.00004,75.499616,43.718958,0.020285,0,0.036448
92,4-Oct-94, 19:00:00,120.444028,0.000068,44.659697,21.106979,0,0,0.046348,0,75.844626,43.718956,0,0,0.036448
93,4-Oct-94, 20:00:00,115.131977,0.000093,40.007371,21.106978,0,0,0.046348,0.000033,74.972238,43.718955,0,0,0.036448
94,4-Oct-94, 21:00:00,107.234942,0.000017,33.97488,21.106978,0,0,0.046348,0.000027,72.897637,43.718954,0,0,0.036448
95,4-Oct-94, 22:00:00,99.962687,0,29.537671,21.106977,0,0,0.046348,0,69.90151,43.718952,0,0,0.036448
96,4-Oct-94, 23:00:00,93.804152,0,26.630535,21.106976,0,0,0.046348,0,66.595902,43.71895,0,0,0.036448
97,4-Oct-94, 24:00:00,88.548909,0.00001,24.64649,21.106975,0,0,0.046348,0.000019,63.331804,43.718949,0,0,0.036448
98,5-Oct-94, 01:00:00,84.160528,0.000008,23.318444,21.106975,0,0,0.046348,0.000018,60.31444,43.718947,0,0,0.036448
99,5-Oct-94, 02:00:00,80.763765,0,22.555867,21.106974,0,0,0.046348,0,57.761286,43.718946,0,0,0.036448
100,5-Oct-94, 03:00:00,77.993608,0,22.01467,21.106973,0,0,0.046348,0,55.600924,43.718944,0,0,0.036448
101,5-Oct-94, 04:00:00,75.758249,0,21.665375,21.106972,0,0,0.046348,0,53.772925,43.718942,0,0,0.036448
102,5-Oct-94, 05:00:00,73.927123,0,21.430169,21.106971,0,0,0.046348,0,52.226157,43.718941,0,0,0.036448
103,5-Oct-94, 06:00:00,72.417663,0,21.271119,21.10697,0,0,0.046348,0,50.917353,43.718939,0,0,0.036448
104,5-Oct-94, 07:00:00,71.18407,0.000131,21.180193,21.10697,0,0,0.046348,0.000157,49.809903,43.718937,0,0,0.036448
105,5-Oct-94, 08:00:00,70.143962,0.001269,21.106969,21.106969,0,0,0.046348,0.000416,48.872829,43.718935,0,0,0.036448
106,5-Oct-94, 09:00:00,69.32582,0.002172,21.106968,21.106968,0,0,0.046348,0.000739,48.079921,43.718933,0,0,0.036448
107,5-Oct-94, 10:00:00,68.63354,0.003473,21.106967,21.106967,0,0,0.046348,0.001117,47.408998,43.718931,0,0,0.036448
108,5-Oct-94, 11:00:00,68.04776,0.003526,21.106966,21.106966,0,0,0.046348,0.003361,46.841293,43.718929,0,0,0.036448
109,5-Oct-94, 12:00:00,67.552095,0.003776,21.106965,21.106965,0,0,0.046348,0.00246,46.360928,43.718928,0,0,0.036448
110,5-Oct-94, 13:00:00,67.132684,0.003824,21.106964,21.106964,0,0,0.046348,0.002696,45.954464,43.718925,0,0,0.036448
111,5-Oct-94, 14:00:00,66.777794,0.003332,21.106963,21.106963,0,0,0.046348,0.002528,45.610533,43.718923,0,0,0.036448
112,5-Oct-94, 15:00:00,66.477502,0.002661,21.106962,21.106962,0,0,0.046348,0.002084,45.319514,43.718921,0,0,0.036448
113,5-Oct-94, 16:00:00,66.223406,0.00212,21.106961,21.106961,0,0,0.046348,0.001711,45.073267,43.718919,0,0,0.036448
114,5-Oct-94, 17:00:00,66.008401,0.00105,21.10696,21.10696,0,0,0.046348,0.001034,44.864904,43.718917,0,0,0.036448
115,5-Oct-94, 18:00:00,65.826473,0.000322,21.106959,21.106959,0,0,0.046348,0.000632,44.688596,43.718915,0,0,0.036448
116,5-Oct-94, 19:00:00,65.672532,0.000012,21.106958,21.106958,0,0,0.046348,0.000126,44.539412,43.718913,0,0,0.036448
117,5-Oct-94, 20:00:00,65.542274,0,21.106957,21.106957,0,0,0.046348,0.000016,44.413179,43.71891,0,0,0.036448
118,5-Oct-94, 21:00:00,65.376925,0,21.106956,21.106956,0,0,0.046348,0,44.239514,43.718908,0,0,0.036448
119,5-Oct-94, 22:00:00,65.199438,0,21.106954,21.106954,0,0,0.046348,0,44.061213,43.718906,0,0,0.036448
120,5-Oct-94, 23:00:00,65.124743,0,21.106953,21.106953,0,0,0.046348,0,44.008548,43.718903,0,0,0.036448
121,5-Oct-94, 24:00:00,65.05324,0,21.106952,21.106952,0,0,0.046348,0,43.933046,43.718901,0,0,0.036448
122,6-Oct-94, 01:00:00,64.988397,0,21.106951,21.106951,0,0,0.046348,0,43.87047,43.718898,0,0,0.036448
123,6-Oct-94, 02:00:00,64.930062,0,21.10695,21.10695,0,0,0.046348,0,43.813039,43.718896,0,0,0.036448
124,6-Oct-94, 03:00:00,64.872484,0,21.106948,21.106948,0,0,0.046348,0,43.755431,43.718893,0,0,0.036448
125,6-Oct-94, 04:00:00,64.857742,0,21.106947,21.106947,0,0,0.046348,0,43.749807,43.718891,0,0,0.036448
126,6-Oct-94, 05:00:00,64.831256,0,21.106946,21.106946,0,0,0.046348,0,43.718888,43.718888,0,0,0.036448
127,6-Oct-94, 06:00:00,64.825832,0,21.106945,21.106945,0,0,0.046348,0,43.718885,43.718885,0,0,0.036448
128,6-Oct-94, 07:00:00,64.825826,0,21.106943,21.106943,0,0,0.046348,0.000308,43.718883,43.718883,0,0,0.036448
129,6-Oct-94, 08:00:00,64.825822,0.000224,21.106942,21.106942,0,0,0.046348,0.00132,43.71888,43.71888,0,0,0.036448
130,6-Oct-94, 09:00:00,64.825818,0.002013,21.106941,21.106941,0,0,0.046348,0.002182,43.718877,43.718877,0,0,0.036448
131,6-Oct-94, 10:00:00,64.825814,0.003492,21.106939,21.106939,0,0,0.046348,0.003162,43.718874,43.718874,0,0,0.036448
132,6-Oct-94, 11:00:00,64.82581,0.004159,21.106938,21.106938,0,0,0.046348,0.004011,43.718871,43.718871,0,0,0.036448
133,6-Oct-94, 12:00:00,64.825805,0.004671,21.106936,21.106936,0,0,0.046348,0.00446,43.718868,43.718868,0,0,0.036448
134,6-Oct-94, 13:00:00,64.825801,0.004637,21.106935,21.106935,0,0,0.046348,0.004533,43.718865,43.718865,0,0,0.036448
135,6-Oct-94, 14:00:00,64.825796,0.004015,21.106934,21.106934,0,0,0.046348,0.004299,43.718862,43.718862,0,0,0.036448
136,6-Oct-94, 15:00:00,64.825792,0.003329,21.106932,21.106932,0,0,0.046348,0.003561,43.718859,43.718859,0,0,0.036448
137,6-Oct-94, 16:00:00,64.825787,0.002457,21.106931,21.106931,0,0,0.046348,0.002518,43.718856,43.718856,0,0,0.036448
138,6-Oct-94, 17:00:00,64.825782,0.001193,21.106929,21.106929,0,0,0.046348,0.000461,43.718853,43.718853,0,0,0.036448
139,6-Oct-94, 18:00:00,64.825778,0.000192,21.106927,21.106927,0,0,0.046348,0,43.71885,43.71885,0,0,0.036448
140,6-Oct-94, 19:00:00,64.825773,0,21.106926,21.106926,0,0,0.046348,0,43.718846,43.718846,0,0,0.036448
141,6-Oct-94, 20:00:00,64.825768,0,21.106924,21.106924,0,0,0.046348,0,43.718843,43.718843,0,0,0.036448
142,6-Oct-94, 21:00:00,64.825763,0,21.106923,21.106923,0,0,0.046348,0,43.71884,43.71884,0,0,0.036448
143,6-Oct-94, 22:00:00,64.825758,0,21.106921,21.106921,0,0,0.046348,0,43.718836,43.718836,0,0,0.036448
144,6-Oct-94, 23:00:00,64.825753,0,21.106919,21.106919,0,0,0.046348,0,43.718833,43.718833,0,0,0.036448
145,6-Oct-94, 24:00:00,64.825748,0,21.106918,21.106918,0,0,0.046348,0,43.718829,43.718829,0,0,0.036448
146,7-Oct-94, 01:00:00,64.825742,0,21.106916,21.106916,0,0,0.046348,0,43.718826,43.718826,0,0,0.036448
147,7-Oct-94, 02:00:00,64.825737,0,21.106914,21.106914,0,0,0.046348,0,43.718822,43.718822,0,0,0.036448
148,7-Oct-94, 03:00:00,64.825732,0,21.106912,21.106912,0,0,0.046348,0,43.718819,43.718819,0,0,0.036448
149,7-Oct-94, 04:00:00,64.825726,0,21.106911,21.106911,0,0,0.046348,0,43.718815,43.718815,0,0,0.036448
150,7-Oct-94, 05:00:00,64.825721,0,21.106909,21.106909,0,0,0.046348,0,43.718811,43.718811,0,0,0.036448
151,7-Oct-94, 06:00:00,64.825715,0,21.106907,21.106907,0,0,0.046348,0,43.718807,43.718807,0,0,0.036448
152,7-Oct-94, 07:00:00,64.825709,0.000082,21.106905,21.106905,0,0,0.046348,0.000025,43.718804,43.718804,0,0,0.036448
153,7-Oct-94, 08:00:00,64.825704,0.001155,21.106903,21.106903,0,0,0.046348,0.00106,43.7188,43.7188,0,0,0.036448
154,7-Oct-94, 09:00:00,64.825698,0.002447,21.106901,21.106901,0,0,0.046348,0.002249,43.718796,43.718796,0,0,0.036448
155,7-Oct-94, 10:00:00,64.825692,0.00358,21.106899,21.106899,0,0,0.046348,0.003377,43.718792,43.718792,0,0,0.036448
156,7-Oct-94, 11:00:00,64.825686,0.004594,21.106897,21.106897,0,0,0.046348,0.004258,43.718788,43.718788,0,0,0.036448
157,7-Oct-94, 12:00:00,64.82568,0.005038,21.106896,21.106896,0,0,0.046348,0.004732,43.718784,43.718784,0,0,0.036448
158,7-Oct-94, 13:00:00,64.825674,0.004781,21.106894,21.106894,0,0,0.046348,0.004974,43.718779,43.718779,0,0,0.036448
159,7-Oct-94, 14:00:00,64.825667,0.004534,21.106891,21.106891,0,0,0.046348,0.004522,43.718775,43.718775,0,0,0.036448
160,7-Oct-94, 15:00:00,64.825661,0.004025,21.106889,21.106889,0,0,0.046348,0.003263,43.718771,43.718771,0,0,0.036448
161,7-Oct-94, 16:00:00,64.825655,0.003176,21.106887,21.106887,0,0,0.046348,0.003013,43.718767,43.718767,0,0,0.036448
162,7-Oct-94, 17:00:00,64.825648,0.001848,21.106885,21.106885,0,0,0.046348,0.001328,43.718762,43.718762,0,0,0.036448
163,7-Oct-94, 18:00:00,64.825642,0.000356,21.106883,21.106883,0,0,0.046348,0,43.718758,43.718758,0,0,0.036448
164,7-Oct-94, 19:00:00,64.825635,0,21.106881,21.106881,0,0,0.046348,0,43.718753,43.718753,0,0,0.036448
165,7-Oct-94, 20:00:00,64.825628,0,21.106879,21.106879,0,0,0.046348,0,43.718749,43.718749,0,0,0.036448
166,7-Oct-94, 21:00:00,64.825622,0,21.106877,21.106877,0,0,0.046348,0,43.718744,43.718744,0,0,0.036448
167,7-Oct-94, 22:00:00,64.825615,0,21.106874,21.106874,0,0,0.046348,0,43.71874,43.71874,0,0,0.036448
168,7-Oct-94, 23:00:00,64.825608,0,21.106872,21.106872,0,0,0.046348,0,43.718735,43.718735,0,0,0.036448
169,7-Oct-94, 24:00:00,64.825601,0,21.10687,21.10687,0,0,0.046348,0,43.71873,43.71873,0,0,0.036448
170,8-Oct-94, 01:00:00,64.825594,0,21.106867,21.106867,0,0,0.046348,0,43.718725,43.718725,0,0,0.036448
171,8-Oct-94, 02:00:00,64.825587,0,21.106865,21.106865,0,0,0.046348,0,43.718721,43.718721,0,0,0.036448
172,8-Oct-94, 03:00:00,64.825579,0,21.106863,21.106863,0,0,0.046348,0,43.718716,43.718716,0,0,0.036448
173,8-Oct-94, 04:00:00,64.825572,0,21.10686,21.10686,0,0,0.046348,0,43.718711,43.718711,0,0,0.036448
174,8-Oct-94, 05:00:00,64.825564,0,21.106858,21.106858,0,0,0.046348,0,43.718706,43.718706,0,0,0.036448
175,8-Oct-94, 06:00:00,64.825557,0,21.106855,21.106855,0,0,0.046348,0,43.718701,43.718701,0,0,0.036448
176,8-Oct-94, 07:00:00,64.825549,0.000064,21.106853,21.106853,0,0,0.046348,0.000008,43.718695,43.718695,0,0,0.036448
177,8-Oct-94, 08:00:00,64.825542,0.001171,21.10685,21.10685,0,0,0.046348,0.001045,43.71869,43.71869,0,0,0.036448
178,8-Oct-94, 09:00:00,64.825534,0.002522,21.106848,21.106848,0,0,0.046348,0.002237,43.718685,43.718685,0,0,0.036448
179,8-Oct-94, 10:00:00,64.825526,0.003764,21.106845,21.106845,0,0,0.046151,0.00339,43.71868,43.71868,0,0,0.036448
180,8-Oct-94, 11:00:00,64.825518,0.004318,21.106843,21.106843,0,0,0.045534,0.004179,43.718674,43.718674,0,0,0.036448
181,8-Oct-94, 12:00:00,64.82551,0.004919,21.10684,21.10684,0,0,0.044831,0.004604,43.718669,43.718669,0,0,0.036448
182,8-Oct-94, 13:00:00,64.825502,0.005349,21.106837,21.106837,0,0,0.044067,0.004931,43.718663,43.718663,0,0,0.035992
183,8-Oct-94, 14:00:00,64.825494,0.003146,21.106835,21.106835,0,0,0.043618,0.003679,43.718658,43.718658,0,0,0.035467
184,8-Oct-94, 15:00:00,64.825485,0.00254,21.106832,21.106832,0,0,0.043255,0.003118,43.718652,43.718652,0,0,0.035021
185,8-Oct-94, 16:00:00,64.825477,0.002222,21.106829,21.106829,0,0,0.042937,0.002387,43.718647,43.718647,0,0,0.03468
186,8-Oct-94, 17:00:00,64.825468,0.000715,21.106827,21.106827,0,0,0.042835,0.000683,43.718641,43.718641,0,0,0.034583
187,8-Oct-94, 18:00:00,64.82546,0,21.106824,21.106824,0,0,0.042835,0,43.718635,43.718635,0,0,0.034583
188,8-Oct-94, 19:00:00,64.825451,0,21.106821,21.106821,0,0,0.042835,0,43.718629,43.718629,0,0,0.034583
189,8-Oct-94, 20:00:00,64.825442,0.000067,21.106818,21.106818,0,0,0.042826,0.000087,43.718623,43.718623,0,0,0.03457
190,8-Oct-94, 21:00:00,64.825433,0.000064,21.106815,21.106815,0,0,0.042816,0.000064,43.718617,43.718617,0,0,0.034561
191,8-Oct-94, 22:00:00,64.825424,0,21.106812,21.106812,0,0,0.042816,0,43.718611,43.718611,0,0,0.034561
192,8-Oct-94, 23:00:00,64.825415,0,21.106809,21.106809,0,0,0.042816,0,43.718605,43.718605,0,0,0.034561
193,8-Oct-94, 24:00:00,64.825406,0,21.106806,21.106806,0,0,0.042816,0,43.718599,43.718599,0,0,0.034561
194,9-Oct-94, 01:00:00,64.825397,0,21.106803,21.106803,0,0,0.042816,0,43.718593,43.718593,0,0,0.034561
195,9-Oct-94, 02:00:00,64.825388,0,21.1068,21.1068,0,0,0.042816,0,43.718586,43.718586,0,0,0.034561
196,9-Oct-94, 03:00:00,64.825378,0,21.106797,21.106797,0,0,0.042816,0,43.71858,43.71858,0,0,0.034561
197,9-Oct-94, 04:00:00,64.825369,0,21.106794,21.106794,0,0,0.042816,0,43.718574,43.718574,0,0,0.034561
198,9-Oct-94, 05:00:00,64.825359,0,21.106791,21.106791,0,0,0.042816,0,43.718567,43.718567,0,0,0.034561
199,9-Oct-94, 06:00:00,64.825349,0,21.106788,21.106788,0,0,0.042816,0,43.718561,43.718561,0,0,0.034561
200,9-Oct-94, 07:00:00,64.82534,0.000072,21.106785,21.106785,0,0,0.042806,0.000013,43.718554,43.718554,0,0,0.034559
201,9-Oct-94, 08:00:00,64.82533,0.000735,21.106781,21.106781,0,0,0.042701,0.000549,43.718547,43.718547,0,0,0.034481
202,9-Oct-94, 09:00:00,64.82532,0.001534,21.106778,21.106778,0,0,0.042482,0.001109,43.71854,43.71854,0,0,0.034323
203,9-Oct-94, 10:00:00,64.82531,0.002273,21.106775,21.106775,0,0,0.042157,0.001867,43.718534,43.718534,0,0,0.034056
204,9-Oct-94, 11:00:00,64.825299,0.0028,21.106772,21.106772,0,0,0.041757,0.00412,43.718527,43.718527,0,0,0.033467
205,9-Oct-94, 12:00:00,64.825289,0.003303,21.106768,21.106768,0,0,0.041286,0.004936,43.71852,43.71852,0,0,0.032762
206,9-Oct-94, 13:00:00,64.825279,0.003677,21.106765,21.106765,0,0,0.04076,0.004326,43.718513,43.718513,0,0,0.032144
207,9-Oct-94, 14:00:00,64.825268,0.003255,21.106761,21.106761,0,0,0.040295,0.004074,43.718506,43.718506,0,0,0.031562
208,9-Oct-94, 15:00:00,64.825258,0.001807,21.106758,21.106758,0,0,0.040037,0.003575,43.718499,43.718499,0,0,0.031051
209,9-Oct-94, 16:00:00,64.825247,0.000861,21.106754,21.106754,0,0,0.039914,0.002156,43.718491,43.718491,0,0,0.030743
