date,flow,is_peak
2200-03-23 04:00:00,-0.19020201,0.0
2200-03-23 04:00:00,-0.19020201,0.0
2200-03-23 04:00:00,-0.19020201,0.0
2200-03-23 05:00:00,-0.19020201,0.0
2200-03-23 05:00:00,-0.19020201,0.0
2200-03-23 05:00:00,-0.19020201,0.0
2200-03-23 05:00:00,-0.19020201,0.0
2200-03-23 05:00:00,-0.19020201,0.0
2200-03-23 05:00:00,-0.19020201,0.0
2200-03-23 06:00:00,-0.19020201,0.0
2200-03-23 06:00:00,-0.19020201,0.0
2200-03-23 06:00:00,-0.19020201,0.0
2200-03-23 06:00:00,-0.19020201,0.0
2200-03-23 06:00:00,-0.19020201,0.0
2200-03-23 06:00:00,-0.19020201,0.0
2200-03-23 07:00:00,-0.19020201,0.0
2200-03-23 07:00:00,-0.19020201,0.0
2200-03-23 07:00:00,-0.19020201,0.0
2200-03-23 07:00:00,-0.19020201,0.0
2200-03-23 07:00:00,-0.19020201,0.0
2200-03-23 07:00:00,-0.19020201,0.0
2200-03-23 08:00:00,-0.1952716,0.0
2200-03-23 08:00:00,-0.1952716,0.0
2200-03-23 08:00:00,-0.1952716,0.0
2200-03-23 08:00:00,-0.1952716,0.0
2200-03-23 08:00:00,-0.1952716,0.0
2200-03-23 08:00:00,-0.1952716,0.0
2200-03-23 09:00:00,-0.19780639,0.0
2200-03-23 09:00:00,-0.19780639,0.0
2200-03-23 09:00:00,-0.19780639,0.0
2200-03-23 09:00:00,-0.19780639,0.0
2200-03-23 09:00:00,-0.19780639,0.0
2200-03-23 09:00:00,-0.19780639,0.0
2200-03-23 10:00:00,-0.19780639,0.0
2200-03-23 10:00:00,-0.19780639,0.0
2200-03-23 10:00:00,-0.19780639,0.0
2200-03-23 10:00:00,-0.19780639,0.0
2200-03-23 10:00:00,-0.19780639,0.0
2200-03-23 10:00:00,-0.19780639,0.0
2200-03-23 11:00:00,-0.19780639,0.0
2200-03-23 11:00:00,-0.19780639,0.0
2200-03-23 11:00:00,-0.19780639,0.0
2200-03-23 11:00:00,-0.19780639,0.0
2200-03-23 11:00:00,-0.19780639,0.0
2200-03-23 11:00:00,-0.19780639,0.0
2200-03-23 12:00:00,-0.19780639,0.0
2200-03-23 12:00:00,-0.19780639,0.0
2200-03-23 12:00:00,-0.19780639,0.0
2200-03-23 12:00:00,-0.19780639,0.0
2200-03-23 12:00:00,-0.19780639,0.0
2200-03-23 12:00:00,-0.19780639,0.0
2200-03-23 13:00:00,-0.19780639,0.0
2200-03-23 13:00:00,-0.19780639,0.0
2200-03-23 13:00:00,-0.19780639,0.0
2200-03-23 13:00:00,-0.19780639,0.0
2200-03-23 13:00:00,-0.19780639,0.0
2200-03-23 13:00:00,-0.19780639,0.0
2200-03-23 14:00:00,-0.19780639,0.0
2200-03-23 14:00:00,-0.19780639,0.0
2200-03-23 14:00:00,-0.19780639,0.0
2200-03-23 14:00:00,-0.19780639,0.0
2200-03-23 14:00:00,-0.19780639,0.0
2200-03-23 14:00:00,-0.19780639,0.0
2200-03-23 15:00:00,-0.19780639,0.0
2200-03-23 15:00:00,-0.19780639,0.0
2200-03-23 15:00:00,-0.19780639,0.0
2200-03-23 15:00:00,-0.19780639,0.0
2200-03-23 15:00:00,-0.19780639,0.0
2200-03-23 15:00:00,-0.19780639,0.0
2200-03-23 16:00:00,-0.19780639,0.0
2200-03-23 16:00:00,-0.19780639,0.0
2200-03-23 16:00:00,-0.19780639,0.0
2200-03-23 16:00:00,-0.19780639,0.0
2200-03-23 16:00:00,-0.19780639,0.0
2200-03-23 16:00:00,-0.19780639,0.0
2200-03-23 17:00:00,-0.19780639,0.0
2200-03-23 17:00:00,-0.19780639,0.0
2200-03-23 17:00:00,-0.19780639,0.0
2200-03-23 17:00:00,-0.19780639,0.0
2200-03-23 17:00:00,-0.19780639,0.0
2200-03-23 17:00:00,-0.19780639,0.0
2200-03-23 18:00:00,-0.19780639,0.0
2200-03-23 18:00:00,-0.19780639,0.0
2200-03-23 18:00:00,-0.19780639,0.0
2200-03-23 18:00:00,-0.19780639,0.0
2200-03-23 18:00:00,-0.19780639,0.0
2200-03-23 18:00:00,-0.19780639,0.0
2200-03-23 19:00:00,-0.19780639,0.0
2200-03-23 19:00:00,-0.19780639,0.0
2200-03-23 19:00:00,-0.19780639,0.0
2200-03-23 19:00:00,-0.19780639,0.0
2200-03-23 19:00:00,-0.19780639,0.0
2200-03-23 19:00:00,-0.19780639,0.0
2200-03-23 20:00:00,-0.21048032,0.0
2200-03-23 20:00:00,-0.21048032,0.0
2200-03-23 20:00:00,-0.21048032,0.0
2200-03-23 20:00:00,-0.21048032,0.0
2200-03-23 20:00:00,-0.21048032,0.0
2200-03-23 20:00:00,-0.21048032,0.0
2200-03-23 21:00:00,-0.238363,0.0
2200-03-23 21:00:00,-0.238363,0.0
2200-03-23 21:00:00,-0.238363,0.0
2200-03-23 21:00:00,-0.238363,0.0
2200-03-23 21:00:00,-0.238363,0.0
2200-03-23 21:00:00,-0.238363,0.0
2200-03-23 22:00:00,-0.25103694,0.0
2200-03-23 22:00:00,-0.25103694,0.0
2200-03-23 22:00:00,-0.25103694,0.0
2200-03-23 22:00:00,-0.25103694,0.0
2200-03-23 22:00:00,-0.25103694,0.0
2200-03-23 22:00:00,-0.25103694,0.0
2200-03-23 23:00:00,-0.17752807,0.0
2200-03-23 23:00:00,-0.17752807,0.0
2200-03-23 23:00:00,-0.17752807,0.0
2200-03-23 23:00:00,-0.17752807,0.0
2200-03-23 23:00:00,-0.17752807,0.0
2200-03-23 23:00:00,-0.17752807,0.0
2200-03-24 00:00:00,-0.068532184,0.0
2200-03-24 00:00:00,-0.068532184,0.0
2200-03-24 00:00:00,-0.068532184,0.0
2200-03-24 00:00:00,-0.068532184,0.0
2200-03-24 00:00:00,-0.068532184,0.0
2200-03-24 00:00:00,-0.068532184,0.0
2200-03-24 00:00:00,-0.068532184,0.0
2200-03-24 01:00:00,-0.043184303,0.0
2200-03-24 01:00:00,-0.043184303,0.0
2200-03-24 01:00:00,-0.043184303,0.0
2200-03-24 01:00:00,-0.043184303,0.0
2200-03-24 01:00:00,-0.043184303,0.0
2200-03-24 01:00:00,-0.043184303,0.0
2200-03-24 01:00:00,-0.043184303,0.0
2200-03-24 02:00:00,-0.055858243,0.0
2200-03-24 02:00:00,-0.055858243,0.0
2200-03-24 02:00:00,-0.055858243,0.0
2200-03-24 02:00:00,-0.055858243,0.0
2200-03-24 02:00:00,-0.055858243,0.0
2200-03-24 02:00:00,-0.055858243,0.0
2200-03-24 02:00:00,-0.055858243,0.0
2200-03-24 03:00:00,-0.055858243,0.0
2200-03-24 03:00:00,-0.055858243,0.0
2200-03-24 03:00:00,-0.055858243,0.0
2200-03-24 03:00:00,-0.055858243,0.0
2200-03-24 03:00:00,-0.055858243,0.0
2200-03-24 03:00:00,-0.055858243,0.0
2200-03-24 03:00:00,-0.055858243,0.0
2200-03-24 04:00:00,-0.055858243,0.0
2200-03-24 04:00:00,-0.055858243,0.0
2200-03-24 04:00:00,-0.055858243,0.0
2200-03-24 04:00:00,-0.055858243,0.0
2200-03-24 04:00:00,-0.055858243,0.0
2200-03-24 04:00:00,-0.055858243,0.0
2200-03-24 04:00:00,-0.055858243,0.0
2200-03-24 05:00:00,-0.055858243,0.0
2200-03-24 05:00:00,-0.055858243,0.0
2200-03-24 05:00:00,-0.055858243,0.0
2200-03-24 05:00:00,-0.055858243,0.0
2200-03-24 05:00:00,-0.055858243,0.0
2200-03-24 05:00:00,-0.055858243,0.0
2200-03-24 05:00:00,-0.055858243,0.0
2200-03-24 06:00:00,-0.055858243,0.0
2200-03-24 06:00:00,-0.055858243,0.0
2200-03-24 06:00:00,-0.055858243,0.0
2200-03-24 06:00:00,-0.055858243,0.0
2200-03-24 06:00:00,-0.055858243,0.0
2200-03-24 06:00:00,-0.055858243,0.0
2200-03-24 06:00:00,-0.055858243,0.0
2200-03-24 07:00:00,-0.055858243,0.0
2200-03-24 07:00:00,-0.055858243,0.0
2200-03-24 07:00:00,-0.055858243,0.0
2200-03-24 07:00:00,-0.055858243,0.0
2200-03-24 07:00:00,-0.055858243,0.0
2200-03-24 07:00:00,-0.055858243,0.0
2200-03-24 07:00:00,-0.055858243,0.0
2200-03-24 08:00:00,-0.055858243,0.0
2200-03-24 08:00:00,-0.055858243,0.0
2200-03-24 08:00:00,-0.055858243,0.0
2200-03-24 08:00:00,-0.055858243,0.0
2200-03-24 08:00:00,-0.055858243,0.0
2200-03-24 08:00:00,-0.055858243,0.0
2200-03-24 08:00:00,-0.055858243,0.0
2200-03-24 09:00:00,-0.04571909,0.0
2200-03-24 09:00:00,-0.04571909,0.0
2200-03-24 09:00:00,-0.04571909,0.0
2200-03-24 09:00:00,-0.04571909,0.0
2200-03-24 09:00:00,-0.04571909,0.0
2200-03-24 09:00:00,-0.04571909,0.0
2200-03-24 09:00:00,-0.04571909,0.0
2200-03-24 10:00:00,-0.040649515,0.0
2200-03-24 10:00:00,-0.040649515,0.0
2200-03-24 10:00:00,-0.040649515,0.0
2200-03-24 10:00:00,-0.040649515,0.0
2200-03-24 10:00:00,-0.040649515,0.0
2200-03-24 10:00:00,-0.040649515,0.0
2200-03-24 10:00:00,-0.040649515,0.0
2200-03-24 11:00:00,-0.038114727,0.0
2200-03-24 11:00:00,-0.038114727,0.0
2200-03-24 11:00:00,-0.038114727,0.0
