number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_hidden_size,params_num_layers,params_output_dropout,params_schedule_pairs,params_seq_length_1D,params_seq_length_1H,state
3,-1000000000.0,2026-02-24 16:50:15.247560,2026-02-24 16:50:15.248491,0 days 00:00:00.000931,32,32,128,1,0.580373896638805,"((0.5, 0.25), (0.01, 0.005, 0.001))",139,289,COMPLETE
2,-1000000000.0,2026-02-24 16:50:15.246788,2026-02-24 16:50:15.248132,0 days 00:00:00.001344,64,32,128,1,0.5085250496433339,"((0.5, 0.25), (0.01, 0.005, 0.001))",103,133,COMPLETE
30,-1000000000.0,2026-02-24 16:50:15.344351,2026-02-24 16:50:15.353116,0 days 00:00:00.008765,128,96,64,1,0.35265625151257235,"((0.7, 0.2), (0.01, 0.002, 0.0005))",113,252,COMPLETE
32,-1000000000.0,2026-02-24 16:50:15.356492,2026-02-24 16:50:15.363284,0 days 00:00:00.006792,32,32,128,1,0.5579138195604416,"((0.5, 0.25), (0.01, 0.005, 0.001))",138,289,COMPLETE
62,-1000000000.0,2026-02-24 16:50:15.542018,2026-02-24 16:50:15.552708,0 days 00:00:00.010690,128,64,64,1,0.37013004696059865,"((0.5, 0.25), (0.01, 0.005, 0.001))",82,152,COMPLETE
48,-1000000000.0,2026-02-24 16:50:15.461136,2026-02-24 16:50:15.470963,0 days 00:00:00.009827,32,32,64,1,0.21590538631181774,"((0.5, 0.25), (0.01, 0.005, 0.001))",120,310,COMPLETE
61,-1000000000.0,2026-02-24 16:50:15.530503,2026-02-24 16:50:15.541109,0 days 00:00:00.010606,64,32,128,1,0.45616343687249805,"((0.5, 0.25), (0.01, 0.005, 0.001))",133,260,COMPLETE
60,-1000000000.0,2026-02-24 16:50:15.529252,2026-02-24 16:50:15.540320,0 days 00:00:00.011068,64,32,128,1,0.3259264476290446,"((0.5, 0.25), (0.01, 0.005, 0.001))",74,134,COMPLETE
59,-1000000000.0,2026-02-24 16:50:15.521437,2026-02-24 16:50:15.529013,0 days 00:00:00.007576,32,64,64,1,0.5181326882793785,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",140,312,COMPLETE
58,-1000000000.0,2026-02-24 16:50:15.518390,2026-02-24 16:50:15.527845,0 days 00:00:00.009455,32,64,64,1,0.5092087429575816,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",140,316,COMPLETE
57,-1000000000.0,2026-02-24 16:50:15.509384,2026-02-24 16:50:15.518080,0 days 00:00:00.008696,64,32,256,1,0.54341135775579,"((0.7, 0.2), (0.01, 0.002, 0.0005))",108,302,COMPLETE
56,-1000000000.0,2026-02-24 16:50:15.505344,2026-02-24 16:50:15.516727,0 days 00:00:00.011383,128,96,256,1,0.34261860185758697,"((0.7, 0.2), (0.01, 0.002, 0.0005))",103,350,COMPLETE
55,-1000000000.0,2026-02-24 16:50:15.497305,2026-02-24 16:50:15.505593,0 days 00:00:00.008288,128,96,128,1,0.48637862311962843,"((0.7, 0.2), (0.01, 0.002, 0.0005))",66,285,COMPLETE
54,-1000000000.0,2026-02-24 16:50:15.493934,2026-02-24 16:50:15.504160,0 days 00:00:00.010226,128,96,128,1,0.3777277400876721,"((0.7, 0.2), (0.01, 0.002, 0.0005))",89,286,COMPLETE
53,-1000000000.0,2026-02-24 16:50:15.484591,2026-02-24 16:50:15.493007,0 days 00:00:00.008416,128,96,256,1,0.4786683350286788,"((0.7, 0.2), (0.01, 0.002, 0.0005))",95,329,COMPLETE
52,-1000000000.0,2026-02-24 16:50:15.483919,2026-02-24 16:50:15.493238,0 days 00:00:00.009319,128,96,256,1,0.5128146075972226,"((0.7, 0.2), (0.01, 0.002, 0.0005))",74,362,COMPLETE
51,-1000000000.0,2026-02-24 16:50:15.474686,2026-02-24 16:50:15.481869,0 days 00:00:00.007183,64,64,256,1,0.27880452095945774,"((0.5, 0.25), (0.01, 0.005, 0.001))",145,187,COMPLETE
50,-1000000000.0,2026-02-24 16:50:15.472144,2026-02-24 16:50:15.481670,0 days 00:00:00.009526,32,64,256,1,0.44120274012782645,"((0.5, 0.25), (0.01, 0.005, 0.001))",145,162,COMPLETE
49,-1000000000.0,2026-02-24 16:50:15.463569,2026-02-24 16:50:15.472484,0 days 00:00:00.008915,32,32,64,1,0.4506257914787871,"((0.5, 0.25), (0.01, 0.005, 0.001))",117,167,COMPLETE
47,-1000000000.0,2026-02-24 16:50:15.453096,2026-02-24 16:50:15.460169,0 days 00:00:00.007073,32,64,128,1,0.5789700471338263,"((0.7, 0.2), (0.01, 0.002, 0.0005))",106,141,COMPLETE
33,-1000000000.0,2026-02-24 16:50:15.367892,2026-02-24 16:50:15.381202,0 days 00:00:00.013310,32,32,256,1,0.590764072344,"((0.5, 0.25), (0.01, 0.005, 0.001))",103,242,COMPLETE
46,-1000000000.0,2026-02-24 16:50:15.449295,2026-02-24 16:50:15.459140,0 days 00:00:00.009845,32,64,128,1,0.5384615929015621,"((0.7, 0.2), (0.01, 0.002, 0.0005))",147,232,COMPLETE
45,-1000000000.0,2026-02-24 16:50:15.440732,2026-02-24 16:50:15.448079,0 days 00:00:00.007347,128,64,256,1,0.4134192287239114,"((0.7, 0.2), (0.01, 0.002, 0.0005))",126,269,COMPLETE
44,-1000000000.0,2026-02-24 16:50:15.438084,2026-02-24 16:50:15.447708,0 days 00:00:00.009624,128,64,256,1,0.41411769112944263,"((0.7, 0.2), (0.01, 0.002, 0.0005))",124,269,COMPLETE
43,-1000000000.0,2026-02-24 16:50:15.429055,2026-02-24 16:50:15.437408,0 days 00:00:00.008353,128,64,256,1,0.5757084798049441,"((0.7, 0.2), (0.01, 0.002, 0.0005))",135,249,COMPLETE
42,-1000000000.0,2026-02-24 16:50:15.428640,2026-02-24 16:50:15.437173,0 days 00:00:00.008533,128,64,256,1,0.494744807708588,"((0.7, 0.2), (0.01, 0.002, 0.0005))",136,310,COMPLETE
