hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H
64,0.4,120,336,1,2,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.17130536386077766,121851.60911842102,349.07249837021106,0.18891106071431718,0.44858916050210823,1.1718611343371843,0.1172224729585049,0.4305484181950667,-68.53807748651765,-17.53098348945284,53.947319435388884,0.0,76.2122577351015,0.42242415805996214,113919.57746887709,337.5197438208276,0.35718332960291466,0.45109779511834985,0.845567628035561,-0.09241695163810187,0.703233620998107,-65.25905473799726,-2.935728082975688,-2.172997169092943,,73.62134135499863
64,0.4,120,168,1,1,128,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.22137304687502402,114489.63587271511,338.3631715667577,0.20507514384482162,0.40343332309856433,1.0618588857434497,0.042192503786680026,0.47828436366283983,-74.3586125313326,-25.24192929747006,15.818695265240446,0.6666666666666666,78.09161833399358,0.4144324885465067,114985.5527353584,339.09519715761,0.36325294287238086,0.4761203694276625,0.8213114716217338,-0.10677163499031528,0.6852503260397491,-66.26567674672815,-7.125158001926252,1.7098679472974345,,76.30183951582896
256,0.4,90,336,1,1,64,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.15266850013102296,232201.17908677927,481.8725755703257,0.18819945766260393,0.4917854441895351,1.264925954527464,0.15348734680709245,0.4250631996302774,-73.91195045213416,12.70423945272649,32.61631367886238,0.6666666666666666,72.18824123173837,0.4080051343898564,227231.753734041,476.6883192758566,0.3770479617538143,0.5019918611452926,0.834988606077024,-0.08212963123226964,0.6641006468223789,-56.46434327941423,0.26441591067141157,25.097298493705416,,68.09832999613586
256,0.4,90,336,1,2,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.21407935218586294,215372.26117441253,464.0821707137784,0.16154947539583453,0.3530020274238695,0.8362598584102765,-0.09486439312165976,0.4924745605158751,-78.97644661958275,6.827821241838398,42.081762948491566,0.6666666666666666,80.28879531620791,0.3969462149745281,231476.6176663633,481.1201696731943,0.2976974805515512,0.4074317656675411,0.761429537346823,-0.11874152235671274,0.7081509793862589,-60.668070525109954,-26.652391731926432,7.935747229795265,,73.59221720488058
64,0.4,90,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.23396150746713207,209923.79159690833,458.17441176576887,0.23408571601570882,0.4379503482873158,1.1043392186452203,0.06044990898058569,0.4902567245433004,-73.99377644441526,-0.08520463123856309,52.199917563369326,0.6666666666666666,71.11853574111807,0.3948253296483728,231263.3895323803,480.8985231131203,0.356871946126171,0.4639110018343449,0.8956445486981066,-0.051859025281605416,0.660394023154979,-55.7317766334829,-35.43843900799498,96.03943869580502,,67.00143791763799
64,0.4,120,336,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.22775747363528076,113550.86706680081,336.97309546431273,0.2570640846050428,0.4826778290494635,1.1487020866837883,0.10142622648448417,0.4879265333541934,-69.64575621279704,-6.228624329263079,64.61011409742304,0.3333333333333333,74.05192702321187,0.39170310232454053,119978.9196965951,346.3797333802818,0.275595806868394,0.3966720823499616,0.7015265360048135,-0.17861545048114405,0.7322866269656375,-63.427483789003944,-29.3447281395419,5.556899944798954,,74.65964506375346
128,0.4,120,168,1,1,128,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.2431590865967671,111286.20739539328,333.59587436806424,0.2554316314036317,0.4550387233665992,1.0654521839334767,0.04464340870789331,0.4968943708298529,-72.20004138757926,-1.5367170083590644,-1948.1580054264136,1.3333333333333333,77.45076878322897,0.3914011652457814,119508.12167602096,345.6994672776066,0.33629493675319955,0.4643020698609484,0.7870603191162097,-0.1272377028823504,0.6710792938574942,-60.962779901357635,-21.58652862288757,87.70683657594638,,76.10044024008526
64,0.4,120,168,1,1,64,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.2704095879488061,107279.28217321553,327.5351617356761,0.2172284096375302,0.35899680335299294,0.8941274413143043,-0.07221320396519974,0.5633797234618477,-74.16596402454154,-29.660760619144277,-61.378852132579894,0.6666666666666666,79.47219428462883,0.38970913164304877,119840.37955449185,346.17969257957907,0.3674634808157692,0.47460073817021936,1.008991764034224,0.005372842655846702,0.647896021110273,-63.19306403946703,-19.29357309632423,90.52506781498262,,71.79255193776542
64,0.4,120,336,1,1,128,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.21257851865622535,115782.78701448011,340.2686982584206,0.2709672054477008,0.5076656747004862,1.043066238893102,0.02937447750208932,0.464051283486741,-74.25368663524671,21.320948970993186,-1761.2042547363374,1.3333333333333333,76.87095315114915,0.3825931373918021,121775.74581108065,348.9638173379593,0.32427907299437886,0.4211585252411554,0.8868795419723173,-0.06769466638271651,0.6702348104060267,-70.08398489295124,-9.02984458453383,-2.701721460773628,,76.16162462360305
128,0.4,120,336,1,1,64,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.17142797618376682,121833.58015068983,349.04667331273885,0.25366797690972553,0.5243860384293497,1.0433812081435612,0.029589310684629982,0.42648372383244526,-73.0706939987962,25.313809604957,45.65523856665046,0.6666666666666666,74.75946799582377,0.3806034395321579,122168.1887129514,349.5256624526322,0.2582403306930049,0.373055796742413,0.7011884114340801,-0.17881779434016556,0.7395004653538827,-66.82136772651275,-37.27592243121582,3.0458106365227153,,79.49872324027709
