hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H
128,0.4,120,336,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.7946651577949524,35161.9140625,187.5151035583534,0.7594671092129498,0.7831599071789416,0.9740962386131287,-0.019821747343297353,0.8991761891131771,-23.008491098880768,-12.825754509431157,-126.51100105989113,0.4,53.48903656005859,0.7441238164901733,55890.3046875,236.41130406031772,0.7513810067489821,0.7936852789279538,0.964117169380188,-0.024313522735612977,0.8659923056655948,-23.675663769245148,-17.020544960725935,66.25977163669675,,49.19204115867615
64,0.4,90,336,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8064512312412262,33143.64453125,182.05396049317355,0.8134957298751185,0.8427008874874317,0.9968400597572327,-0.0024180201350250527,0.8998458849810191,-15.305419266223907,-23.321366822383872,-2108.8314884762676,0.4,43.38970184326172,0.7438859045505524,55942.26953125,236.52118199275515,0.8209582332334753,0.8852972242631263,0.99128657579422,-0.00590405316142203,0.8628019543734488,-13.727425038814545,-20.884276617669805,-1396.2287677674692,,45.29475271701813
64,0.4,90,168,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.7683200091123581,39673.30859375,199.18159702580456,0.7810255989358408,0.819686922882798,0.9727697372436523,-0.02083680252014513,0.8787750218306744,-16.8113574385643,-28.80362913223586,-2118.362392456521,0.4,48.88566493988037,0.7434248924255371,56042.96484375,236.73395371967663,0.784498740947521,0.8380275142015143,0.9622386693954468,-0.025586363411978296,0.8629606319029577,-18.26816499233246,-28.011138321484648,-1403.458443308546,,46.40568494796753
256,0.4,90,336,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.7654447108507156,40165.67578125,200.41376145676725,0.6776790029532862,0.7220121249093095,0.8729842901229858,-0.09719345060794903,0.8976253161949277,-26.778948307037354,-23.296918287261896,27.486038041299672,0.8,56.34680271148682,0.7434071004390717,56046.85546875,236.74217087107652,0.7713239925220572,0.8299467748477855,0.9297606945037842,-0.04759280120544078,0.8642021466488088,-19.641822576522827,-20.246111161902398,12.44378328454257,,44.25719380378723
64,0.4,120,168,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.7746925801038742,38582.0546875,196.42315211680113,0.7117048747563544,0.7370217997922397,0.945369303226471,-0.04180384243075184,0.8952525302225623,-27.058207988739014,-14.782999776255023,-2118.13092078301,0.4,58.390846252441406,0.7429281175136566,56151.4765625,236.96302783873267,0.7239431126729508,0.7674222393794561,0.9291456937789917,-0.04800952870744476,0.8692534604841424,-22.6946160197258,-26.999815760367813,-1402.6734302704308,,50.37109851837158
128,0.4,90,336,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.7905938029289246,35859.1015625,189.3649956103292,0.7910406691075293,0.8279642243935664,0.9503468871116638,-0.03799495186305103,0.8922862020954604,-16.66184961795807,-17.99317569903587,-376.36044237014954,0.4,47.603135108947754,0.7428223788738251,56174.57421875,237.0117596634184,0.8380318512319367,0.9134076556146162,0.9922734498977661,-0.005235343298052755,0.863340761261032,-9.845515340566635,-22.055092824428574,0.7413022667612555,,46.0246205329895
64,0.4,120,168,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.7842661291360855,36942.6640625,192.20474516124725,0.7927726238196005,0.8315040117688582,0.9550397992134094,-0.03440391024859117,0.8880586415400759,-15.655729174613953,-14.552744532165063,-2096.8734234122044,0.4,51.750941276550286,0.7416501045227051,56430.625,237.55131024686014,0.784465873901347,0.8431107147418627,0.9467050433158875,-0.036111638568358854,0.8621582092530011,-16.7753666639328,-21.608182314727728,-1398.4240509658202,,48.737633228302
256,0.4,120,336,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.7388602495193481,44718.05078125,211.4664294427132,0.6458312926640819,0.6691510837801056,0.9410829544067383,-0.04508381874908093,0.8881820692792161,-31.766512989997864,-30.256689592720733,21.410434806510303,0.4,63.95728111267089,0.7406380772590637,56651.68359375,238.01614145630964,0.8660879657811336,0.9802354151251057,0.9900677800178528,-0.006729868378884309,0.8679275005931053,-4.585966095328331,6.006894117447423,-168.15030500772107,,42.36460328102112
64,0.4,90,336,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.7452543079853058,43623.12109375,208.86148781848223,0.7360776092949697,0.7767244396584211,0.9483177065849304,-0.0395476971949698,0.8691107604996834,-20.930056273937225,-18.174647410970678,-98.75684018078897,0.6,63.02294254302978,0.7396831810474396,56860.2578125,238.4538903278787,0.7522661092602292,0.7972733667115826,0.9613874554634094,-0.02616313464751592,0.8629486804842141,-19.218771159648895,-19.193559989657444,9.13197951573076,,50.02227425575256
128,0.4,120,168,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.7698287069797516,39414.95703125,198.53200505523031,0.7036649553534999,0.7311033732369094,0.935081958770752,-0.049675829843005684,0.8937234234460294,-26.815664768218994,-19.24614420102245,18.025094862059817,0.4,57.11571216583252,0.7395259737968445,56894.59765625,238.52588466715724,0.6764290752233533,0.706939942919694,0.937751293182373,-0.04217854324811336,0.8777746147298555,-29.63017225265503,-27.87859597163573,69.44503027127374,,49.88238513469696
64,0.4,120,336,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.802457645535469,33827.515625,183.9225805196306,0.799484882375495,0.8288830395961491,0.9740893244743347,-0.019827057134980952,0.8987382838782608,-16.626490652561188,-19.727583543571495,-2102.396006614188,0.4,46.10868453979492,0.7389887869358063,57011.9296875,238.77171040033198,0.7387259059177642,0.7849313241957133,0.9401607513427734,-0.040545914333571624,0.8642469843928975,-22.888371348381042,-26.698770549852664,-1400.3263949594914,,47.66722321510315
256,0.4,120,168,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.7812897711992264,37452.33984375,193.52607019146026,0.7351058724634777,0.7581701100911559,0.9761717319488525,-0.018233603400154605,0.894551354718544,-26.257935166358948,-10.803338379635077,51.388501822061215,0.4,57.70363330841064,0.7386174201965332,57093.05078125,238.94152167685297,0.7387951325514324,0.7897720104862274,0.9253783822059631,-0.05056219687351204,0.8641184730670809,-23.853537440299988,-20.335668867186264,-1397.1464838660654,,46.55413627624512
