hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H
256,0.4,90,168,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8346415162086487,28316.291015625,168.27445146434144,0.8907259034459231,0.9328832006598301,0.9980939626693726,-0.001458496529534905,0.9137878752974076,-5.646437779068947,-8.181630371113732,57.46624563607574,0.2,34.6983003616333,0.7625958621501923,51855.5078125,227.71804454741834,0.8189180373695464,0.871558080269213,1.0157874822616577,0.010697333596960384,0.8733346698981725,-12.051448225975037,-25.466684046000715,-1412.1140764645354,,42.73271560668945
64,0.4,120,336,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8387962728738785,27604.822265625,166.14698993850294,0.8133737208429475,0.8389164809591607,0.9497586488723755,-0.03844510420244938,0.9202674808983409,-13.576731085777283,-11.104062930841328,55.7777289435419,0.2,39.25065040588379,0.7624433934688568,51888.80859375,227.7911512630594,0.8254968522602872,0.880192345012238,1.0047725439071655,0.0032337845204081553,0.8732139707930895,-10.468824952840805,-13.748672921310204,-1396.354267404884,,42.460623383522034
64,0.4,120,168,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8369881957769394,27914.439453125,167.07614866618454,0.8266783037583249,0.8479461504526523,0.9889236092567444,-0.008475754974942946,0.9175539522231249,-13.958637416362762,-13.494948004828705,58.666081991371385,0.2,39.560415744781494,0.7622298002243042,51935.46484375,227.89353839841533,0.8428427097362401,0.9185366295769177,1.0488052368164062,0.033069501684801474,0.874779466453565,-6.22563511133194,-20.466455183598246,4.294800888942637,,39.82918560504913
64,0.4,120,168,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8366958945989609,27964.494140625,167.22587760458904,0.8396325279040814,0.8632435865459909,1.0007410049438477,0.0005670415035442122,0.916245236569467,-11.355384439229965,-11.29756968018912,57.881606964892775,0.2,39.055335521698,0.7619866281747818,51988.58203125,228.0100480927321,0.8520050698332147,0.9256591307463928,1.0254186391830444,0.017223147848022313,0.8745813917483855,-5.256614461541176,-17.051924514751228,31.84399226186201,,41.681623458862305
64,0.4,90,336,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8468085676431656,26232.78125,161.96537052715928,0.8725683407840024,0.9048381346878809,0.9702527523040771,-0.022762855706263505,0.9206391254119659,-9.344484657049179,-1.9943722218620439,49.80617453893327,0.0,33.09765815734863,0.7616556584835052,52060.87109375,228.16851468541842,0.8497929495232577,0.9184874606942777,0.9969274997711182,-0.0020818744823554885,0.8738714001853696,-8.912118524312973,-8.13711537501354,-1390.863017963712,,41.70946776866913
128,0.4,120,168,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8391109704971313,27550.931640625,165.9847331552664,0.8616312952401897,0.8912940360567304,0.9811593890190125,-0.014416969386248554,0.9164898614661956,-8.246331661939621,-10.72389956350345,36.55883582758519,0.2,37.62298107147217,0.7610951215028763,52183.3125,228.43667065512926,0.8607272590375792,0.9400916669909767,1.012384295463562,0.008391358709265245,0.8748819867599524,-4.677249118685722,-15.622093376044033,-93.32756925135149,,40.60036540031433
64,0.4,120,336,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8319903761148453,28770.275390625,169.6180279057182,0.8698768251634463,0.9088181185431643,0.9691365957260132,-0.023616920949148863,0.9124479846025442,-7.007712125778198,-9.801099823752377,42.95865619576823,0.2,36.10545635223389,0.7596183121204376,52505.8828125,229.14162173751848,0.8318038057091333,0.8911693470346267,1.0022268295288086,0.0015088251941093459,0.8717779660927534,-9.705623984336853,-22.668330240319438,-1404.382402373799,,44.19713020324707
256,0.4,90,336,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.836029052734375,28078.685546875,167.56695839835191,0.8633217384426752,0.8940386821274035,1.0128562450408936,0.009837716541785774,0.9146310169881148,-9.850462526082993,-14.592747785452884,60.166227712091434,0.0,39.92869853973389,0.7591957747936249,52598.17578125,229.3429218032464,0.8631411514773057,0.9472617046100692,0.9867676496505737,-0.008965975133213065,0.8744057265535079,-6.146973371505737,-12.407597820448268,-1390.2531281441322,,41.86217188835144
64,0.4,90,168,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8267567455768585,29666.4921875,172.2396359363895,0.8414878346834664,0.876334140470834,1.0426678657531738,0.032649761568229275,0.9104884645851844,-10.322770476341248,-26.339171376704947,40.72311309225908,0.0,31.875052452087406,0.7585898190736771,52730.53515625,229.631302648942,0.7984497331665812,0.8668165806091509,1.0818101167678833,0.05543298522896244,0.8727530288988818,-14.290603995323181,-14.968390841823714,-1409.4123125866172,,40.34357666969299
256,0.4,90,168,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8357744365930557,28122.287109375,167.69700984029203,0.8452593964601594,0.8765337001416091,0.9604114890098572,-0.030293467761526045,0.9155400865455369,-12.517395615577698,-11.079160243364143,52.45524418906648,0.2,35.72019100189209,0.7580066174268723,52857.921875,229.90850761770432,0.8352290739074916,0.8999516408041391,0.9762261509895325,-0.016108718472168063,0.8712576681474723,-10.68461462855339,-13.281377153884899,-1392.9708996288634,,41.59131646156311
128,0.4,90,168,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.834443137049675,28350.26171875,168.37535959501318,0.8463759911806319,0.8751226230016931,0.97344571352005,-0.020319540313634647,0.9145550079331927,-11.737185716629028,-18.151258564677516,34.09924913847366,0.2,36.26194477081299,0.757643535733223,52937.2265625,230.0809130773346,0.8525450842528228,0.9306545716874474,1.0262649059295654,0.017796588920193875,0.8725467989155752,-6.913275271654129,-17.152132944576522,-1400.8738551125,,39.58817720413208
64,0.4,120,336,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8404652774333954,27319.017578125,165.28465620899297,0.8822149521450577,0.9238485901101885,1.0348615646362305,0.026676393418395214,0.9171812123905518,-4.742317274212837,-19.190321307361586,54.28918127025998,0.2,26.90932273864746,0.756965696811676,53085.2890625,230.40245020941074,0.8487283274197449,0.9392207966220912,1.056127667427063,0.038031053316307274,0.8733560411580098,-4.449430480599403,-20.586972521868134,-33.614363542113104,,39.366066455841064
128,0.4,120,168,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8347345739603043,28300.353515625,168.22708912545863,0.8525028816317097,0.8801141221727019,0.9939716458320618,-0.004612955272232282,0.9142886520316388,-9.24874097108841,-16.143034695981658,70.66115405627258,0.0,34.303011894226074,0.7569208592176437,53095.08203125,230.42370110570224,0.8483582186811462,0.9341248631041668,1.0498156547546387,0.03375414409447112,0.8728225777825446,-4.346460849046707,-22.39244211752043,-1408.9085532002084,,40.01260995864868
256,0.4,90,336,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8325102925300598,28681.24609375,169.3553840116989,0.8908289959978836,0.9385463147317072,1.023787021636963,0.018202039638479883,0.9129601798978284,-4.150482639670372,-16.162449709166758,59.96747632102214,0.0,32.53852605819702,0.7566517442464828,53153.86328125,230.55121617820626,0.8545800832811493,0.9465739932263171,1.0479202270507812,0.03246981108962684,0.8735236551044527,-4.85820397734642,-20.937339367177294,69.5265740208552,,40.614521503448486
256,0.4,120,336,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8336610794067383,28484.18359375,168.77257950789874,0.878891385052061,0.9170059648134855,1.0152807235717773,0.011692898758349463,0.9131335149485679,-6.669878959655762,-15.435995170983524,63.391557969474945,0.2,32.720324993133545,0.756516695022583,53183.36328125,230.61518441171648,0.8554653666853537,0.9331953557411102,0.9946609139442444,-0.00361766746999784,0.8719418339467112,-5.373741686344147,-10.545362535214938,69.61157441303286,,42.82920956611633
256,0.4,90,336,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8301617503166199,29083.4140625,170.53859991949037,0.8528567950357739,0.8876139079373568,0.9646278023719788,-0.027067105589779948,0.9118563858637759,-10.962431132793427,-10.582847411182069,42.399075426636024,0.2,38.789098262786865,0.7560997903347015,53274.42578125,230.81253384781772,0.8484256865031296,0.9238910098909769,1.0248299837112427,0.016824311811945804,0.8712923232843837,-8.331351727247238,-16.04953481937882,-1400.074755380389,,41.609737277030945
