hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H,model_type
256,0.4,120,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.23707631571608856,112180.62059343506,334.93375553000783,0.303133484398051,0.5657110290819686,1.2574409962067559,0.1755945015296436,0.5196457934209051,-65.4686486202054,5.9971699804378025,46.23066376283812,0.6666666666666666,68.43648994896246,0.5756495105145003,83328.01023385565,288.66591456882406,0.5748538491649744,0.6864507893054232,1.1721655417191055,0.10287395920250955,0.7702280080444676,-34.1657670440257,-48.57667519477737,97.6953318208738,,58.70911751429176,no_physics
256,0.4,120,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.5771594553755112,62174.652177122785,249.34845533334027,0.5103352899137732,0.5704909114531601,1.1183347486844184,0.08071337321965659,0.7967997086289322,-52.10238468397349,-13.978799705924589,65.35443918102409,0.0,42.88357970434948,0.660588903425191,66648.80100211661,258.16429071836524,0.7094999511001291,0.7782012876796532,1.0215827878638688,0.012896348572506891,0.8136406887437961,-22.51039897370201,-18.168977250575978,91.74248598471476,,48.80290636618564,physics
