hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H,model_type
64,0.4,120,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.18773253222772357,119436.1513472725,345.5953578207793,0.19889688915431747,0.4342118124403963,1.034969349074046,0.0238517777275135,0.43393722463848056,-73.6698201602133,2.5170807983446073,62.298092281409836,0.3333333333333333,75.93374019886907,0.5642399664122093,85568.45682523827,292.5208656236992,0.5566011377088665,0.6621605769046294,0.8357919142983077,-0.09811914591340941,0.7644097203324288,-46.33316390760025,-1.1387252298669797,10.30848948316924,,63.68340933121023,no_physics
64,0.4,120,336,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.46798190979975074,78228.16456617987,279.69298269027036,0.45019089924837186,0.5413214653580044,1.0699412957123426,0.047705327193042886,0.7050215867524128,-58.971612699835276,-2.2675711079870404,36.24175680602367,0.0,53.444414352535475,0.6120474382291166,76518.76810923767,276.62025975918266,0.6151275382256968,0.6773557205162543,0.9881678537894663,-0.007080710282463622,0.7905066085417499,-37.42886686027429,-29.561143308183162,90.7436138557389,,54.57030400799668,physics
