hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H
256,0.4,120,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.23707631571608856,112180.62059343506,334.93375553000783,0.303133484398051,0.5657110290819686,1.2574409962067559,0.1755945015296436,0.5196457934209051,-65.4686486202054,5.9971699804378025,46.23066376283812,0.6666666666666666,68.43648994896246,0.5756495105145003,83328.01023385565,288.66591456882406,0.5748538491649744,0.6864507893054232,1.1721655417191055,0.10287395920250955,0.7702280080444676,-34.1657670440257,-48.57667519477737,97.6953318208738,,58.70911751429176
128,0.4,120,168,1,2,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.1433082946946168,125968.3099871392,354.92014593023487,0.2353982341955737,0.5298836615128297,1.0895469024435518,0.061077854459011274,0.4036881345961425,-67.20414708769331,4.778592082923881,1.3177170205471591,0.6666666666666666,74.35363963793611,0.5594988158277552,86499.45762342434,294.1079013277684,0.5304823398041486,0.5963342568343796,0.9376869619293624,-0.03723386731313505,0.7684446366055375,-47.59478500402394,-33.24616689498056,91.48378813150715,,65.5582037683605
256,0.4,90,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.20494232909184373,217876.1543214305,466.7720582055341,0.21352374029151522,0.4355593078118189,1.0369410000855845,0.021402116306989346,0.45356887478854946,-72.35774531161597,-8.199913325745895,-1842.3772132158022,0.6666666666666666,73.5604407449593,0.5440289587730767,174246.2361510889,417.42812093950846,0.5291364079815954,0.625080873289952,1.1393458581454758,0.0692473683961934,0.7515429563623715,-34.18965754747935,-43.24184769749565,97.49757712746037,,51.988496427034136
128,0.4,120,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.2800318416799453,105864.42192270455,325.3681329243916,0.3070832075938166,0.49917733478155574,1.1225315823063011,0.08357593558810511,0.5370784617891686,-68.14455468755047,-6.066532772362391,-51.60690982824641,0.3333333333333333,70.02747546375183,0.5334135755481073,91621.71204007526,302.69078618298784,0.44390407735890824,0.6003640608069253,0.6864695940044047,-0.18734361053363927,0.7736540793397122,-49.02767288986779,23.10339251819584,15.966093361931991,,65.33440055305462
64,0.4,120,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.3019579600536345,102640.39622126856,320.37539890145837,0.2915382840675753,0.4431973829888077,1.0223529397821638,0.015246419088663385,0.5625194921890827,-69.4083111650985,-7.702427815779357,66.01298534668025,0.0,74.81425316124465,0.529393395848706,92411.1386660226,303.992004279755,0.4898535345990822,0.568280684217845,0.8841484871737606,-0.06922467576862966,0.7541417572715745,-52.02907964592486,-28.83241131131905,-0.9302842637939197,,68.04454078079065
64,0.4,120,168,1,2,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.256232238538731,109363.9256152198,330.70217056321206,0.25766793047742464,0.44156233301447084,0.9957199301406073,-0.002919335865483213,0.5109335888292597,-74.54967306104392,-0.8854031103216351,29.001801307285017,0.0,76.49146375118922,0.5106016923867098,96101.19039729628,310.0019199896934,0.47468182448360996,0.5438942562577408,0.9649089015494705,-0.020967960222033285,0.7417455695196603,-53.82203622692809,-25.2538865014522,95.7113239401539,,71.01046630814011
128,0.4,120,336,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.1764456953501008,121095.77260632023,347.9881788312934,0.21013685764518952,0.4654124771069578,0.8991624588437442,-0.06877893589483783,0.4273467416391861,-75.98463554639771,17.014329708480915,-1765.1699156661714,0.6666666666666666,76.59672097423628,0.5087240067572459,96898.0166878719,311.2844626509198,0.4585467950770976,0.5354256070047413,0.8839080270330851,-0.06947290982311485,0.747285021601373,-52.04414238962913,-35.67832215437341,79.34921642399082,,68.08721144249614
256,0.4,120,336,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.21434041871276555,115523.71648640784,339.8877998493147,0.20353271926786143,0.42517460768163107,0.7983664350249213,-0.1375295537817485,0.48689201614248756,-73.45081616251807,24.290846505421552,-46.444227154486015,0.6666666666666666,79.30948572236039,0.4981751508406418,98978.64596897742,314.6087188381425,0.41441760115896664,0.4664730754872803,0.9296531197961162,-0.04209767772776753,0.7691167327457483,-51.350118989152726,-44.68988547611398,96.2849508162228,,68.68202697589858
256,0.4,90,168,1,2,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.18011926628074015,224678.6211885005,474.0027649587083,0.19536818876478246,0.46407322410478563,1.2283457985278818,0.1322942889197295,0.444956723466637,-68.73750367682699,-7.17673893882425,51.402950801363,0.0,72.80902258211884,0.48706368550780765,196015.1283839873,442.73595786200525,0.45032900110408347,0.539881020032526,0.8798651080126392,-0.059700555390750795,0.7243256649085534,-44.94258263704076,-15.912835780935259,5.3062850015648495,,60.05889906833901
128,0.4,90,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.23877170439746864,208605.6140016738,456.7336357240112,0.2603227866842761,0.47201399559407764,1.105984260472375,0.061402979456021134,0.4929294964385052,-68.51596922107679,9.61726988930685,-114.55509946161011,0.0,73.5667884544578,0.4809853334401196,198337.92933850831,445.3514672014771,0.4702108051161876,0.5685968224717194,0.8992252828854836,-0.050079593709672535,0.7094619718098334,-45.01225524522231,-4.495424759253651,5.757248879841291,,57.96451449721637
