hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H,model_type
64,0.4,120,336,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.27948866071128464,105944.2914816318,325.49084700131243,0.2665413759207257,0.4385215210979807,1.1336578005361542,0.09116486964588048,0.5474085028174143,-70.214314115955,-17.76317781198592,59.41885498981352,0.0,73.34417136534492,0.4685059567766132,104830.52169886147,323.7754186142942,0.44856828776391755,0.5573788112691253,0.8527319686742784,-0.08812959585961455,0.7059327568471265,-47.92348446699476,-38.08526682203915,89.85077311142744,,67.95635932623225,no_physics
64,0.4,120,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.42084259974388927,85159.54861591793,291.8210900807512,0.4304945852869366,0.5454408288972799,0.9607577161601096,-0.026766246912035194,0.659159244642112,-64.55664248929155,24.870360971787964,-1962.015907838585,0.0,66.17184218429396,0.6251050144880875,73616.63050567843,271.32384802239267,0.6288481171101825,0.6904019631251008,0.9655449495974772,-0.02058790286393415,0.7982188679840829,-37.524125189020474,-18.243650624453718,77.67175096702705,,55.30753478951228,physics
