hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H
256,0.4,120,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.5771594553755112,62174.652177122785,249.34845533334027,0.5103352899137732,0.5704909114531601,1.1183347486844184,0.08071337321965659,0.7967997086289322,-52.10238468397349,-13.978799705924589,65.35443918102409,0.0,42.88357970434948,0.660588903425191,66648.80100211661,258.16429071836524,0.7094999511001291,0.7782012876796532,1.0215827878638688,0.012896348572506891,0.8136406887437961,-22.51039897370201,-18.168977250575978,91.74248598471476,,48.80290636618564
256,0.4,120,168,1,2,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.4096506318531835,86805.22029908189,294.62725654474315,0.42327072559068424,0.5643011874718221,1.153873096521357,0.10495325173769428,0.6548822362016687,-62.56014878916487,6.791477200514498,-30.603885605627802,0.0,60.38733100973761,0.6381857910055433,71048.01068192169,266.5483271039638,0.6605058079043264,0.7237904963132984,1.0081900604587235,0.004893801262923177,0.8027754086085548,-28.008847452112263,-33.81974727542141,88.48136710659671,,52.05057529977029
128,0.4,120,336,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.47440052959001766,77284.36800269883,278.0006618745697,0.4656780137747232,0.5552303462748117,0.9729190077733677,-0.018471313431154494,0.7051329792110991,-61.5749524620649,14.480959843873334,-153.47600170903416,0.3333333333333333,62.50592795972828,0.6298238679956213,73012.59070212304,270.20842085716544,0.6544757255196417,0.7336504178504943,0.9127676437496544,-0.05220245176783424,0.7979221922947142,-28.902777665822533,-9.281813649868537,1.8020832892592455,,52.93159651305221
128,0.4,120,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.5550345669914358,65427.90510479362,255.78879002957424,0.5444817850582977,0.6421257742895515,1.1499693662654695,0.10229060834177511,0.761395574438035,-53.628068223758795,-9.849463886561123,-205.64466727531908,0.0,51.82179657779088,0.6276778885659533,73111.4055022838,270.39120825626674,0.6829202233065537,0.7695116829697956,0.9302438820109353,-0.04168132580119044,0.7937263843734602,-27.368013077078242,-1.1719884683263673,4.464421182567509,,50.9129164670007
256,0.4,120,168,1,1,64,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.4362533529671805,82893.54495655617,287.9123911132624,0.43869497253238265,0.5446304935476024,1.0301399852468742,0.020557781252855473,0.6732072097750003,-61.60267714743828,-4.255493064577114,-1911.2013012831317,0.0,63.925823767644765,0.6259146503593838,73457.64554432993,271.03070959640337,0.6381036213411191,0.7091764307711401,1.0725758766694817,0.04336621429022049,0.7972109899598728,-32.18745260397936,-35.6578554338614,92.47328616826772,,51.76038622436061
128,0.4,120,168,1,2,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.45233997839839113,80528.16076243305,283.7748416657704,0.43508274001317093,0.5267368292921383,0.9679291021008185,-0.021874811755669694,0.6932021196446948,-62.37683500708976,-2.200722027242262,-1967.8566807617042,0.0,64.8076848466181,0.6231908051693544,73992.51614185273,272.0156542220553,0.65460615625334,0.7335661963289825,0.9264767032541275,-0.04393232556494516,0.7928665637925536,-31.450654984659188,-27.22078364826297,5.884505698099832,,54.65927935002139
256,0.4,120,336,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.5689486134582462,63381.977838716215,251.7577761236308,0.6280042247174076,0.7288492922365957,0.9253676269117151,-0.0509050017033296,0.7565083997450569,-50.85471894616857,120.1148164815312,-1578.8197080127698,0.0,46.29961915389143,0.6171770192422281,75507.02270859346,274.7854121102382,0.7409847001802097,0.9174353676271648,1.140896337355384,0.08431658356161612,0.7989521720044898,-16.36759081364243,-14.481759150781464,4.2036556063012185,,46.74610351249156
256,0.4,90,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.6133164426431779,105966.05692767036,325.5242800893205,0.5646902415758763,0.613037743825862,1.0518851752413814,0.030060164926555295,0.8074831782257434,-45.78828919047232,-6.697997165337817,63.56984952863214,0.0,48.06179467710352,0.6096217524559451,149180.3955943709,386.23878054174065,0.606700282008676,0.6884205433325049,0.8849773556286683,-0.05716004432920097,0.7893517110521198,-26.194850896178384,7.9122568496675845,2.5079945393822176,,50.25382797674068
128,0.4,120,168,1,1,64,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.3886574555229311,89892.06580862404,299.8200557144636,0.3581996400283475,0.47289943595814804,1.1217361499303578,0.08303338970919576,0.6546697128159221,-63.14729860615923,-18.804321788948084,-3.8238731418646816,0.0,68.17651929989147,0.6038513928554905,77790.11927213371,278.9088009943998,0.6384595188401725,0.7131882813013517,0.9947640469908566,-0.003128635445109484,0.7799474100800151,-36.610935556477756,-25.693404803399982,-2.935059836832185,,55.24516395069826
64,0.4,120,168,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.43633901204720493,82880.94960926974,287.89051670603834,0.37306985292747863,0.44442383590629714,1.054414714968136,0.037115008454340064,0.7146658555408473,-65.09129429692717,-23.685346512234506,48.708745816881816,0.0,65.62825049592664,0.5961566038737334,79301.11424187354,281.60453519407946,0.6019099710104163,0.6786434772292607,0.91648950933602,-0.049899966763177615,0.7803829369045105,-39.80824281784792,-24.586057422936154,10.77845716467963,,56.87690842604307
