hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H,_rank_score
64,0.4,90,336,1,300,64,"{0: 0.01, 30: 0.005, 40: 0.001}",0.8098782896995544,4708408.0,2169.886632983392,0.8014673101531021,0.8724936127642084,0.8834322690963745,-0.056251190293854544,0.9021771281146332,-8.88468399643898,0.1500952989974112,-2065.200865843452,0.0,44.071364402770996,0.8157731592655182,4790350.5,2188.6869351280006,0.8505919974545506,0.8924676159365653,0.9620974063873291,-0.01784922592134597,0.9034446738926966,-12.09428384900093,-13.422143302455103,-2453.4873946058196,,30.316901206970215,0.8140046983957291
